,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene225,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,6,0,2,0,1,0,0,0,13,0,1,0,0,0,0,3,0,0,3,1,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,5,0,0,0,0,1,0,4,0,0,14,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0
Gene226,12,9,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,1,0,2,0,0,1,0,11,0,2,0,0,0,7,11,0,0,4,0,7,0,0,0,0,1,0,0,2,0,11,0,5,0,1,14,0,2,0,0,0,0,0,0,0,0,0,1,9,4,9,0,0,1,1,3,0,0,0,2,4,0,0,0,0,0,0,0,5,0,29,4,0,0,1,0,0,0,0,0
Gene227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene228,0,0,1,0,0,2,14,2,1,2,0,0,2,1,0,2,1,2,12,3,2,0,6,2,1,2,0,0,0,6,0,0,16,8,0,10,9,0,3,12,0,5,4,5,4,5,0,26,5,2,0,0,1,1,0,0,0,0,6,0,0,3,1,0,0,2,4,0,3,22,1,0,3,1,14,0,1,1,3,12,0,1,5,0,0,14,1,0,0,1,2,1,7,4,0,1,0,2,4,2
Gene229,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,5,0,0,0,7,2,0,7,0,0,0,0,8,0,0,0,1,1,1,0,0,0,0,3,3,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,5,2,0,4,3,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,1,0,2,0,0,1
Gene230,12,5,4,0,0,20,13,2,1,0,4,0,3,0,2,8,6,0,2,2,22,1,3,1,10,6,16,0,13,4,3,5,0,1,7,19,6,0,20,0,9,1,0,9,1,25,4,14,5,3,9,1,0,1,11,9,2,0,0,0,0,1,1,0,4,7,3,0,5,2,1,2,1,5,1,16,1,0,1,4,3,3,0,0,0,9,4,1,12,0,5,2,5,1,9,55,3,21,1,3
Gene231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
Gene232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
Gene233,3,18,28,3,0,96,23,4,9,1,5,1,27,26,5,73,0,3,6,13,7,2,5,0,1,4,9,3,23,7,4,0,6,31,3,12,7,0,2,6,1,8,1,12,21,21,0,5,27,10,0,3,5,5,2,8,13,0,0,0,4,0,7,1,2,8,10,4,42,9,6,0,3,25,1,52,2,8,7,4,1,13,0,4,2,8,4,6,19,2,12,11,25,4,16,72,3,12,9,2
Gene234,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene235,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
Gene236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene237,0,8,0,3,0,1,0,0,0,0,0,2,0,0,0,0,7,0,5,0,11,17,0,3,0,2,2,0,1,2,14,0,1,2,0,7,3,0,0,6,0,8,0,8,0,0,0,0,1,1,0,0,0,0,6,0,20,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,19,1,5,0,0,0,4,0,6
Gene238,3,3,1,1,0,23,5,0,0,2,0,5,0,7,0,0,0,0,0,1,0,3,0,0,0,21,0,0,21,1,0,0,2,0,0,18,0,0,0,0,0,24,6,2,0,9,0,12,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,7,1,1,5,9,0,0,4,2,0,0,2,0,1,0,0,0,7,1,2,2,0,1,5,0,0,0,4,0,3,0,5
Gene239,0,5,1,0,0,5,12,1,0,6,2,0,3,1,0,0,3,3,2,111,5,0,4,0,4,1,3,0,9,103,13,0,8,5,2,2,0,1,4,213,1,0,0,11,0,7,4,21,4,235,0,1,0,1,1,5,4,2,1,169,0,1,0,0,1,1,0,7,4,207,1,0,0,0,7,0,0,7,6,353,6,1,0,0,0,1,3,2,0,329,2,0,10,1,9,13,0,31,5,62
Gene240,1,0,0,0,0,3,2,1,2,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,3,2,0,6,0,0,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0
Gene241,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0
Gene242,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gene243,0,0,0,2,0,8,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,7,1,1,0,0,4,1,5,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,3,1,2,0,1,0,1,6,0,0,0,0,0,0,0,2,1,0,0,0,3,1,0,2,2,0,0,0,0,0,0,0
Gene244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Gene245,5,3,0,1,0,1,5,1,25,0,0,14,3,5,1,1,2,14,4,5,22,0,3,3,1,0,3,3,35,2,0,0,6,2,2,2,0,0,25,4,15,7,2,6,0,7,3,8,22,4,3,0,4,0,0,0,0,0,4,8,1,0,0,0,0,1,0,0,9,7,4,0,0,7,0,1,0,2,5,3,1,7,2,1,0,0,0,5,3,3,1,5,6,3,0,6,0,4,3,8
Gene246,1,4,1,0,1,5,10,1,2,1,4,1,0,1,1,2,2,1,3,0,10,0,0,2,0,8,8,6,16,5,12,1,1,15,4,1,1,2,4,4,4,0,1,1,4,0,0,7,1,1,0,0,0,0,1,0,0,0,0,7,0,2,10,0,0,0,3,2,12,1,8,0,0,6,4,0,1,1,2,1,2,1,2,0,2,1,8,0,1,1,2,8,5,0,4,1,3,4,2,2
Gene247,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,8,1,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,2,2,1,0,0,4,3,8,1,0
Gene248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gene249,17,0,0,16,1,0,2,5,1,1,13,0,4,28,0,0,2,11,1,4,40,0,3,24,0,0,0,13,7,9,77,0,2,45,0,4,6,2,4,4,29,3,0,391,0,0,0,48,0,0,6,0,2,29,0,0,4,0,0,0,9,0,3,3,0,2,0,9,7,1,15,0,7,11,5,5,0,35,3,0,15,4,0,6,0,2,0,11,1,2,29,5,0,28,4,1,0,2,1,0
Gene250,3,0,4,0,0,0,7,0,0,0,2,3,2,4,1,0,4,1,2,0,1,6,0,5,1,0,1,1,4,0,1,0,2,0,0,1,4,0,1,2,2,9,4,1,0,2,0,6,4,0,0,0,0,0,2,4,0,0,0,1,1,2,4,0,0,0,6,3,13,10,3,1,5,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,2,7,3,20,0,2,7,5,9,3,0,1
Gene251,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0
Gene252,1,1,16,0,1,25,13,1,13,0,0,0,0,0,10,4,5,0,3,0,13,0,3,2,9,0,20,2,23,1,3,0,8,2,0,17,4,0,17,3,0,9,1,5,3,0,1,3,6,0,0,0,6,5,0,0,8,1,0,5,0,1,9,0,0,0,0,5,1,7,1,0,2,0,0,3,1,1,3,0,3,3,0,2,0,1,0,3,6,0,0,1,15,0,10,4,0,0,1,0
Gene253,0,4,3,0,0,3,0,0,0,0,1,0,0,2,2,0,1,0,1,0,28,0,0,0,0,3,2,0,10,0,6,0,0,1,0,0,3,0,0,2,1,0,2,4,3,0,0,1,0,0,2,0,2,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,7,0,0,2,0,0,1,0,1,0
Gene254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene255,8,0,2,0,0,1,0,0,0,1,0,1,14,7,2,0,1,1,9,6,0,5,5,3,5,4,3,0,3,0,0,0,0,8,0,8,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,4,0,0,0,2,8,1,0,0,0,0,0,2,1,1,1,0,0,0,2,1,1,1,0,0,0,10,0,0,1,4,0
Gene256,0,5,2,2,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,2,8,0,5,2,0,2,0,0,0,3,0,0,2,0,0,0,0,3,0,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1,0,0,1,0,1,0,0,0,0,8,0,0,0,0,0,1,0,2,0,4,0,1,0,4,4,0
Gene257,7,33,1,0,1,362,67,2,15,1,5,112,6,30,1,133,4,12,9,1,15,4,1,12,8,44,8,0,4,4,0,0,2,4,4,58,3,0,13,1,9,127,11,58,1,45,0,15,17,1,4,4,4,4,1,43,26,0,2,2,3,38,0,1,3,36,11,6,10,3,1,2,13,0,0,48,1,0,8,8,12,95,2,2,1,41,7,4,13,2,15,81,8,0,3,174,2,38,4,18
Gene258,5,1,8,0,0,14,8,0,4,0,4,14,3,7,3,6,10,8,18,12,11,1,6,28,2,0,4,3,42,0,0,3,0,7,0,0,18,5,8,36,2,7,10,77,2,0,0,28,16,8,0,0,0,15,1,6,1,1,5,1,1,1,8,2,0,0,7,0,71,13,0,2,9,6,4,1,1,4,25,33,3,1,2,0,1,8,1,0,5,3,1,8,2,6,1,22,5,0,27,5
Gene259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene261,0,0,2,0,0,18,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,8,1,1,0,1
Gene262,0,2,0,0,0,0,1,0,0,0,0,0,1,1,6,0,0,0,1,1,1,0,0,0,4,1,1,0,0,0,0,0,2,0,0,3,0,0,0,7,1,0,0,1,4,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,1,0,0,1,6,0,0,1,2,0,0,0,1,3,2,0,0,0,0,1,0,0,12,0,6,10,0,4,0,1,1,0,1,1
Gene263,5,0,0,0,0,1,3,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,6,4,0,0,0,1,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene264,0,0,1,0,0,0,0,1,4,1,0,0,4,0,1,0,2,0,0,6,0,1,0,1,0,0,1,0,0,0,1,0,7,0,0,9,2,0,4,0,0,4,0,6,2,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,8,0,0,2,0,0,1,1,2,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4,0,4
Gene265,0,8,3,1,0,0,21,0,5,0,3,6,0,4,1,0,1,2,2,0,4,0,2,5,1,1,22,1,0,4,9,1,6,0,1,6,18,1,5,4,2,0,0,4,0,0,0,0,4,3,1,0,0,5,0,3,7,5,0,3,1,0,3,0,2,4,5,0,3,1,1,0,8,7,0,0,0,1,1,0,6,0,1,0,0,0,2,2,3,0,5,8,3,0,0,1,2,1,0,3
Gene266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene267,4,0,7,1,1,5,1,0,1,3,0,4,0,0,0,6,0,1,0,1,5,2,4,2,0,1,1,0,4,0,0,0,2,1,6,28,0,0,3,2,1,2,2,1,1,2,0,1,10,4,0,6,0,0,2,1,1,0,1,1,4,0,3,0,0,1,0,1,9,3,0,2,0,1,2,1,0,1,0,4,0,1,1,0,0,0,2,5,2,0,0,7,1,1,0,13,0,4,1,1
Gene268,0,7,1,0,1,0,33,0,0,0,0,1,0,2,0,0,2,2,0,0,0,1,1,0,0,0,8,0,1,0,0,2,0,0,0,1,2,0,1,0,0,19,0,4,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,0,0,0,0,4,2,0,0,0,1,0,0,61,0,0,0,0,0,0,0,0,5,0,0,1,1,0,21,0,0,0
Gene269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene270,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene272,1,0,1,2,1,7,2,0,2,0,0,0,5,0,9,3,0,7,3,2,11,0,7,0,9,0,9,4,18,9,2,0,3,2,4,2,8,3,0,6,2,12,12,3,6,0,2,3,2,0,0,1,0,0,1,1,0,1,0,0,2,0,3,8,0,0,5,5,4,6,3,0,0,4,42,2,4,0,5,2,2,3,7,1,6,0,5,0,1,0,0,10,2,3,0,2,3,1,4,2
Gene273,9,4,0,1,0,0,49,2,0,0,22,0,0,2,0,9,3,0,1,1,158,0,0,0,1,0,11,2,3,1,52,0,2,1,6,1,1,1,0,1,20,3,0,1,0,0,1,2,2,0,1,1,0,0,0,0,2,0,0,0,12,0,3,0,0,0,0,3,9,0,17,0,0,1,0,2,6,1,1,12,7,0,0,0,0,0,5,0,1,0,22,1,1,0,0,1,13,3,1,2
Gene274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene275,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,7,2,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
Gene276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gene277,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Gene278,6,19,52,67,3,12,5,2,2,0,0,2,24,160,4,3,1,0,11,38,11,1,5,99,10,6,4,2,16,14,0,0,22,220,13,8,6,1,14,23,0,7,34,784,14,5,3,15,7,37,0,0,4,29,14,1,0,6,0,1,0,0,7,34,12,4,10,0,31,31,2,0,60,170,66,1,5,5,7,22,8,16,2,23,8,1,0,5,1,6,1,1,19,60,22,2,5,2,2,32
Gene279,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,7,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gene280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene281,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gene282,6,3,5,1,0,98,4,1,40,0,0,1,2,6,0,38,3,4,33,0,2,1,0,5,1,80,14,0,34,2,1,1,0,5,2,60,10,0,4,0,2,1,10,1,4,45,0,1,83,4,0,0,0,4,0,4,0,0,1,0,0,0,3,1,1,23,1,11,46,7,0,1,4,2,0,37,1,0,23,2,0,0,0,2,10,56,3,0,20,6,2,2,7,22,29,131,0,2,12,1
Gene283,4,0,2,0,0,0,12,0,0,2,0,0,0,1,5,3,0,0,1,0,1,0,0,3,3,0,0,0,4,0,1,1,3,7,0,0,0,0,4,1,1,1,1,0,0,3,0,0,3,0,0,0,1,2,0,1,1,0,0,0,0,1,1,1,0,0,4,7,7,0,0,0,10,0,0,0,0,0,6,0,0,2,0,2,1,0,0,4,0,0,0,0,4,1,1,0,2,4,1,0
Gene284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene285,8,0,3,4,1,20,27,0,2,0,1,0,0,3,12,1,3,0,8,0,3,12,0,0,0,0,0,1,16,6,16,0,11,0,4,0,1,0,16,4,0,2,1,51,11,0,0,4,16,10,0,4,2,1,2,0,3,2,3,0,1,0,18,0,1,2,0,1,2,10,0,0,2,0,6,0,0,14,11,8,0,1,2,0,3,0,0,0,0,0,0,6,2,0,3,2,2,0,6,1
Gene286,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1
Gene287,5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Gene288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
