,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene217,0,0,0,2,0,0,0,2,0,0,2,0,1,1,0,0,0,8,1,2,0,0,17,2,0,0,0,10,0,2,1,0,7,5,1,0,1,13,0,0,0,3,1,6,0,0,0,18,2,0,0,0,0,2,0,1,1,1,0,0,2,1,0,1,0,5,0,9,1,5,0,1,6,0,0,0,2,9,0,1,0,0,15,8,1,0,0,2,0,0,1,0,0,0,2,1,0,0,0,2
Gene218,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Gene219,1,0,0,0,0,0,4,0,6,1,0,0,0,0,0,0,2,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,5,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,19,0,0,2,1,0,0,0,2,0,1,0,0,0
Gene220,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Gene221,0,0,0,3,0,0,0,0,10,0,1,0,0,0,0,0,0,0,5,8,0,0,0,2,1,0,0,0,2,0,1,2,0,2,0,0,0,0,11,2,0,0,1,0,0,0,0,0,27,0,0,0,0,0,3,0,1,2,111,0,1,0,0,0,0,1,0,0,14,2,0,0,0,1,0,0,0,0,12,0,0,0,1,0,0,0,1,0,42,0,0,0,0,0,0,0,0,0,22,0
Gene222,0,1,0,0,1,1,0,0,1,0,1,0,3,0,0,0,0,6,0,1,0,0,3,0,0,0,0,4,0,0,2,0,8,0,0,0,0,0,5,0,1,2,4,0,0,0,0,7,2,0,0,0,4,0,0,0,1,3,2,0,8,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,2,2,0,0,3,22,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0
Gene223,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Gene224,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,1,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,7,4
Gene225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene226,13,0,0,2,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,3,0,0,3,0,0,0,0,0,1,10,0,1,3,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,1,0,0,3,1,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0
Gene227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene228,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Gene229,5,17,0,4,20,1,15,4,2,14,45,2,4,2,26,3,1,15,0,12,5,4,28,1,5,3,1,2,0,18,29,12,101,4,3,1,0,11,1,9,2,33,5,8,12,0,0,3,10,3,3,2,1,1,1,10,8,4,14,5,3,19,0,0,1,2,2,3,1,6,1,20,53,8,7,5,2,0,3,7,1,4,32,5,19,0,7,0,11,0,9,11,15,0,20,5,0,0,0,6
Gene230,16,2,0,0,1,0,1,3,1,11,9,1,1,6,0,0,0,28,0,3,1,0,15,0,0,0,0,2,0,9,18,1,12,3,1,1,0,3,0,9,3,6,3,1,1,0,0,9,0,8,0,0,6,0,1,5,1,9,9,2,19,1,2,0,1,1,1,0,0,11,10,5,20,0,1,1,0,1,0,8,8,0,19,0,1,0,1,1,1,1,14,1,15,1,1,0,0,0,1,7
Gene231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene232,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,7,0,0,2,1,0,0,2,0,0,0,0,2,5,1,0,0,0,3,0,0,1,11,0,1,12,4,0,2,0,0,0,0,0,0,0,1,0,2,9,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0
Gene233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Gene234,2,0,0,0,0,0,2,0,4,0,1,0,0,5,3,2,3,1,0,7,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,4,0,0,0,1,0,1,0,5,0,0,16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16,4,0,1,1,1,6,2,3,0,3,0,0,0,3,0,0,2,0,4,1,1,0,0,0,0,0,10,0,0,0,0,0,1,1
Gene235,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gene236,1,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,3,0,4,1,1,0,0,0,6,3,5,0,1,0,3,2,0,0,0,0,1,0,1,0,4,0,0,1,0,0,2,2,0,0,0,2,0,2,9,1,1,0,0,7,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,4,1,4,18,0,5,0,3,0,0,0,2,0,3,0,2,0,4,1
Gene237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,3,0,0,0,0,0,0,0,0,0
Gene238,106,0,2,18,15,0,26,7,11,43,80,0,31,0,12,0,0,8,6,3,1,1,15,8,30,2,2,1,10,0,13,0,24,2,85,0,3,21,3,2,10,9,3,109,65,1,0,34,48,7,2,3,8,5,1,21,0,6,39,13,89,11,0,4,2,9,3,2,16,0,12,1,2,7,0,0,1,0,10,6,4,0,84,2,14,2,8,0,54,0,31,8,8,5,20,5,1,1,0,1
Gene239,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gene240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene241,20,0,0,0,0,4,2,0,0,0,25,0,0,0,0,0,1,2,0,9,5,0,0,4,1,0,0,2,0,9,0,0,0,4,0,11,0,0,0,0,1,3,0,12,2,4,2,4,0,2,2,0,0,0,0,8,0,0,0,1,22,0,0,0,2,21,0,1,0,0,8,0,1,4,0,7,0,0,0,0,0,0,0,6,28,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0
Gene242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene243,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,11,0,0,1,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Gene244,5,0,0,2,0,1,0,1,0,11,1,0,0,5,0,1,2,5,0,1,1,0,5,1,0,0,1,8,0,4,17,0,3,1,0,3,6,1,3,0,3,5,4,5,0,0,0,2,1,11,0,0,0,1,1,0,4,0,1,2,27,0,4,0,2,1,1,0,9,0,1,1,2,1,0,0,0,0,0,0,0,0,6,2,6,0,2,0,1,1,3,0,31,0,1,0,5,0,0,1
Gene245,1,2,0,13,1,0,0,2,0,8,3,0,0,13,0,0,0,7,0,2,2,0,3,5,0,1,0,1,3,7,3,0,6,14,0,1,0,4,2,2,1,13,0,11,0,0,4,5,21,1,0,0,0,4,0,4,2,6,4,0,0,0,1,0,0,2,19,0,3,0,0,0,10,21,3,1,0,1,6,0,0,3,15,15,10,0,2,0,17,0,0,0,4,2,0,0,1,0,2,0
Gene246,1,6,0,4,0,0,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,18,0,2,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,5,0,2,0,0,0,3,0,0,0,2,0,1,0,4,0,0,0,1,0,2,1,1,4,0,1,6,0,0,0,0,0,3,0,0,0,0,0,1,1,0,2,6,1,0,0,0,0,0,0,14,0,0,4,4,0,0,0,0
Gene247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene248,0,2,0,1,30,0,0,3,0,0,2,0,8,0,3,2,0,7,5,0,0,0,14,2,13,0,0,0,0,3,4,0,20,1,6,2,0,0,0,0,1,3,21,5,27,0,0,0,0,0,0,0,0,8,17,11,0,0,1,0,1,1,1,1,11,5,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,68,3,69,1,0,0,3,0,1,0,41,0,41,14,3,0,0,0
Gene249,5,0,0,0,0,1,0,1,0,1,3,0,1,0,1,0,0,0,0,4,2,1,0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,8,0,1,1,0,0,0,0,2,0,0,9,0,2,0,2,0,2,0,2,0,0,0,0,1,0,0,0,0,6,0,1,2,3,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
Gene250,2,0,4,2,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,3,1,0,4,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,3,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,0,17,1,0,0,0,0,0,0,0,0,7,1,0,3,0,0,0,0
Gene251,2,1,1,9,0,0,4,3,1,0,15,3,1,1,3,0,0,2,0,5,0,0,0,3,0,0,0,2,0,4,3,0,0,1,1,1,0,1,3,2,0,0,0,10,0,1,0,2,0,3,0,1,0,0,0,3,2,3,0,6,4,0,0,0,0,1,1,1,0,11,0,1,0,0,0,0,0,2,0,0,1,0,3,1,1,0,0,0,1,0,6,0,0,0,0,1,0,0,1,2
Gene252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene253,2,0,0,0,0,1,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,3,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
Gene254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene255,2,6,0,4,0,1,0,3,0,4,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,4,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3,1,0,0,1,0,4,0,8,0,0,0,1,0,1,1,1,0,0,0,0,0
Gene256,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0
Gene257,32,23,7,34,0,18,1,1,3,14,18,2,0,2,1,0,0,2,1,2,3,0,3,2,1,10,2,0,0,0,15,15,17,4,2,20,0,5,1,0,11,23,1,12,0,5,0,0,2,3,9,3,2,16,0,28,2,0,3,1,50,1,0,8,0,21,1,3,0,1,4,21,26,10,1,3,3,0,0,0,2,0,42,2,1,2,2,0,3,0,12,2,6,2,2,3,2,0,0,2
Gene258,0,36,0,4,4,0,1,7,1,128,1,2,0,25,1,0,1,5,0,40,0,0,5,3,1,3,5,14,1,504,3,3,5,1,2,0,0,19,5,232,2,3,1,33,11,9,0,28,1,14,0,4,0,3,8,12,2,2,22,7,0,1,1,0,7,20,6,0,22,75,10,22,2,5,6,0,2,1,2,161,2,2,1,9,6,1,7,7,6,43,0,6,8,0,19,0,3,1,6,90
Gene259,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Gene261,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,6,0,1,0,2,0,0,0,0,0,5,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gene262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene263,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,9,0,0,3,3,0,0,0,0,0,1,5,7,7,1,0,3,0,5,0,0,4,2,0,0,1,0,0,2,6,1,2,0,0,0,0,7,6,5,4,0,1,1,0,0,1,0,1,0,8,6,0,2,12,3,0,0,4,2,0,0,0,0,14,1,2,0,3,1,0,0,0,0,1,0,1,0,1,0,0,0
Gene264,0,2,0,1,0,0,1,2,3,0,0,0,2,5,0,1,0,8,0,0,0,0,0,1,4,0,0,5,0,0,1,5,8,6,1,0,1,5,5,1,0,3,0,1,0,0,0,0,1,3,0,0,0,5,0,8,0,1,0,0,0,1,2,0,0,0,2,5,0,0,0,1,2,0,5,0,2,6,1,5,0,0,2,0,2,0,3,0,0,0,0,0,0,0,2,0,2,0,0,5
Gene265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene266,25,0,0,8,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,11,1,0,0,0,0,2,3,0,0,0,0,0,0,0,6,4,0,4,0,0,0,5,0,1,4,0,8,0,0,0,0,0,2,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,3,0,3,0,2,0,3,0,13,0,0,0,4,0,0,0,0,0
Gene267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene268,0,2,0,10,0,1,1,2,3,1,3,0,2,3,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,10,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,2,4,1,0,5,0,1,0,0,0,3,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,7,0,0,1
Gene269,5,0,0,0,1,2,0,0,0,0,4,0,3,2,0,0,3,5,0,0,0,0,0,1,0,3,0,1,1,1,4,0,7,3,3,4,0,0,0,0,0,1,0,2,0,14,0,0,0,0,0,0,0,1,0,3,3,1,1,0,6,4,0,1,0,19,4,3,1,0,0,5,3,6,0,1,1,0,0,0,2,0,5,3,1,1,4,0,5,0,0,0,0,0,1,5,1,0,1,1
Gene270,2,0,0,4,0,0,1,6,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,2,4,0,0,1,1,0,2,0,0,3,0,11,0,0,0,5,0,0,0,1,0,0,0,0,0,5,0
Gene271,9,16,0,9,1,0,2,9,9,9,3,0,0,0,2,0,2,7,9,0,0,0,7,2,4,0,0,6,1,5,13,3,10,2,0,7,3,9,31,13,1,30,0,3,6,6,0,9,61,4,0,11,1,6,2,2,2,6,31,0,7,16,0,2,4,16,6,3,14,2,0,2,1,2,0,1,4,2,15,1,0,0,19,3,10,1,10,4,42,0,0,3,8,0,4,0,4,0,8,1
Gene272,44,1,0,7,1,0,0,2,4,2,2,1,1,3,0,1,1,1,3,0,0,2,0,37,0,0,0,0,0,0,3,0,22,7,3,2,0,7,0,0,32,4,11,3,6,6,1,4,0,1,0,0,0,1,0,1,1,3,0,7,3,1,0,2,0,0,1,0,0,0,0,2,9,6,7,0,0,1,0,1,0,0,21,0,22,0,0,0,12,0,0,0,3,4,17,0,1,0,1,0
Gene273,0,0,0,10,2,0,2,0,0,1,7,0,0,11,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5,1,0,2,5,0,0,0,8,0,36,6,0,2,2,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,0,1,0,0,2,5,0,1,1,6,0,0,0,3,0,0,1,0,1,2,0,0,6,0,3,0,0,1,1,2,0,2,0,1,0,0
Gene274,3,3,0,2,0,0,0,0,1,3,1,0,0,8,3,0,16,1,0,0,0,0,2,43,1,0,0,0,1,2,2,0,1,5,5,1,0,0,3,0,0,2,1,7,1,0,0,2,3,0,1,0,0,2,0,10,0,0,18,0,4,0,1,2,3,2,3,0,0,0,1,0,4,7,0,0,0,0,0,2,0,0,6,0,2,0,9,1,12,0,0,1,10,0,0,1,1,0,1,1
Gene275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene276,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,8,3,0,0,1,0,2,0,1,0,0,1,1,0,0,0,0,0
Gene277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene278,0,0,0,0,1,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,5,0,4,0,9,1,0,0,3,0,0,0,0,0,0,2,0,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,16,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Gene279,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
Gene280,0,0,0,26,0,1,0,0,1,36,0,0,0,9,0,0,1,0,0,15,0,0,1,8,0,0,0,1,0,6,0,0,0,2,0,0,0,0,0,2,1,0,0,9,6,0,0,2,0,4,0,2,0,7,0,0,8,0,0,15,0,0,0,0,0,0,0,0,1,8,0,0,0,4,0,0,0,0,0,2,0,0,0,0,3,0,7,2,0,0,0,0,1,0,5,0,0,0,2,4
Gene281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
