,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene228,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,0,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,2,0,4,4,0,0,0,1,0,4,0,0,1,1,1,1,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0
Gene229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene230,3,8,0,0,0,0,8,0,0,1,6,0,0,0,0,2,50,0,0,0,1,0,0,6,0,1,4,7,0,1,0,10,0,0,0,5,2,1,0,1,6,0,8,0,1,1,2,0,0,0,0,0,5,0,0,1,38,5,0,0,1,4,0,1,0,0,19,6,5,1,0,0,0,3,0,1,100,0,1,0,0,1,0,1,0,0,54,0,0,1,2,1,0,0,1,0,31,0,5,0
Gene231,0,3,1,0,1,7,1,0,2,1,1,1,0,0,9,0,24,1,0,0,2,0,0,0,11,0,1,6,1,9,0,2,4,2,1,0,22,23,0,5,17,2,0,4,2,0,6,2,2,0,0,7,0,0,10,1,16,1,0,2,0,5,0,0,5,0,3,1,0,3,4,0,2,1,0,3,15,0,0,0,2,0,0,9,4,4,11,0,0,28,2,0,5,1,12,5,27,11,6,0
Gene232,1,4,0,4,1,2,2,0,0,4,27,4,0,24,0,0,30,0,0,9,2,3,0,12,0,1,0,3,0,18,0,20,0,17,12,0,3,17,1,7,11,19,3,35,0,7,2,7,0,0,8,1,1,5,0,1,3,5,0,3,0,21,0,2,4,0,12,1,3,1,32,2,3,50,3,2,2,4,1,5,6,2,1,13,0,0,4,3,0,19,24,3,0,3,0,2,22,1,2,5
Gene233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,3,1,0,1,1,2,1,4,0,0,3,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,3,0,2,0,0,0,2,5,0,0,1,0,0,0,2,0,2,1,0,0,2,0,7,0
Gene234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene235,2,2,31,4,0,2,0,1,0,0,68,3,15,13,7,0,0,0,1,6,18,2,1,3,1,0,0,1,0,1,7,2,39,17,0,1,1,8,0,3,28,0,24,6,0,7,0,0,0,3,43,0,18,16,15,0,1,0,0,0,0,1,23,14,5,1,1,0,3,0,47,1,94,23,11,0,12,1,0,0,6,0,31,27,3,0,5,0,0,3,7,0,186,11,5,0,2,2,20,0
Gene236,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,6,0,2,0,11,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Gene237,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0
Gene238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene239,0,1,0,0,3,1,4,0,0,0,2,0,0,1,3,0,1,0,0,0,0,0,0,2,0,0,0,4,1,5,4,3,0,2,4,0,0,3,0,0,4,0,1,1,1,10,0,11,0,3,0,0,1,0,1,6,0,0,0,21,7,10,0,6,0,0,1,1,0,0,2,0,3,0,1,0,2,6,0,0,2,0,0,23,0,0,3,3,1,51,0,0,1,0,1,8,2,1,5,1
Gene240,1,0,0,0,1,0,0,1,3,2,40,2,1,1,1,1,6,0,1,0,19,2,0,0,1,0,0,0,4,2,0,6,1,0,0,0,0,5,0,0,3,3,0,0,1,0,0,0,0,0,2,2,0,0,2,0,0,0,1,0,6,12,0,0,0,0,0,0,0,0,8,4,2,1,0,0,0,1,1,1,17,0,0,0,7,8,2,0,0,1,1,1,1,2,7,2,4,0,1,0
Gene241,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,2,0,1,1,0,0,9,0,0,3,0,0,0,0,5,0,6,0,0,0,4,0,1,0,6,0,0,0,0,2,3,0,4,0,0,0,1,0,0,1,0,2,20,2,0,0,0,0,0,1,3,0,9,0,1,0,2,1,4,0,4,5,3,0,0,0
Gene242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,4,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gene243,7,8,0,2,0,3,2,6,1,0,53,21,0,7,0,0,3,7,1,0,15,5,0,2,3,0,1,0,2,1,10,20,0,2,1,5,1,16,1,0,33,11,0,25,4,0,1,2,5,0,85,14,0,9,1,0,13,3,2,0,5,31,0,1,4,0,10,12,14,0,63,4,1,3,8,0,27,8,2,0,3,0,0,14,3,0,4,11,0,0,19,1,0,5,5,1,11,10,4,9
Gene244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,4,0,0
Gene247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene248,0,3,0,0,0,0,0,0,0,0,2,1,0,2,7,0,0,0,0,1,3,0,0,14,4,0,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0,7,0,34,2,0,0,0,0,0,1,1,1,10,4,0,0,0,0,3,0,1,0,1,5,1,0,0,0,0,0,5,2,5,1,1,5,0,0,16,1,0,0,11,1,0,4,1,0,3,0,5,0,3,6,2,1,2,0,0
Gene249,0,0,0,0,0,0,0,0,1,0,9,7,0,5,1,2,0,0,2,3,1,0,0,4,0,1,0,1,2,0,2,2,5,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,6,0,0,0,3,0,0,4,1,1,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,9,1,8,0,0,0,1
Gene250,2,0,1,1,7,4,21,6,0,12,44,5,1,3,6,0,50,6,12,13,2,9,0,16,12,2,8,30,5,28,11,37,3,9,6,14,11,14,2,5,39,44,4,25,6,26,1,2,0,14,17,4,6,26,9,0,38,4,7,20,5,9,8,27,51,5,24,7,1,2,51,29,24,17,21,13,52,7,8,5,7,0,4,22,4,36,43,7,0,37,10,6,28,13,29,13,10,11,18,10
Gene251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene252,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gene253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene254,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,0,4,8,0,0,0,0,0,0,1,0,0,3,0,3,0,0,2,0,2,1,0,3,0,0
Gene255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene256,0,0,0,0,0,57,2,0,16,0,0,0,0,0,0,38,7,0,2,0,13,0,0,9,0,71,0,0,38,0,0,10,0,2,0,50,0,0,4,0,0,9,0,0,0,30,0,0,7,0,1,9,0,0,5,85,4,0,29,0,0,0,0,0,0,5,0,1,28,0,0,0,0,2,0,114,19,0,18,5,0,3,0,0,0,68,8,0,2,0,0,1,16,0,1,202,2,0,60,0
Gene257,0,0,2,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,3,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,9,0,0,0,0
Gene258,9,0,47,5,1,7,48,5,1,0,147,2,52,5,0,0,301,0,5,4,4,1,3,0,3,14,17,3,2,20,12,17,104,2,1,4,36,4,7,2,120,7,211,3,0,38,5,1,0,0,38,0,4,23,0,2,35,1,9,0,14,27,16,5,5,1,64,7,6,4,49,0,265,1,3,0,181,4,1,7,16,0,13,3,1,4,69,20,0,2,12,1,53,4,14,19,104,3,6,0
Gene259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Gene260,1,0,5,0,0,0,0,0,5,0,55,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,3,1,0,11,0,0,0,0,0,0,1,0,2,90,0,0,7,0,0,0,8,0,0,4,0,0,2,2,0,1,0,0,0,17,0,3,0,0,0,0,0,0,0,47,0,5,5,0,0,0,1,0,0,17,3,0,0,0,1,1,0,0,5,8,1,1,1,0,1,3,0,0,0
Gene261,9,0,0,2,0,1,0,0,0,0,118,3,0,4,5,3,3,0,0,6,7,0,0,1,1,0,0,1,0,0,1,5,6,2,1,0,0,6,0,0,8,1,2,1,0,3,0,1,0,0,16,0,2,3,1,0,18,3,2,3,7,0,0,2,0,1,0,0,7,0,98,0,2,12,0,0,17,0,0,2,23,0,0,8,0,1,4,2,1,1,14,0,0,4,5,1,1,0,3,0
Gene262,2,0,17,1,0,1,0,1,21,5,18,24,0,1,17,1,53,1,1,1,1,7,0,0,2,1,0,5,0,36,0,24,2,1,0,28,5,2,0,17,19,7,6,0,3,9,0,5,0,0,3,0,4,9,3,0,19,0,0,1,1,7,1,15,0,0,8,2,1,3,8,3,12,2,0,0,22,1,0,2,1,0,4,2,0,0,10,0,1,43,0,2,9,17,0,2,0,1,2,1
Gene263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0
Gene264,1,0,0,1,0,2,1,0,0,2,2,6,0,1,0,0,30,3,0,7,0,1,1,0,0,0,3,1,0,29,2,13,0,0,0,2,0,0,0,20,0,2,1,3,0,1,5,0,0,1,4,1,5,1,0,0,2,0,1,7,0,0,4,0,1,0,21,3,0,1,4,1,1,0,0,0,22,6,6,6,0,0,2,0,0,4,20,1,0,43,1,0,3,2,1,0,2,1,2,13
Gene265,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,2,5,0,0,0,0,2,0,0,2,0,7,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,3,0,3,0,0
Gene266,0,0,0,1,0,0,0,1,0,0,4,6,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,5,0,1,5,0,0,0,0,0,0,10,0,0,3,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0
Gene267,0,7,0,0,1,6,0,0,0,1,7,2,0,2,0,0,5,0,3,3,2,0,0,0,4,0,0,2,6,8,2,1,1,0,0,2,1,0,8,8,5,4,0,2,0,0,0,5,10,7,1,1,1,4,2,3,2,15,1,22,0,0,0,1,4,0,2,6,5,3,17,1,3,1,6,1,11,9,1,0,0,1,0,0,0,0,1,7,0,21,2,2,3,16,3,1,3,1,65,1
Gene268,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0
Gene269,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,8,0,1,8,0,0,0,0,4,0,0,0,10,0,2,0,0,0,3,13,1,0,0,0,1,0,0,0,2,2,3,0
Gene270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Gene272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,0,2,0,0,0,1,4,1,0,0,0,0,0,2,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,5,0,0
Gene273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gene275,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,13,0,1,1,0,1,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0
Gene276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene277,2,0,0,2,0,0,0,0,0,0,74,1,0,0,0,0,0,0,0,5,9,3,0,1,2,0,0,0,0,2,2,9,0,1,0,1,1,1,0,0,29,1,0,0,0,0,0,0,0,0,25,1,3,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,81,1,0,0,0,1,0,0,0,2,42,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,1,1,0,0
Gene278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Gene279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gene280,2,13,0,4,7,7,6,6,0,10,52,19,0,8,4,2,17,0,0,3,0,2,0,9,4,0,12,8,0,13,0,27,0,3,0,6,3,22,0,1,5,34,1,3,0,54,2,14,0,1,2,6,3,10,2,1,4,19,0,3,0,42,1,4,0,2,5,0,4,1,4,9,4,3,0,7,22,5,0,2,1,3,0,5,0,8,4,3,0,15,4,2,9,11,0,24,16,46,0,0
Gene281,3,1,7,1,2,1,0,15,1,0,64,2,0,4,0,0,4,1,3,0,2,0,0,6,0,0,0,11,11,2,3,3,8,0,0,1,2,7,5,1,25,10,24,4,0,2,0,0,2,0,2,0,4,2,2,0,0,0,2,6,4,2,2,0,1,0,3,8,21,0,44,0,10,5,0,0,8,6,1,0,16,0,0,1,0,2,0,0,2,3,3,0,3,2,2,5,2,9,4,2
Gene282,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Gene283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene284,3,7,0,3,7,24,0,13,0,3,17,4,0,8,25,0,15,0,0,0,6,2,0,14,26,0,0,18,2,7,3,1,8,2,5,2,0,16,0,0,15,2,0,3,12,26,0,7,10,4,9,5,1,1,31,9,6,4,1,6,0,4,0,0,30,1,5,24,11,2,32,0,0,4,17,5,3,4,0,1,10,0,0,7,2,11,3,1,3,1,6,0,2,10,12,21,0,8,10,7
Gene285,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Gene286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene287,0,18,1,7,0,1,3,0,1,2,15,9,0,5,0,0,7,0,0,0,0,0,0,2,0,0,1,0,0,2,0,10,0,0,0,0,0,5,0,2,0,7,0,7,1,15,1,0,2,0,4,1,0,5,1,1,6,1,1,2,0,22,0,3,1,0,0,14,4,0,1,2,3,5,0,4,8,5,4,0,3,0,1,4,0,8,15,1,0,8,3,5,3,0,6,0,20,3,4,0
Gene288,3,9,0,0,1,2,0,5,6,2,30,11,0,2,1,0,2,2,0,1,25,6,0,2,0,2,0,8,1,23,2,26,0,0,0,0,0,17,0,0,19,44,0,2,1,11,0,8,0,0,14,5,1,1,0,0,5,0,2,7,1,0,2,1,0,0,6,9,2,4,67,10,0,0,1,0,8,9,0,3,11,0,7,1,1,1,14,5,0,19,2,5,1,9,0,8,0,1,14,3
Gene289,0,0,0,2,3,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0
Gene290,0,3,0,0,1,3,0,0,0,0,6,1,0,0,0,2,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,5,0,1,4,8,0,0,0,0,2,0,0,0,0,1,4,1,0,0,0,1,0,0,3,0,0,0,0,0,3,0,3,1,1,0,2,0,1,0,0,0,0,0,0,2,4,0,0,0,3,0,1,1,0,2,1,2,2,1
Gene291,0,0,0,2,0,0,0,0,3,0,13,4,0,1,3,0,6,0,0,0,1,3,0,5,0,0,0,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,2,1,0,0,0,8,2,0,0,0,1,0,2,0,1,16,0,1,1,0,3,0,1,1,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0
Gene292,134,33,5,1,10,23,20,8,4,0,3380,44,3,9,84,58,74,1,5,16,140,39,1,12,8,22,6,31,7,9,61,263,1,5,8,72,18,68,3,16,523,138,6,14,32,18,0,9,0,0,217,22,10,18,35,14,88,9,3,16,140,115,1,3,42,0,59,8,2,5,1889,39,21,4,16,22,143,29,6,4,171,22,0,10,6,34,34,9,1,10,285,9,25,12,5,108,44,6,7,12
