,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene228,1,2,6,1,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,4,0,0,0,0,1,0,2,1,3,9,8,0,3,0,0,2,0,1,1,7,0,0,0,0,1,0,3,1,4,7,0,1,0,0,11,2,0,0,0,3,0,0,0,0,1,3,0,1,0,0,0,0,5,0,4,2,0,0,2,3,0,1,1,0,3,7,2,0,0,3,0,1
Gene229,1,5,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0,1,0,6,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,11,3,0,2,0,0,0,5,2,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,3,0,2,1,2,0,0,1,0,0,2,0,0,0,0,1,0,2
Gene230,2,12,5,2,0,3,81,4,1,0,1,2,0,0,2,0,19,15,0,5,8,0,19,0,0,5,118,13,2,0,2,3,13,2,1,3,147,28,64,0,10,1,0,0,1,17,86,76,6,15,2,1,8,2,0,3,26,0,2,5,5,2,5,5,3,0,22,12,14,2,6,5,8,0,0,0,6,9,7,1,13,4,7,0,8,0,290,11,1,3,4,0,14,4,5,2,94,32,3,6
Gene231,1,1,0,4,5,2,1,0,0,0,0,2,0,0,1,0,0,7,4,0,1,0,0,0,0,0,0,0,1,0,0,4,12,0,20,1,0,3,48,0,10,1,0,0,5,2,1,1,1,0,0,4,0,0,0,0,1,0,1,0,0,0,6,0,0,1,0,1,3,0,1,0,0,0,3,3,0,1,0,1,10,2,9,0,13,0,5,0,0,8,2,0,11,1,2,1,1,0,0,0
Gene232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene234,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,2,0,0,0,4,0,6,0,0,0,0,1,0,7,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,10,0,0,1,0,0,0,0,0
Gene235,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
Gene236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Gene237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene238,11,12,0,2,16,1,8,13,0,108,0,6,0,5,9,3,1,3,4,20,10,7,0,14,3,6,4,2,0,9,2,2,53,7,6,5,74,7,34,72,3,6,0,15,0,7,6,6,8,44,3,5,20,19,1,7,8,2,0,16,0,1,9,7,0,10,2,5,6,51,19,10,55,7,8,14,7,0,1,55,8,4,13,8,46,8,21,16,4,9,20,22,4,3,5,4,7,12,10,119
Gene239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene240,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene241,22,10,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,1,0,9,3,3,0,2,0,1,2,1,0,2,1,9,1,7,0,1,1,15,1,11,0,0,4,0,3,0,8,11,0,2,1,1,1,0,2,0,5,1,5,0,3,3,3,0,1,0,0,0,0,9,1,1,0,0,0,0,0,1,0,10,0,9,0,0,1,12,1,0,0,7,1,7,1,1,4,3,0,0,0
Gene242,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
Gene243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4,0,0,0,0,5,18,1,5,0,0,1,0,0,2,5,3,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,2,0,0,3
Gene246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene248,2,20,0,2,1,5,0,1,0,2,2,15,0,5,7,2,0,0,1,0,3,9,4,1,8,6,1,1,1,0,0,15,9,11,1,4,6,2,82,0,10,2,1,2,1,1,3,0,11,14,2,86,0,0,0,10,0,0,2,0,0,3,5,2,6,1,0,5,0,4,9,32,4,0,0,0,1,3,0,6,5,11,5,0,21,0,1,1,0,0,7,9,6,0,1,3,3,17,3,4
Gene249,1,22,2,0,0,0,5,0,0,0,10,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,8,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,8,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,4,0,0,0,0,1,10
Gene250,8,16,0,4,2,10,10,0,0,13,0,12,0,4,8,5,0,4,1,29,1,0,3,0,0,5,1,6,6,1,0,5,4,1,0,4,9,10,20,27,13,0,1,5,0,11,2,10,10,4,5,3,7,1,0,2,3,4,5,12,1,4,10,1,2,7,4,4,5,35,1,15,3,1,0,2,0,0,4,18,0,4,4,0,2,10,5,1,0,20,2,2,1,4,4,2,4,6,0,21
Gene251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
Gene253,6,1,1,0,0,3,12,0,0,1,8,0,0,2,0,1,0,0,2,0,3,1,0,0,0,0,26,6,0,2,0,0,5,1,0,2,47,2,20,0,10,0,0,1,0,0,10,4,9,2,0,1,1,2,0,0,49,0,0,2,1,0,12,0,0,1,5,0,2,4,1,0,0,0,1,0,33,0,2,0,8,0,5,2,3,1,43,7,0,5,0,0,3,7,2,0,85,0,1,5
Gene254,0,1,8,9,0,1,8,0,0,1,0,0,0,0,0,1,0,0,3,4,0,7,3,1,1,13,2,2,0,0,0,0,6,0,0,0,2,1,16,1,0,0,6,0,0,4,1,4,0,2,0,2,9,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,14,4,0,0,0,0,2,0,1,1,0,14,0,3,2,6,0,0,0,0,0,17,0,2,2,1,0,5,0
Gene255,6,16,4,1,0,7,0,4,3,21,3,5,0,0,0,30,0,8,18,1,1,9,8,4,4,12,6,0,24,0,4,32,12,11,12,2,38,13,14,7,74,0,3,7,5,16,5,15,1,6,8,3,0,1,1,5,4,0,4,4,2,0,24,3,0,4,2,3,6,1,0,20,2,1,0,21,0,2,9,3,5,6,4,1,17,17,22,5,0,0,6,3,15,3,8,0,5,12,1,1
Gene256,5,4,0,0,0,1,0,0,1,0,0,0,0,0,0,10,2,0,10,0,1,0,0,0,2,0,0,7,0,0,4,3,0,0,1,0,5,9,30,7,5,0,0,1,0,6,6,5,1,26,0,1,0,0,0,2,2,0,0,0,0,0,4,1,0,0,1,2,0,0,0,2,2,0,0,0,0,0,1,9,0,0,4,0,0,0,3,0,0,0,1,0,5,0,20,1,0,0,0,1
Gene257,0,3,4,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3
Gene258,1,7,0,7,1,1,0,0,0,0,0,0,0,0,75,1,0,2,2,4,0,0,0,0,12,0,0,0,6,0,2,0,0,1,4,0,1,2,27,5,9,0,0,8,4,0,0,0,11,1,0,1,0,3,3,1,4,10,0,1,0,0,2,0,5,0,4,0,1,11,1,0,11,3,17,0,0,0,0,6,1,6,0,0,18,1,2,0,0,0,4,0,1,5,24,0,1,3,1,0
Gene259,17,2,12,5,1,12,3,1,1,3,15,8,0,7,9,34,0,44,18,7,3,27,0,1,0,13,15,47,5,1,3,2,21,10,9,9,18,47,106,4,62,7,2,35,3,6,9,209,7,6,6,2,4,21,1,0,9,11,5,2,8,1,54,3,6,0,6,25,7,0,37,49,61,12,0,10,0,32,2,14,11,0,18,3,10,7,1,12,1,3,14,8,38,2,17,8,8,24,4,14
Gene260,28,0,0,0,0,8,1,0,0,0,3,0,0,0,4,11,0,1,0,2,0,3,1,1,0,1,3,0,0,5,0,0,0,1,0,0,9,0,1,2,1,0,0,0,0,1,0,0,9,3,0,0,1,0,0,0,1,0,0,0,1,0,0,5,0,0,0,1,3,2,0,5,0,0,6,1,0,0,0,0,3,0,0,0,6,0,1,3,0,0,0,0,0,1,1,0,3,11,4,2
Gene261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene264,4,0,1,0,0,0,11,1,0,1,31,2,0,6,1,1,0,1,2,0,0,10,1,0,0,0,1,3,1,2,6,6,0,1,0,3,0,4,19,2,4,1,0,2,0,2,5,6,2,2,2,6,0,0,0,0,5,0,0,4,0,1,3,5,2,0,0,0,0,4,7,0,3,0,0,0,0,0,1,1,7,0,3,0,7,8,9,0,0,0,3,3,0,7,0,0,5,3,4,2
Gene265,3,0,0,0,0,0,2,2,1,1,0,0,0,2,0,2,0,0,0,0,0,1,0,2,2,0,0,1,0,8,0,0,3,2,0,0,4,15,13,1,1,0,0,1,0,1,0,9,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,9,2,0,0,0,0,0,1,8,0,0,8,0,0,0,0,1,0,6,0,4,6,1,0,0,0,11,1,3
Gene266,0,0,0,0,0,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2,0,0,0,0,0,0
Gene267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,3,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1
Gene268,30,81,34,9,0,17,2,1,1,4,4,30,7,7,24,21,0,1,10,6,2,42,26,10,1,3,10,2,9,5,1,35,101,15,0,12,27,4,102,10,35,3,38,3,2,25,21,25,28,2,9,23,76,1,0,3,11,0,7,2,4,9,224,6,7,1,0,2,1,13,4,53,369,1,4,1,4,12,7,9,20,32,171,4,8,7,36,5,0,6,12,38,84,19,14,6,13,7,21,14
Gene269,0,7,3,3,1,2,5,1,1,2,5,8,1,0,20,1,0,2,4,1,9,31,1,3,11,1,17,2,2,1,0,1,6,1,3,0,4,0,47,4,20,18,1,5,1,15,1,0,7,0,3,3,1,0,2,6,15,4,3,11,1,3,7,5,16,3,0,5,1,4,3,20,2,1,10,2,3,6,0,2,4,0,2,0,15,0,26,0,1,2,5,5,2,1,4,0,3,2,2,27
Gene270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene271,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gene272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene273,3,2,2,0,0,0,6,1,0,0,1,3,0,2,1,2,1,1,11,4,5,5,1,4,0,0,4,4,9,0,1,5,0,1,0,1,11,0,261,8,22,1,0,13,0,12,2,11,50,6,6,2,14,0,0,7,0,0,19,4,1,1,9,4,1,1,6,2,22,21,6,7,7,0,10,1,1,1,6,4,2,14,7,0,7,3,8,1,15,3,0,0,4,2,15,1,0,4,27,4
Gene274,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,21,0,3,0,1,0,0,0,0,2,7,7,0,0,0,0,1,0,0,1,2,0,2,2,1,3,0,1,4,0,1,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,1,9,0,0,0,1,0,0,6,0,2,0,0,3,0,0,3,0,0,0,0,10,12,1,0,0,2,0,1,1,2,2,4,2,3,0
Gene275,4,5,0,9,0,0,26,0,3,2,1,0,0,8,0,8,0,1,6,3,1,0,2,19,4,5,17,6,1,0,0,0,3,21,0,1,27,0,74,2,12,0,1,13,2,2,2,4,8,2,0,0,0,12,0,2,3,0,0,0,1,1,14,20,0,0,0,1,1,10,4,0,2,8,2,0,7,1,2,6,4,0,8,7,2,1,72,2,1,0,1,1,14,6,1,6,21,3,0,11
Gene276,8,4,6,12,0,3,1,1,0,1,8,0,0,0,0,2,0,4,0,0,2,1,0,0,0,5,0,0,6,0,0,0,4,5,0,0,1,0,13,4,1,0,0,3,0,8,0,4,5,2,1,3,2,6,0,0,1,0,5,1,0,0,1,0,2,1,0,4,2,0,3,5,0,0,12,0,1,1,6,2,0,0,8,0,6,1,4,0,0,0,0,0,9,4,0,6,3,5,0,2
Gene277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene278,25,2,0,0,0,0,0,0,1,0,4,2,0,0,0,6,0,0,1,0,4,0,0,0,0,0,6,0,0,0,2,1,2,0,0,1,0,0,2,0,15,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,6,1,0,6,4,2,0,0,1,2,0,4,0,0,1,1,0,3,0,0,0,0,0,24,2,4,0,0,0,0,3,0,0
Gene279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Gene280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene281,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,1,1,1,2,0,0,0,0,4,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,6,0,0,0,0
Gene282,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,9,0,0,1,0,0,7,1,5,0,2,1,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4,0,0,0,5,0,1,8,0,0,0,0,0,0,1,3,0,0,1,0,0,5
Gene283,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene284,1,0,2,1,6,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,1,0,1,0,2,8,0,0,0,0,0,0,0,0,0,1,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,1,1,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,2,3,4,0,0
Gene285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0
Gene287,11,16,0,0,0,8,10,0,0,2,5,4,0,0,5,7,0,3,4,1,1,1,1,0,1,21,27,4,0,0,1,4,1,0,0,0,2,3,74,15,11,0,0,10,3,5,8,8,3,5,8,15,5,20,0,4,0,0,0,7,0,3,2,0,4,3,0,0,6,5,5,6,11,2,0,7,2,0,1,4,4,3,2,0,11,22,0,0,0,1,5,2,6,0,5,1,1,2,8,11
Gene288,0,0,0,0,0,11,1,0,0,3,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,2,0,52,3,1,0,0,0,0,14,0,3,6,1,1,0,0,2,0,1,0,0,4,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,8,1,2,0,1,0,0,15,0,1,0,0,10,0,0,0,0,0,0,0,4,0
Gene289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene291,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,5,2,2,0,2,0,0,0,0,0,3,0,2,0,0,1,3,0,0,0,20,7,0,0,0,6,0,0,1,0,1,0,0,0,1,0,0,0,1,0,8,0,0,0,8,0,0,0,0,2,2,0,0,0,10,2,0,0,0,0,8,0,0,0,0,0,1,1,0,0,2,0,0,0,2,1,4,0,1,4,2,0
Gene292,1,9,2,0,0,16,3,2,0,1,0,0,0,0,6,19,0,12,10,2,0,1,0,5,0,9,6,1,1,0,0,2,0,2,8,0,2,3,9,1,3,0,4,2,4,6,6,39,0,1,1,0,0,1,0,16,0,3,0,0,0,2,1,1,1,1,0,0,1,3,1,3,12,1,3,2,0,0,0,1,6,4,3,0,12,8,6,0,1,0,1,5,3,3,13,17,7,3,0,7
