,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene218,1,5,2,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,5,0,3,0,0,0,0,0,17,0,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
Gene219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gene220,4,5,2,8,4,0,0,0,0,0,1,10,3,1,2,2,2,0,0,0,3,17,0,1,17,4,5,5,0,0,9,10,0,0,5,0,0,1,0,6,22,2,10,3,26,0,0,9,0,1,0,4,0,1,93,3,1,2,0,1,7,2,4,4,26,0,0,2,0,0,5,9,3,1,35,0,1,0,0,1,0,4,1,6,1,0,2,0,0,0,2,0,0,9,17,0,0,1,0,0
Gene221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene222,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,19,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,5,0,0,0,2,0,11,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,3,0,13,7,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0
Gene223,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,1,0,8,0,3,0,0,0,0,1,2,2,0,0,1,1,5,0,2,17,0,1,0,0,0,4,0,1,3,0,10,0,2,2,1,0,0,6,0,1,0,4,7,1,0,2,0,0,0,8,0,3,2,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,10,0,0,2,1,0,1,0,0,0,0
Gene224,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene225,0,1,0,0,0,2,1,1,0,0,0,0,0,1,0,3,1,0,0,0,0,10,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,1,0,0,2,0,0,1,0,0
Gene226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene227,1,1,0,1,1,3,0,0,0,0,1,1,4,6,0,5,0,0,0,0,18,12,4,13,0,5,5,1,0,1,2,0,0,0,1,2,1,2,0,3,7,2,3,2,0,10,2,2,0,8,0,5,0,4,2,0,0,1,5,0,2,0,1,1,1,2,5,2,0,7,26,0,0,0,0,0,8,0,0,9,3,0,2,3,0,0,6,0,0,3,2,0,8,2,1,0,3,2,0,0
Gene228,0,9,3,3,0,2,2,0,0,1,0,1,0,0,0,1,1,0,0,0,5,3,0,9,2,0,0,0,0,2,0,0,6,2,4,11,2,5,0,2,3,1,10,1,1,0,0,0,1,0,0,1,2,2,6,3,5,4,6,0,1,1,3,13,0,0,0,0,0,0,4,0,1,0,9,0,11,0,0,7,6,5,0,10,0,3,3,2,0,6,5,1,1,7,0,0,0,0,0,0
Gene229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene230,2,4,9,0,1,0,1,0,14,2,3,4,2,10,0,1,2,0,2,3,27,13,0,0,0,0,2,1,1,4,10,14,5,0,0,0,19,11,1,2,8,0,7,1,6,0,1,3,2,2,2,5,3,4,14,1,6,0,16,0,1,5,9,10,4,1,1,10,3,4,14,1,0,1,11,0,34,2,0,8,4,5,0,6,0,1,1,1,0,23,2,0,11,4,0,1,0,0,0,4
Gene231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene233,0,0,0,1,2,0,0,0,0,0,2,2,0,1,3,0,0,1,0,0,3,0,1,0,5,0,2,0,0,0,2,9,0,0,7,0,0,0,0,2,1,0,2,0,6,0,2,0,2,2,1,1,0,0,7,0,0,0,2,0,0,0,0,0,3,0,3,0,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Gene234,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene235,0,1,0,0,0,1,1,0,0,0,3,5,0,6,0,1,0,0,0,2,4,4,0,1,0,0,1,0,0,2,0,0,1,1,1,0,1,1,0,4,0,0,3,0,0,0,0,1,6,1,0,0,0,0,0,1,0,2,0,0,0,0,2,1,0,1,0,0,2,1,2,0,3,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,1,0
Gene236,0,1,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gene237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gene238,5,1,4,0,0,2,0,2,7,0,0,20,3,2,0,1,5,4,1,4,36,0,4,2,0,7,8,1,0,0,3,1,0,1,1,4,6,1,4,11,11,2,7,3,1,12,4,1,0,0,1,31,4,7,1,3,0,0,3,4,1,3,3,15,5,0,2,1,0,0,16,8,10,1,5,1,1,0,6,9,2,0,3,6,1,5,0,0,1,8,1,0,0,0,4,1,0,2,5,5
Gene239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene240,1,0,0,1,0,0,0,0,4,2,1,1,0,4,1,1,2,7,1,0,1,0,1,2,2,0,1,0,5,0,0,5,7,0,1,0,0,2,0,4,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,1,0,0,0,4,0,2,3,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0
Gene241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene244,2,5,4,7,1,0,1,0,2,0,0,7,0,3,1,0,14,0,1,0,8,15,0,0,0,2,3,0,0,0,2,0,0,2,1,1,0,1,0,2,3,0,0,0,7,11,0,0,1,2,0,0,0,0,0,6,0,0,1,0,0,0,6,0,5,0,2,9,0,0,8,0,0,7,0,0,1,1,0,2,0,4,1,12,0,0,0,4,1,1,0,2,2,0,0,1,1,0,1,3
Gene245,0,0,1,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gene246,10,1,5,1,0,1,0,0,0,0,4,2,1,2,0,0,0,0,0,0,20,0,1,1,0,1,6,0,0,3,12,1,0,0,0,1,0,4,3,0,68,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,2,0,5,25,0,0,0,0,0,3,0,1,2,11,0,0,0,0,0,2,3,0,1,0,3,6,0,0,0,0,0,0,0
Gene247,0,5,0,1,0,0,0,0,0,0,3,5,0,5,0,2,0,4,0,2,4,0,1,0,0,0,0,0,1,6,3,1,0,0,0,0,0,0,3,2,2,0,1,5,0,0,0,0,0,0,0,1,2,1,0,2,0,0,1,0,2,0,0,1,2,0,1,0,2,0,3,0,4,0,3,0,1,0,0,0,1,1,0,1,0,0,0,3,1,0,1,2,1,0,0,0,2,1,0,0
Gene248,1,0,3,0,0,1,0,0,1,0,0,12,0,0,0,0,0,0,0,2,2,0,1,0,0,0,4,0,0,1,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,2,1,0,0,2,0,0,4,0,1,0,2,2,0,0,1,0,2,0,0,1,0,0,0,0,0,2,3,2,0,0,1,2,0
Gene249,0,1,0,0,1,1,3,5,0,0,0,7,2,0,0,0,0,7,0,0,14,4,0,6,0,1,0,0,0,1,4,9,0,0,9,0,0,0,6,0,0,0,6,3,0,0,3,5,1,0,0,8,1,5,2,1,0,1,0,0,0,0,0,3,0,0,0,0,1,2,3,2,2,0,1,0,12,0,0,4,0,7,0,3,3,0,1,0,3,4,0,2,0,0,1,0,0,0,0,0
Gene250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene252,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Gene253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene254,1,16,4,3,0,1,0,2,10,0,5,5,2,3,1,14,2,0,0,2,48,0,0,3,5,0,3,0,0,4,2,1,0,0,1,0,0,4,1,1,26,0,1,0,0,0,1,0,0,1,2,1,1,1,1,2,0,5,6,0,2,1,4,3,0,0,2,0,0,0,7,3,4,0,2,0,3,0,5,3,6,0,2,3,0,0,2,2,2,10,1,0,1,6,0,0,4,1,0,0
Gene255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Gene256,3,0,1,1,0,0,0,0,1,0,0,19,0,3,0,0,0,2,0,0,1,0,0,0,0,0,2,0,1,0,1,10,2,0,0,0,0,2,1,1,4,1,0,1,3,2,1,5,0,0,0,0,0,0,3,3,0,7,0,0,0,1,4,5,3,0,0,0,0,1,2,0,2,1,0,0,3,0,2,3,0,2,1,0,0,0,3,0,0,6,0,0,0,8,0,0,1,1,1,0
Gene257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene258,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene259,0,14,6,7,0,11,1,0,2,0,6,33,0,124,1,1,0,2,0,2,9,2,0,18,0,4,17,0,2,2,0,16,2,8,2,2,0,10,2,2,9,1,3,44,2,0,1,8,0,0,5,0,0,7,7,5,0,3,1,6,0,2,2,11,3,1,3,5,0,3,28,11,7,19,11,0,3,0,0,7,0,1,0,109,0,0,20,4,2,7,7,6,11,26,1,3,0,3,1,0
Gene260,0,9,4,1,1,10,2,3,1,0,7,13,4,12,2,5,3,2,0,2,14,13,4,25,4,3,13,0,2,0,4,10,0,3,2,0,1,12,1,6,15,2,9,5,1,4,0,5,2,3,1,0,1,5,13,18,3,8,20,1,2,1,2,22,0,0,2,4,7,0,42,0,2,21,14,0,6,1,1,9,1,7,3,10,2,6,16,2,1,6,0,8,1,0,3,0,0,6,2,2
Gene261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene262,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,1,1,3,6,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,3,0,0,0,0,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
Gene263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene264,0,1,1,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,6,0,3,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0
Gene265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene267,1,3,4,2,2,0,0,1,0,0,4,33,0,0,0,3,11,6,0,4,12,20,5,10,1,10,12,1,1,10,0,6,2,0,2,0,1,18,0,2,5,2,0,0,0,0,0,7,1,0,0,7,3,11,0,28,2,2,4,2,2,1,1,19,3,2,0,1,6,2,19,5,23,4,0,0,9,1,4,1,1,1,1,6,0,1,0,6,4,9,0,7,2,7,0,0,1,25,0,5
Gene268,0,10,1,0,0,0,0,3,5,0,1,0,0,1,0,4,0,0,1,1,33,5,0,0,0,0,2,0,0,1,4,10,1,0,2,4,3,1,1,1,10,1,0,2,1,3,0,0,0,0,0,3,0,0,0,16,0,4,0,0,3,2,0,2,3,0,0,0,0,0,6,1,0,0,2,0,6,0,0,9,0,0,4,6,0,0,9,0,0,13,7,1,1,1,0,0,0,0,1,0
Gene269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Gene270,0,4,4,0,7,5,0,0,0,0,2,0,3,7,0,0,1,0,0,0,7,10,0,6,0,28,2,0,3,2,0,4,1,0,8,2,0,1,1,1,5,1,4,11,3,5,0,8,0,1,0,8,0,0,1,15,0,8,0,0,0,5,0,2,1,0,0,1,0,2,1,0,13,0,1,0,0,0,2,2,0,0,0,4,1,0,0,0,0,3,1,0,6,0,1,7,2,0,0,0
Gene271,3,9,4,12,1,4,3,3,3,0,7,10,1,1,0,14,7,2,1,1,3,8,5,16,2,9,2,0,1,28,0,3,0,3,1,0,3,17,10,4,9,8,5,15,0,1,3,1,1,18,0,0,0,2,13,1,2,6,49,7,0,0,12,10,3,1,1,8,0,3,8,50,12,1,15,0,62,0,0,5,0,10,0,23,0,0,1,4,1,5,3,5,7,10,1,2,2,0,0,0
Gene272,5,0,0,8,0,4,3,1,1,0,3,6,5,9,7,1,0,0,0,0,3,0,0,5,0,2,10,0,0,15,2,3,0,0,4,0,1,0,11,10,3,0,5,0,4,1,0,0,0,0,2,7,0,0,0,7,2,5,24,0,6,3,5,1,3,0,3,0,3,0,2,0,5,1,1,1,9,0,3,13,1,0,0,21,0,0,6,0,0,2,1,0,10,19,0,0,3,7,0,1
Gene273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene274,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0
Gene275,11,3,4,0,2,10,0,1,0,2,5,133,6,15,0,5,4,11,0,4,63,25,4,27,7,4,35,2,5,5,18,18,6,3,7,8,1,8,0,1,10,1,22,20,5,0,1,7,2,6,0,3,1,8,4,5,0,18,30,3,1,1,0,25,8,0,4,4,16,0,13,1,7,1,6,0,22,0,6,13,5,1,1,7,0,0,2,21,0,20,6,10,19,1,5,0,2,4,5,7
Gene276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene278,0,1,3,7,6,4,3,2,5,3,5,10,4,3,4,1,0,6,4,1,26,5,2,3,6,3,3,0,0,8,7,2,3,0,9,3,0,6,1,1,19,1,6,15,0,0,1,3,0,3,2,4,0,5,5,3,4,2,14,3,1,3,6,1,1,1,2,7,0,4,5,0,11,0,1,1,4,0,3,28,0,0,3,0,0,0,0,2,1,12,4,8,4,2,1,0,7,1,0,1
Gene279,1,3,3,5,1,0,3,0,2,0,0,20,2,20,4,2,7,6,2,0,9,5,2,10,5,9,9,2,0,6,0,1,5,0,2,3,8,6,0,3,1,0,1,10,2,11,5,2,1,0,0,5,0,7,6,0,2,3,3,0,0,2,4,14,6,0,4,1,0,0,19,3,2,9,0,0,18,0,5,2,1,5,0,28,1,0,4,0,0,12,0,1,12,14,1,0,4,1,5,2
Gene280,0,3,9,0,0,4,0,0,2,0,0,9,1,9,5,3,0,0,5,0,2,5,0,3,4,8,2,0,0,1,3,0,4,0,6,0,0,5,9,0,4,7,2,3,5,0,0,11,2,3,0,7,0,1,1,5,0,5,4,2,2,2,0,9,0,1,2,0,0,0,6,1,6,0,0,0,1,0,2,1,3,0,1,4,1,0,1,0,0,5,2,4,0,3,0,2,1,0,3,0
Gene281,383,114,48,375,57,116,49,69,195,4,111,934,137,177,45,49,48,71,47,111,297,161,161,395,85,83,292,32,41,343,210,283,44,31,74,5,27,376,155,507,407,120,171,309,221,68,100,226,45,34,130,59,5,147,244,195,107,132,513,104,24,92,163,85,54,27,317,110,111,161,551,137,277,324,372,19,252,56,82,282,50,109,38,423,55,12,187,153,41,291,107,91,445,421,219,146,27,56,74,9
