,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene260,3,1,21,3,22,2,28,0,0,1,10,0,0,0,2,0,0,0,0,0,2,1,1,17,0,0,21,2,2,8,25,12,0,10,5,5,20,0,0,1,1,1,1,1,14,10,3,5,0,0,0,4,8,18,0,0,2,1,6,1,5,5,1,0,0,3,1,22,3,2,15,0,0,3,0,2,14,0,4,0,0,3,0,6,0,33,52,0,1,4,5,4,2,0,2,4,26,5,0,7
Gene261,2,2,263,0,133,9,186,3,4,1,3,1,87,0,39,1,0,3,0,1,2,0,4,7,2,2,3,38,4,2,0,3,0,7,150,69,35,23,18,0,8,7,5,0,169,43,6,2,0,0,1,18,70,0,10,2,16,4,25,4,17,1,19,0,1,7,1,203,15,4,14,0,62,0,30,26,60,6,7,0,0,3,30,9,61,35,42,0,10,4,0,3,45,0,0,0,21,34,9,15
Gene262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene263,0,0,7,0,19,1,0,0,0,0,4,0,1,0,2,3,0,0,0,1,0,0,0,5,0,1,1,0,4,1,0,0,0,0,1,17,0,0,1,0,0,2,1,3,28,20,0,1,0,0,0,0,2,0,0,1,1,1,8,0,2,1,1,0,0,0,0,3,20,0,1,0,4,0,0,0,1,1,0,0,1,0,0,0,5,7,5,0,3,0,1,0,0,0,0,4,0,0,13,0
Gene264,0,0,19,0,9,0,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,1,0,0,0,1,0,4,1,5,0,6,4,0,0,0,4,15,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,2,14
Gene265,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gene266,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,0,1,0,1,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Gene267,0,0,43,0,0,0,3,0,18,0,8,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,6,1,7,0,1,0,1,3,0,0,1,0,0,1,1,0,0,0,0,0,1,3,1,21,0,3,0,0,1,0,0,0,6,1,0,0,0,1,2,0,15,0,0,13,1,0,0,0,1,0,6,0,0,0,15
Gene268,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene269,1,0,38,0,17,28,119,6,14,14,0,0,18,1,11,26,7,1,0,6,0,1,1,5,2,23,44,1,2,10,13,0,1,5,5,145,50,2,2,6,6,29,5,3,54,48,34,1,8,4,0,21,8,0,4,15,12,1,43,9,20,20,7,1,3,9,69,42,21,22,10,0,14,0,4,52,65,0,1,1,7,1,3,1,0,23,56,11,4,2,0,4,3,0,1,14,5,5,42,43
Gene270,2,0,0,0,0,1,0,3,0,3,0,0,0,0,8,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,5,0,1,0,0,0,12,0,0,21,13,2,0,0,0,0,20,0,0,3,0,0,0,0,0,2,11,0,0,0,0,0,4,0,0,4,0,0,1,0,0,3,3,0,0,4,1,3,0,0,4,0,2,0,1,5,0,0,0,0,2,0,7,0,1
Gene271,0,0,5,0,1,7,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,2,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,5,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0
Gene272,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,8,0,0,0,0,1,1,1,1,0,0,16,0,2,6,3,0,0,0,0,0,2,0,0,2,0,0,2,5,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,2,1,0,4,1,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,5
Gene273,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gene274,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene275,0,0,0,1,10,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene276,0,1,3,0,15,0,1,2,0,4,0,1,0,0,7,0,0,1,0,3,0,2,0,1,0,0,1,2,2,0,4,0,0,0,4,5,1,3,0,0,0,2,0,0,31,12,0,3,0,1,0,7,0,0,8,1,1,0,1,0,0,6,0,0,3,1,0,23,4,3,0,0,0,0,9,0,0,0,0,3,0,0,0,1,1,4,4,2,3,3,2,0,0,0,0,3,0,4,3,2
Gene277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene279,0,1,93,1,0,0,0,0,3,4,0,0,1,0,3,2,0,0,0,3,1,0,0,0,3,0,3,3,4,14,1,0,1,0,3,18,7,1,0,0,1,2,1,0,0,3,0,1,0,1,1,12,11,0,0,5,2,0,8,2,0,1,32,0,0,1,0,1,4,0,4,0,0,0,0,0,0,1,12,0,0,1,17,0,0,8,1,8,0,0,0,0,22,0,0,1,2,1,7,1
Gene280,2,18,173,8,65,4,198,12,19,162,5,13,0,10,12,1,10,6,8,79,11,6,5,35,4,4,56,22,1,317,22,5,4,53,7,61,128,80,2,27,1,88,0,6,250,58,119,12,0,20,1,21,44,6,22,24,18,1,12,188,2,58,19,1,3,3,46,67,11,184,41,1,6,14,23,7,300,12,4,12,18,1,11,15,0,17,206,16,1,110,4,7,14,2,3,14,35,31,8,839
Gene281,4,2,95,16,14,0,23,0,10,0,1,3,13,0,0,3,0,0,0,0,0,0,0,17,1,0,2,0,27,0,0,0,2,2,3,3,0,2,0,0,0,8,6,2,18,4,3,0,1,0,2,14,17,3,12,0,0,0,61,0,1,12,2,0,0,0,1,5,96,0,8,7,13,0,2,2,12,4,7,0,2,0,2,1,1,10,47,0,3,0,0,0,0,0,0,0,2,0,32,3
Gene282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene283,0,0,0,0,6,3,0,0,2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,5,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0
Gene284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Gene285,1,2,437,2,51,16,7,4,34,14,3,0,60,3,22,3,0,3,3,8,20,0,20,4,4,16,3,2,20,18,7,1,28,5,4,27,0,4,20,1,2,4,26,7,200,134,1,2,6,0,3,21,181,6,4,25,2,0,130,7,3,16,164,0,5,9,1,24,182,22,3,2,73,1,8,21,3,7,13,1,5,3,84,6,2,17,2,7,14,4,2,0,109,0,9,29,3,0,31,21
Gene286,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,0,0,0,0,0,4,0,4,2,8,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,27,1,0,0,0,2,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
Gene287,9,2,34,13,53,2,19,6,32,24,12,8,18,6,14,1,0,3,3,0,4,0,0,27,1,0,3,0,5,0,5,2,6,9,7,62,11,12,11,4,1,32,6,7,133,55,21,5,4,3,7,1,3,17,12,6,4,1,101,1,2,12,5,13,3,3,6,34,102,7,30,0,3,1,20,6,28,10,12,4,1,10,3,3,5,18,20,0,7,5,9,10,13,0,4,13,2,16,16,10
Gene288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene290,11,2,7,2,21,0,2,6,2,0,0,0,0,0,26,2,0,7,0,6,17,0,0,0,0,0,1,4,0,0,16,0,0,1,4,11,0,5,0,0,0,13,0,4,143,28,0,10,0,1,6,11,10,4,1,1,0,4,0,1,4,16,0,0,1,1,0,22,2,0,5,0,0,1,7,2,2,0,0,0,0,2,1,2,2,9,6,2,1,0,4,0,2,0,8,2,2,0,0,8
Gene291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene292,0,0,2,0,12,0,1,0,2,0,0,0,0,3,5,0,0,0,0,3,0,0,0,2,1,0,0,0,4,0,0,2,0,1,0,1,0,0,0,0,0,1,0,2,45,1,7,0,0,0,0,1,1,6,0,0,3,0,1,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,1,0,6,0,0,0,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene293,3,0,1,1,8,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,2,0,0,2,1,0,0,21,0,0,0,3,0,1,3,0,7,0,0,0,0,4,3,2,0,0,0,0,0,3,0,11,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,1,1,0,0,0,0,0,0,0,0
Gene294,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
Gene295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene296,37,1,43,9,3,1,15,1,2,6,60,0,4,13,9,12,0,1,1,0,38,9,12,19,0,11,9,7,0,4,97,3,1,33,1,36,5,28,2,2,7,20,1,0,60,43,5,2,3,1,19,3,35,13,1,9,0,7,10,8,19,1,19,8,0,2,3,46,8,8,102,2,4,4,1,2,8,7,3,8,47,6,14,19,0,51,6,0,3,2,5,6,6,0,1,16,2,4,0,25
Gene297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gene298,0,4,12,0,13,0,10,3,6,2,0,0,0,0,13,0,0,1,1,1,4,0,1,4,0,0,8,1,4,1,0,1,1,5,2,11,9,2,8,0,0,6,3,1,17,5,2,5,6,0,0,1,7,0,0,0,0,0,75,2,2,4,0,0,0,0,15,22,57,4,0,0,0,0,0,2,3,6,5,4,0,3,1,3,1,10,9,3,21,1,0,1,4,0,0,0,2,7,15,9
Gene299,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,2,0,0,0,0,1,0,0,0,0
Gene300,5,2,9,0,0,0,6,0,5,0,1,2,0,0,1,0,0,2,0,1,0,0,5,5,0,0,1,1,0,0,1,0,0,0,0,4,5,0,0,0,0,13,0,0,7,1,5,0,0,0,0,17,1,0,0,0,0,1,1,0,0,1,2,0,0,0,2,0,4,0,0,0,0,0,0,6,5,0,1,0,3,0,0,0,0,6,2,3,0,1,0,3,6,0,0,2,0,0,1,5
Gene301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene302,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,2,7,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,3,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,4,0,0
Gene303,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,4
Gene304,0,0,8,0,6,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,11,0,0,1,0,0,6,0,0,0,14,0,1,3,0,0,0,0,0,2,15,1,1,0,0,1,0,0,1,2,5,0,9,0,0,0,12,3,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,2,10,3,0,0,0,0,2,0,0,0,0,0,2,0,0
Gene305,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,7,0,0,1,3,1,0,0,0,0,9,0,0,11,0,1,0,0,0,0,3,0,0,1,0,0,0,5,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0
Gene306,0,0,12,0,1,0,0,0,1,0,2,2,1,0,0,0,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,2,3,0,4,0,0,0,0,0,9,0,0,20,1,0,0,1,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Gene307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene308,0,0,31,0,14,1,9,0,1,16,1,0,0,0,1,6,0,5,1,5,0,9,9,6,6,4,1,6,0,10,1,0,2,5,2,3,3,0,0,6,2,3,0,0,43,2,0,5,0,0,2,0,12,0,0,6,1,1,5,0,0,4,5,0,0,1,5,3,4,12,5,0,2,0,0,3,7,1,0,0,5,1,6,0,0,26,2,4,0,1,0,8,4,1,0,1,0,7,1,19
Gene309,0,0,18,0,6,3,1,2,2,1,57,0,1,0,9,0,1,0,0,0,16,0,2,0,0,1,0,10,4,4,71,1,1,1,0,9,1,8,3,2,13,5,0,0,27,7,5,0,0,0,10,21,1,0,9,3,0,1,3,16,10,8,0,3,0,0,0,5,9,1,31,1,0,0,6,2,0,0,1,0,21,0,1,0,0,2,3,0,4,0,1,0,1,0,4,7,0,1,20,25
Gene310,0,2,10,5,10,9,139,6,2,1,5,0,0,1,1,21,1,0,0,0,6,0,0,6,2,46,37,6,5,0,2,1,0,1,0,637,22,7,1,0,0,15,2,4,24,156,17,3,0,0,0,0,0,0,0,10,6,3,0,3,16,0,0,0,0,16,2,66,1,1,0,0,1,0,1,52,75,10,0,0,8,3,4,2,0,116,41,20,0,0,0,0,0,0,0,36,6,67,1,2
Gene311,0,0,7,0,3,0,0,1,0,1,2,0,0,0,0,5,0,6,0,0,4,0,0,1,1,1,0,1,0,1,4,0,0,1,0,46,0,9,0,0,0,4,5,0,12,39,0,4,0,0,0,5,2,1,0,9,0,2,4,1,6,0,1,0,0,4,0,59,13,9,9,0,3,0,0,15,1,3,0,6,0,0,0,4,0,60,4,7,3,1,0,0,0,0,0,3,0,2,1,2
Gene312,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene313,0,0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,0,1,0,1,0,0,3,0,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
Gene314,3,0,96,7,1,0,0,0,1,3,27,0,3,0,0,0,0,0,0,10,43,0,1,15,0,0,0,0,0,5,22,0,0,34,0,0,3,0,0,0,3,0,5,4,5,0,0,0,0,0,5,0,1,0,0,6,1,0,6,3,11,3,6,0,3,2,0,0,5,9,18,0,0,0,1,5,2,0,0,0,7,0,5,7,0,1,0,0,6,1,19,0,15,1,0,2,1,0,0,5
Gene315,0,0,3,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,3,0
Gene316,1,0,0,0,15,1,26,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,4,0,0,5,1,2,1,8,1,0,0,0,2,5,3,0,0,0,1,0,2,2,0,7,2,0,0,0,4,0,0,1,1,5,0,2,4,0,0,1,0,0,0,3,11,4,1,9,0,0,0,0,0,7,0,1,0,0,0,1,0,1,4,4,0,1,4,3,1,0,0,0,1,2,2,2,4
Gene317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene318,7,4,4,0,24,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,7,0,0,0,0,105,1,0,0,0,25,0,0,0,0,2,4,0,0,65,21,0,0,0,3,16,0,1,0,0,0,0,0,0,0,12,0,0,0,2,7,1,4,0,0,97,0,1,0,0,0,0,2,0,0,8,0,0,1,0,0,0,0,0,0,26,0,1,0,7,1,0,0,2,3
Gene319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene321,0,5,10,0,2,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,16,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,5,0
Gene322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene323,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
