,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene229,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Gene230,0,0,7,32,4,5,3,2,23,25,1,10,13,10,4,4,1,0,8,9,5,1,1,2,2,18,2,4,14,19,3,3,14,5,4,16,7,0,13,0,13,4,23,0,23,19,2,6,13,0,2,1,12,0,2,28,1,6,9,1,0,9,3,34,0,35,1,0,3,14,25,0,2,7,1,50,0,0,27,9,3,5,23,2,14,55,20,9,10,0,2,4,5,9,7,18,0,0,6,6
Gene231,1,0,4,2,0,1,0,0,0,2,4,0,0,0,0,2,3,4,0,0,0,0,0,1,0,0,1,0,2,0,2,0,0,7,0,2,1,0,2,0,2,0,1,0,0,0,0,0,6,0,0,7,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,7,0,2,4,3,1,0,0,0,0,7,0,7,10,18,0,2,0,4,0,0,1,0,0,2,1,2
Gene232,13,1,1,7,3,0,3,2,8,1,1,0,1,1,0,2,0,0,1,0,2,0,0,0,0,5,1,2,3,0,5,0,2,1,0,2,2,1,6,0,18,2,0,0,2,1,0,0,11,0,9,2,0,0,0,3,5,0,8,0,2,2,0,2,0,23,6,0,6,0,4,0,0,0,0,11,0,3,38,0,7,0,2,0,1,9,1,0,2,0,28,0,0,0,5,1,0,0,3,2
Gene233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gene234,0,2,7,7,4,0,14,3,12,6,0,6,5,1,2,1,14,0,0,0,1,0,0,0,5,0,2,0,7,0,5,2,2,4,0,0,10,4,21,0,2,0,0,0,5,0,5,6,4,0,0,1,5,1,1,1,19,1,4,0,0,8,1,28,0,5,15,0,5,0,1,0,6,3,0,3,8,0,14,1,0,1,2,0,7,8,41,7,8,1,17,0,1,1,6,3,0,0,5,0
Gene235,0,0,3,1,2,0,1,0,20,4,0,0,4,52,8,0,2,0,0,0,0,0,0,2,1,0,0,2,13,0,0,1,0,6,0,0,0,0,3,0,1,0,1,0,0,0,0,4,3,0,0,0,0,5,0,2,0,3,13,0,0,0,0,8,1,0,3,0,23,1,0,0,0,0,0,2,9,0,37,0,0,0,0,2,2,2,1,0,4,0,0,0,0,5,3,0,0,0,2,0
Gene236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gene237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene238,0,0,0,13,19,0,4,6,74,11,0,0,0,27,16,0,6,1,10,5,0,0,0,1,10,3,2,1,35,4,3,4,6,9,4,2,0,0,75,0,4,7,5,8,62,0,16,6,99,0,17,5,0,1,2,16,0,9,57,0,0,0,0,91,1,9,5,0,64,2,0,4,0,7,8,1,1,0,203,1,0,2,0,2,19,24,2,27,73,3,0,8,0,5,45,0,0,0,43,4
Gene239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene240,2,0,1,2,0,19,0,0,3,40,3,0,0,0,0,14,0,0,0,0,0,0,0,3,1,28,0,1,3,10,0,0,0,10,0,60,5,0,5,4,0,0,1,1,0,9,3,0,2,1,0,0,0,1,0,7,1,0,9,1,0,1,0,15,3,20,0,0,5,5,0,0,0,5,1,86,0,5,6,7,1,0,2,3,2,87,0,2,2,2,6,0,0,0,0,22,0,0,3,14
Gene241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene242,0,1,30,0,19,0,0,1,0,5,0,27,2,0,0,0,2,0,0,0,1,0,2,2,2,3,3,0,1,0,1,5,5,2,10,0,2,0,0,0,0,4,2,1,5,0,0,1,1,0,4,5,16,0,1,0,2,0,0,0,0,8,0,10,3,0,0,0,1,1,1,0,3,1,2,5,3,1,2,3,1,1,4,0,1,6,2,9,12,0,2,0,0,1,3,1,2,0,1,0
Gene243,0,2,0,5,2,0,8,0,1,64,1,0,0,0,4,2,2,0,3,5,0,0,0,0,0,2,2,0,5,57,3,11,0,0,0,0,3,0,0,9,12,1,0,0,0,1,15,5,11,6,0,0,0,0,0,1,19,2,5,4,1,5,0,7,0,2,2,0,0,27,1,0,0,0,1,24,2,1,0,15,0,1,1,3,0,19,16,15,0,7,4,1,1,1,2,1,0,0,1,26
Gene244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene245,8,0,32,7,5,1,7,2,20,3,0,0,3,21,5,10,9,0,2,0,0,2,1,0,0,3,0,8,10,8,8,0,2,21,7,6,5,1,3,0,23,5,4,0,4,12,0,2,7,0,6,5,6,2,0,5,2,13,11,0,2,1,6,14,14,20,10,0,6,0,15,0,0,1,3,27,0,2,26,6,11,0,9,4,20,89,6,27,27,2,58,7,6,1,2,40,0,0,6,0
Gene246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene247,0,3,0,4,2,4,1,3,27,1,4,1,0,7,1,4,6,0,2,1,9,0,1,2,0,0,0,14,6,1,43,2,4,7,1,1,5,0,3,2,40,4,4,0,5,0,2,3,4,0,10,0,0,0,2,0,3,4,1,1,0,0,0,22,1,1,0,5,10,2,8,0,0,17,2,4,4,5,23,0,0,0,0,4,8,22,4,16,30,0,30,0,0,9,2,0,0,1,6,0
Gene248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Gene250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene251,0,1,11,0,8,0,0,0,8,17,0,1,2,0,0,0,6,0,0,0,0,0,2,0,0,0,2,1,9,2,0,0,4,0,0,0,2,1,0,2,5,2,3,0,3,0,0,0,1,0,0,3,3,0,0,3,4,0,3,0,0,0,0,2,0,0,3,0,1,1,0,0,0,0,0,2,1,2,7,1,0,0,3,0,4,6,7,0,0,0,2,3,2,1,0,1,1,1,1,1
Gene252,16,0,2,9,0,0,7,10,12,4,14,7,0,0,1,1,13,1,0,0,6,2,0,2,4,0,1,0,12,1,63,0,0,0,3,4,2,0,39,0,9,3,1,0,0,0,1,1,39,0,4,4,1,0,0,0,10,1,7,0,2,1,1,7,0,3,3,0,12,3,25,0,0,0,0,1,4,2,7,3,4,1,0,3,0,31,3,3,32,1,85,2,2,1,0,0,1,0,6,3
Gene253,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gene254,0,2,3,4,2,0,0,1,2,2,2,0,5,2,0,0,3,0,0,0,0,0,0,0,3,0,0,2,6,0,2,2,1,5,1,2,0,0,0,1,14,1,3,0,0,0,0,7,0,0,4,0,19,0,0,0,0,0,1,1,0,1,0,10,0,1,0,0,1,5,1,0,3,1,0,0,0,0,3,7,3,1,0,2,0,0,0,2,15,0,33,2,0,0,0,0,0,0,18,0
Gene255,0,2,0,0,0,0,1,4,0,10,0,33,0,0,0,0,4,0,0,0,0,1,0,0,3,11,0,0,0,3,3,6,0,0,0,4,1,0,0,2,0,3,0,0,0,0,3,0,0,1,1,1,1,0,0,0,19,1,2,0,0,10,0,1,0,0,4,1,0,1,0,1,1,0,1,13,2,1,0,7,5,0,0,0,0,13,0,0,0,3,0,11,0,0,0,0,0,0,4,0
Gene256,0,0,0,5,4,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,2,0,0,2,0,2,22,0,0,0,0,0,2,0,4,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,9,0,1,0,0,0,1,1,0,0,0,0,2,5,0,0,0,0,0,0,1,0,1,2,2,2,0,0,1,0,0,0,3,0,0,0,1
Gene257,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gene258,0,0,11,12,2,2,0,0,3,10,0,0,0,3,0,0,4,0,0,0,0,0,0,0,2,5,0,0,1,5,0,2,0,6,2,0,9,0,2,0,3,2,0,0,1,0,0,3,0,0,1,0,1,0,0,6,1,3,0,0,0,3,0,15,0,3,0,0,0,2,2,0,0,2,2,8,0,0,3,0,0,0,0,2,1,18,1,2,1,0,5,7,0,2,2,0,0,0,1,8
Gene259,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,3,0,0,6,0,0,0,0,0,0,5,0
Gene260,0,0,3,0,0,0,0,0,0,8,0,0,5,2,0,0,3,0,1,0,0,1,1,2,1,0,6,0,1,0,0,0,1,7,2,4,1,4,0,0,0,0,4,0,7,0,0,0,0,0,0,0,4,0,0,1,4,5,1,0,0,1,0,2,0,0,0,0,5,0,0,0,10,0,2,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,1,0,0,10,0
Gene261,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,7,2,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,3,1,0,0,0,5,0,0,5,1,0,0,0,0
Gene262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene264,2,0,0,1,0,0,1,2,0,9,0,1,0,0,5,0,0,2,0,0,0,0,0,0,0,1,0,10,3,15,1,0,1,1,0,1,0,0,0,1,3,3,0,0,5,0,0,2,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,1,0,0,0,1,7,2,0,0,0,4,1,0,0,0,1,0,0,0,0,3,9,2,2,1,3,2,0,0,0,0,4,0,3,0,0
Gene265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene266,0,0,1,0,2,1,0,0,2,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,2,0,2,0,0,0,2,0,4,0,0,5,0,0,0,0,20,0,0,2,0,0,0,0,0,1,9,0,3,0,0,1,2,0,0,0,6,0,0,0,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,29,5,1,0,0,7,1,0,2,8,2,0,0,0,0
Gene267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene268,0,1,1,0,7,4,1,0,8,52,0,5,5,0,2,3,15,0,4,0,0,0,1,4,0,11,3,5,3,22,5,1,0,0,0,13,4,0,1,0,16,7,0,3,4,3,6,1,1,1,1,1,25,0,1,1,27,0,5,9,0,0,2,0,5,0,0,0,0,12,0,1,0,3,0,54,15,3,0,23,0,2,0,0,6,36,6,6,5,3,10,4,0,0,9,17,2,0,0,4
Gene269,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,2,1,2,0,0,0,0,0,0,0,0,2,5,0,1,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,7,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,6,1,2,0,0,3,3,0,0,0,0,0,0,0,0
Gene270,8,0,20,1,7,0,2,0,20,6,3,1,5,16,1,5,0,0,0,3,20,0,4,0,2,7,0,18,0,0,8,0,1,13,0,0,4,0,20,0,33,7,4,2,2,0,3,13,10,0,7,0,7,1,0,2,13,12,3,0,5,3,15,45,1,4,3,1,4,7,20,0,4,28,0,9,1,2,38,0,3,3,15,1,0,2,4,11,12,0,66,0,5,5,8,4,0,0,1,1
Gene271,0,3,0,0,1,0,0,0,3,0,0,4,0,0,0,1,1,0,6,0,0,0,0,0,3,0,0,0,4,10,0,2,0,0,0,0,2,0,7,0,1,1,0,0,0,0,0,0,5,0,0,1,0,2,0,2,1,0,0,0,0,3,0,7,0,0,3,0,0,2,0,0,0,1,0,4,0,1,10,1,0,1,1,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,6,0
Gene272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,2,0,0,0,0,0,0,0,0,0
Gene273,0,1,5,0,4,0,40,0,10,7,0,5,3,1,0,0,103,0,0,0,0,0,4,0,2,1,39,1,5,1,1,7,0,0,1,5,52,0,12,6,1,0,6,0,0,0,0,0,0,0,1,2,2,0,0,4,50,3,0,1,0,2,0,0,0,12,7,0,0,1,4,0,0,5,0,5,35,3,4,0,1,5,2,0,2,13,51,3,2,0,8,23,1,2,3,0,2,0,7,1
Gene274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene275,0,10,10,3,32,3,2,19,3,26,2,124,5,6,22,6,10,5,0,0,1,7,1,8,16,22,2,34,16,19,9,60,4,6,6,12,29,1,13,1,7,55,24,3,40,2,2,18,14,0,3,5,17,5,1,18,1,69,7,2,3,119,0,15,12,29,4,0,16,16,6,19,1,0,13,26,2,10,54,4,2,35,2,1,41,36,28,181,8,0,19,74,3,6,63,10,0,3,7,0
Gene276,0,4,45,10,5,73,7,0,0,11,1,8,22,42,7,10,3,1,0,0,0,2,8,6,0,59,5,0,20,6,0,2,14,36,7,26,0,3,7,4,3,9,68,3,1,5,49,4,7,2,3,6,10,23,0,29,15,4,8,3,4,15,0,384,6,31,5,0,5,13,6,0,5,10,9,64,0,1,0,7,0,7,12,9,30,176,16,3,10,13,44,4,33,15,2,19,0,0,0,10
Gene277,0,0,0,0,0,0,1,0,10,0,0,3,0,0,0,1,0,0,0,1,0,0,0,3,0,2,1,0,11,0,6,41,0,0,0,0,2,0,5,0,0,13,14,0,0,0,4,1,3,0,0,3,2,0,0,0,4,0,7,0,0,3,0,17,1,1,1,0,7,1,0,0,1,0,0,6,1,1,31,2,1,4,4,0,0,10,6,0,4,0,2,12,2,0,0,2,0,0,1,0
Gene278,0,0,0,0,0,2,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0
Gene279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Gene280,0,1,3,2,4,0,0,3,0,2,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,4,1,13,0,3,0,0,0,0,0,0,8,0,2,0,1,0,1,0,1,0,0,6,1,0,1,0,0,0,0,0,3,5,1,0,0,0,0,5,0,0,0,0,0,0,9,0,0,2,0,2,0,1,0,1,1,0,1,0,0,2,0,10,2,1,48,0,0,1,0,0,0,11,0,0
Gene281,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Gene282,4,2,7,0,0,0,14,15,12,64,0,0,0,0,5,3,44,0,2,1,0,1,0,6,0,1,3,14,75,13,23,5,0,1,0,3,8,5,121,2,8,2,0,0,12,0,3,16,15,6,1,2,0,2,0,0,18,38,4,0,0,0,3,4,7,4,2,0,74,45,11,0,0,4,3,3,5,0,219,3,0,5,2,0,2,10,34,59,92,0,30,5,2,0,4,1,1,3,34,1
Gene283,4,1,4,36,9,5,3,1,5,38,0,16,1,27,8,0,7,0,3,5,3,0,4,29,0,22,1,22,6,25,25,5,1,118,0,7,4,2,14,5,14,6,4,38,3,1,24,20,21,13,9,13,6,23,5,1,19,10,23,1,0,21,3,137,1,20,13,0,18,29,8,0,0,133,9,2,3,12,56,26,11,13,15,46,17,65,29,4,11,10,30,31,0,64,3,5,0,1,14,12
Gene284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene285,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,1,0,2,0,2,0,0,0,0,0,0,0,0,0
Gene286,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene287,0,0,0,4,0,0,0,4,1,4,0,6,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,1,0,0,0,0,2,0,0,0,2,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,4,0,0,0,3,2,0,0,0,3,0
Gene288,0,0,1,0,2,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,4,0,0,1,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,0,4,2,0,1,0,0,0,0
Gene289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene290,5,12,4,0,35,7,16,0,25,131,0,27,1,9,3,4,1,0,1,4,7,5,0,3,2,2,2,2,11,24,89,36,4,2,12,1,2,3,7,2,58,69,0,0,10,0,2,2,33,7,24,0,1,0,0,5,17,12,15,0,5,10,0,10,9,4,2,0,7,15,21,2,0,9,18,29,0,2,48,26,34,7,0,1,5,43,15,6,47,24,90,87,4,2,32,3,0,0,8,7
Gene291,2,0,4,5,1,0,0,0,4,10,0,5,1,7,0,0,0,0,1,0,1,0,0,2,0,5,0,0,7,0,40,0,1,9,0,8,0,0,9,0,6,0,2,5,0,3,0,3,0,5,1,2,4,0,0,0,0,0,4,0,0,7,0,22,1,0,3,0,5,2,19,0,0,14,0,8,0,0,4,1,1,0,0,5,1,34,1,1,13,0,33,1,1,4,2,7,0,0,5,0
Gene292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Gene293,4,1,1,10,18,2,31,8,11,81,1,6,8,8,12,1,75,1,1,0,1,0,1,5,25,1,4,2,34,19,0,0,11,1,0,2,7,0,9,13,3,1,12,2,50,4,0,8,52,3,14,4,13,0,8,17,59,12,20,0,0,1,0,54,20,8,31,0,24,11,0,0,4,22,11,27,10,6,217,15,4,8,16,3,62,35,80,2,67,6,26,10,8,9,54,0,4,6,1,17
