,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene214,9,0,0,0,2,5,0,21,62,1,7,0,0,0,0,8,0,4,2,4,0,1,0,2,0,9,0,16,0,0,3,1,0,0,0,3,5,0,30,0,3,0,0,0,0,1,9,16,8,0,3,0,7,1,0,3,9,0,5,1,0,1,0,4,7,1,3,50,0,6,10,0,0,0,0,0,0,109,1,0,0,0,0,2,0,1,0,36,8,0,3,0,7,0,0,1,0,13,1,4
Gene215,3,3,14,0,0,13,0,25,0,1,63,0,0,8,3,6,10,10,5,1,4,3,1,0,2,9,0,8,0,1,7,0,1,1,0,0,7,0,3,0,28,16,116,0,0,2,47,0,1,2,5,0,21,0,0,0,9,3,15,0,14,1,17,11,0,0,4,18,0,1,29,1,7,2,0,1,0,46,0,0,12,0,9,0,3,0,14,2,7,13,1,0,8,1,3,7,0,0,0,10
Gene216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gene217,3,0,0,1,7,3,0,9,4,4,74,1,1,0,2,9,1,4,0,4,16,10,0,1,0,16,0,1,0,1,11,0,7,0,0,1,1,2,0,0,26,0,23,0,1,0,0,2,0,1,11,1,17,0,0,5,14,0,0,0,12,13,1,0,1,0,0,3,0,2,12,0,3,0,0,0,4,6,5,0,10,0,0,0,0,0,0,12,2,0,1,1,1,1,8,0,1,3,0,0
Gene218,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
Gene219,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Gene220,1,0,0,0,2,5,0,0,0,11,8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,12,0,0,0,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,1
Gene221,13,0,0,0,4,1,0,0,3,18,10,2,0,0,0,0,1,3,5,6,2,0,0,0,0,4,0,0,14,2,0,0,12,0,12,0,9,1,5,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,12,0,5,3,1,1,4,1,0,0,4,3,0,2,1,0,3,0,1,0,1,1,0,3,2,0,1,0,6,0,2,2,1,0,1,0,1,0,0,4,0,0,3,0
Gene222,0,0,5,0,16,4,1,1,2,0,1,5,9,4,12,3,4,1,8,0,0,0,0,0,0,10,0,2,1,2,0,1,4,0,2,1,5,0,2,0,0,0,46,0,6,0,8,4,5,0,1,0,17,0,1,4,55,0,1,0,0,6,14,0,4,0,10,0,1,0,0,0,18,4,4,0,1,2,1,0,5,0,8,2,3,1,2,0,20,1,1,1,3,0,1,2,0,2,1,0
Gene223,0,0,3,0,0,4,1,0,1,0,8,1,0,11,2,6,0,4,1,0,0,1,0,2,0,5,0,1,0,0,0,0,3,2,0,3,4,0,3,0,6,1,1,0,3,1,7,4,9,0,0,0,10,1,0,3,0,1,0,0,3,2,0,4,0,1,0,8,0,0,4,0,0,8,0,0,1,8,0,0,0,0,0,4,0,0,1,7,1,1,0,0,0,2,0,1,1,2,0,0
Gene224,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene225,0,0,5,0,5,4,0,22,36,1,2,0,3,18,3,0,0,21,0,8,0,0,6,10,0,0,0,8,4,7,0,1,13,3,0,0,4,0,21,3,1,0,43,5,17,0,3,0,34,0,0,0,2,1,1,2,9,0,4,7,1,7,11,4,4,0,0,2,0,0,0,0,7,2,3,0,1,21,1,0,0,0,2,1,1,0,15,2,14,1,0,6,0,3,0,3,0,0,1,5
Gene226,1,0,0,0,3,0,0,4,3,51,27,6,0,6,0,0,0,7,0,12,1,0,1,0,0,1,0,0,1,29,1,0,0,0,0,0,0,0,4,16,1,4,1,1,0,0,6,0,2,10,1,0,0,1,0,2,1,0,1,9,3,2,0,9,0,0,0,1,0,2,0,1,3,0,0,0,1,2,0,0,0,2,0,0,0,0,0,1,9,35,0,3,0,2,0,0,0,0,0,15
Gene227,13,0,2,4,10,31,0,2,7,5,28,6,2,4,8,22,8,8,0,9,3,0,7,3,0,42,0,3,2,0,1,0,1,0,0,11,0,1,10,0,9,0,24,0,0,12,22,0,4,1,4,0,5,2,1,20,14,0,0,0,0,0,4,5,0,9,0,9,0,1,0,1,9,0,1,8,9,5,0,0,2,0,0,0,0,3,1,4,2,0,2,2,1,0,6,41,0,0,1,3
Gene228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene229,0,0,0,0,7,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0
Gene230,1,0,3,0,16,15,0,63,83,0,6,11,2,1,2,7,0,77,6,16,0,0,1,3,0,18,0,84,20,10,1,3,1,0,3,3,21,43,35,1,1,7,10,1,6,4,19,101,93,11,9,3,42,0,3,2,5,4,40,6,1,10,5,18,6,7,4,148,1,8,0,1,3,2,1,0,1,244,2,1,15,0,0,4,0,0,0,26,112,1,0,1,0,3,1,2,0,33,21,1
Gene231,0,0,0,1,6,2,1,10,22,5,3,1,0,36,3,1,4,17,16,3,0,3,1,5,0,1,1,16,9,0,1,2,0,2,0,0,6,9,10,0,0,1,2,1,8,1,29,1,11,3,3,3,0,0,1,1,11,1,18,0,1,7,5,4,2,2,10,9,0,2,0,0,7,5,0,4,7,33,2,1,2,0,0,3,0,0,4,16,0,3,0,4,1,13,2,0,0,3,3,2
Gene232,1,0,0,0,0,1,0,0,2,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,2,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1
Gene233,5,0,0,0,1,0,0,0,0,0,10,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,4,0,1,0,2,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Gene234,0,0,0,0,0,7,0,1,3,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,1,1,0,0,0,0,0,0,4,0,0,8,0,0,1,0,2,10,2,0,0,3,0,0,0,0,0,8,0,1,0,1,0,0,2,0,2,1,0,0,0,0,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1
Gene235,2,0,0,1,1,3,0,3,44,3,0,0,0,3,0,4,1,14,12,8,0,0,3,0,0,39,0,4,53,0,7,0,5,1,0,5,0,11,39,1,0,2,9,0,4,0,1,0,40,1,8,0,5,0,0,22,5,3,29,0,0,21,2,0,7,0,0,10,10,0,0,1,0,7,0,0,0,4,23,1,0,0,0,0,0,2,4,4,10,29,2,8,0,1,0,2,0,0,9,3
Gene236,3,0,0,0,1,0,0,0,0,2,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,2,0,1,0,5,0,0,0,10,0,0,0,0,1,4,2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0
Gene237,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0
Gene238,3,1,0,2,9,7,0,4,11,16,10,6,0,36,6,4,2,13,3,10,0,0,4,11,0,36,1,0,12,0,0,1,5,13,0,18,2,6,20,2,1,1,4,3,2,13,2,0,58,0,1,2,4,6,0,24,7,1,8,0,0,2,12,11,4,0,0,6,3,1,0,1,14,1,1,10,1,24,6,1,5,1,0,1,1,3,0,7,36,1,1,0,1,16,1,15,1,2,8,3
Gene239,136,0,3,9,47,113,21,15,72,22,245,1,5,63,19,136,106,30,31,8,58,0,8,75,0,245,1,5,11,8,45,16,4,5,3,11,15,14,9,5,184,1,43,1,3,23,57,8,100,0,190,1,35,24,4,107,143,3,75,5,42,22,1,108,9,3,11,8,1,3,83,8,29,9,2,20,8,33,20,1,73,0,2,53,6,29,21,52,108,28,108,20,7,41,3,8,2,11,21,10
Gene240,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,1,3,2,1,1,0,1,3,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Gene241,0,1,0,0,4,2,7,1,0,8,0,20,0,9,2,3,24,2,1,4,0,8,0,7,3,5,2,0,3,0,0,19,9,0,0,0,39,0,0,0,1,17,18,0,12,1,49,1,2,0,0,1,8,0,1,1,25,0,1,0,0,4,21,6,0,1,27,0,0,0,0,1,6,3,0,0,35,2,0,0,4,3,1,0,4,0,16,0,2,1,0,2,6,4,4,3,5,0,0,0
Gene242,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Gene243,0,0,0,0,8,12,0,2,0,2,2,0,0,3,1,12,1,0,0,1,0,2,0,0,3,1,0,0,0,6,6,2,1,2,4,8,2,0,0,12,0,0,4,0,4,3,5,2,0,0,0,0,8,0,1,10,2,1,2,11,0,5,10,0,0,3,11,0,0,11,6,0,0,0,1,4,0,3,0,1,10,1,7,0,1,6,1,1,1,8,0,0,6,3,0,4,1,0,0,0
Gene244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene246,1,1,1,0,1,0,0,1,0,23,0,19,2,0,0,0,3,4,1,14,2,0,9,1,0,1,1,0,4,10,0,2,22,0,1,0,5,3,0,8,1,6,12,0,1,1,2,2,2,5,0,0,0,0,0,1,5,0,0,11,0,1,3,0,0,8,1,2,1,1,2,3,4,0,0,1,1,12,0,14,0,0,4,0,0,0,0,9,8,2,1,3,1,0,0,3,0,1,0,8
Gene247,2,0,11,0,1,24,0,22,6,0,14,1,0,0,10,3,0,14,2,3,0,0,9,0,0,3,0,3,2,3,0,1,4,4,0,0,7,2,4,1,25,0,15,0,14,0,0,1,4,0,0,2,21,1,2,10,6,0,1,0,5,5,10,6,3,3,3,8,0,1,7,0,9,0,0,0,1,14,0,0,0,1,0,0,0,3,1,1,2,1,0,0,0,0,2,7,0,0,1,0
Gene248,2,1,4,1,1,1,0,1,4,6,1,2,5,1,2,1,0,3,0,1,0,3,0,5,1,7,1,0,0,0,0,4,0,9,0,0,0,3,2,6,1,0,3,0,1,0,3,0,1,0,0,0,0,1,0,4,10,0,1,2,2,8,7,5,0,1,7,1,0,0,0,6,0,0,0,0,1,2,3,3,0,0,6,1,0,1,7,1,0,2,3,0,0,0,0,4,0,0,0,2
Gene249,3,3,1,7,1,0,0,3,4,75,3,6,8,67,1,6,32,10,4,11,3,4,7,73,0,5,12,4,3,6,1,3,6,11,0,0,14,5,5,34,5,2,148,1,1,0,46,0,11,6,6,0,24,23,0,3,55,1,2,18,0,6,38,32,3,0,23,13,0,12,0,3,19,17,0,0,7,15,2,10,1,0,10,14,0,5,6,9,2,7,4,2,8,28,1,4,3,0,1,17
Gene250,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,3,0,0,0,4,0,5,0,0,0,8,0,1,0,9,0,3,0,0,1,6,0,1,0,2,1,0,0,0,0,2,0,0,0,4,0,4,0,1,1,5,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,2
Gene251,3,0,0,0,2,5,1,0,3,23,8,1,3,1,0,2,0,2,2,5,0,0,1,1,1,6,1,4,4,3,1,1,0,2,0,0,0,0,4,4,4,0,20,0,2,1,0,1,13,7,4,0,12,0,0,14,1,0,10,3,1,0,8,8,3,0,0,0,1,0,1,5,4,0,0,0,1,0,1,0,10,0,0,9,0,0,0,2,5,10,0,0,0,4,0,5,0,1,0,5
Gene252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene254,0,0,0,1,11,6,1,13,0,12,1,0,0,0,3,34,1,5,0,0,3,0,0,1,0,28,0,7,0,27,0,1,0,0,0,0,0,0,2,0,0,0,3,0,2,4,0,3,4,3,2,0,17,0,0,6,13,0,0,10,1,0,30,22,0,3,0,3,0,1,0,0,0,0,0,0,0,3,2,26,14,0,0,9,0,0,6,11,0,28,0,2,0,0,0,2,0,0,0,4
Gene255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene256,0,1,0,0,4,1,0,7,12,6,14,1,0,3,11,8,5,29,2,32,2,3,1,2,0,9,0,5,2,9,0,7,14,5,0,2,3,1,0,0,1,7,11,0,4,0,8,20,0,0,3,0,13,3,0,2,2,6,12,3,2,13,0,3,0,1,2,13,0,6,2,4,2,1,0,0,1,1,1,0,0,1,1,2,0,2,3,9,0,1,0,4,0,0,0,18,2,10,2,8
Gene257,0,0,3,0,6,9,0,3,8,2,0,2,8,0,0,2,0,21,0,1,0,0,5,0,0,8,0,13,3,0,0,1,6,0,0,0,0,2,2,0,0,1,40,0,1,0,1,7,4,0,0,0,15,0,0,1,12,0,0,1,0,1,3,0,7,0,0,18,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,1,2,0,2,4,0,0,1,0,0,2,7,0,0,0,2
Gene258,4,0,0,0,5,1,0,0,0,3,0,2,1,0,10,4,0,2,0,8,4,0,0,0,0,14,0,0,0,6,1,0,0,0,0,3,0,0,1,5,4,1,1,0,7,0,0,0,7,0,0,0,3,0,0,9,4,0,1,0,0,6,1,0,0,0,0,1,0,0,0,0,1,0,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,7,0,0,0,0
Gene259,3,0,0,1,4,6,0,3,9,14,31,16,2,11,14,1,5,18,4,26,3,0,10,4,1,4,7,13,5,8,2,3,7,9,0,3,5,2,4,6,4,7,20,0,9,2,6,17,10,0,2,4,3,1,2,8,11,0,9,10,1,5,2,1,2,0,10,12,0,0,8,2,3,0,8,1,4,37,1,3,2,2,10,0,0,4,7,3,1,5,12,1,0,2,0,9,4,4,1,4
Gene260,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
Gene261,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene264,0,1,0,0,4,11,0,25,5,0,0,0,0,0,4,0,1,20,0,0,0,0,0,0,1,12,1,2,6,2,1,1,2,0,1,0,0,2,2,0,0,2,5,0,3,0,0,6,11,0,0,0,0,0,0,3,0,3,5,0,0,3,1,1,0,1,0,11,0,0,0,1,4,0,4,0,0,24,0,0,0,0,0,0,1,2,0,7,1,0,0,0,3,2,0,7,0,2,0,1
Gene265,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene266,2,0,0,1,0,1,0,6,5,5,4,2,0,5,2,1,2,8,0,0,3,0,3,9,0,7,0,10,1,2,0,9,3,0,0,0,0,0,4,4,3,0,12,3,0,0,0,2,10,0,0,0,0,0,0,1,12,0,0,2,4,2,0,21,1,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,2,1,0,0,0,0,0,2,6,6,1,0,0,5,2,1,1,0,0,0
Gene267,6,0,0,27,54,6,0,1,14,1,11,1,6,24,11,6,3,17,10,4,1,0,0,10,2,13,34,0,8,5,2,1,5,12,8,0,25,0,1,2,0,0,9,14,19,3,58,7,0,2,0,0,24,9,3,26,74,2,6,0,0,1,0,32,11,5,32,0,0,0,3,0,6,2,4,0,0,24,1,3,2,0,2,12,3,0,6,1,22,0,2,0,0,18,1,14,1,5,0,0
Gene268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene269,1,0,0,1,0,34,0,1,5,8,0,7,1,6,1,4,8,55,6,26,0,0,11,8,0,75,2,9,1,8,1,2,7,5,0,8,3,4,2,19,2,1,6,4,5,4,26,6,11,6,5,0,2,0,2,17,5,3,4,2,0,2,1,26,8,11,22,8,0,2,0,2,16,3,0,3,1,94,0,6,0,1,0,0,0,10,2,32,5,3,7,0,0,8,1,48,9,3,4,7
Gene270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene271,8,1,20,25,20,181,0,1,13,32,30,7,84,8,17,217,27,27,3,25,4,2,39,11,0,662,7,3,5,7,3,4,34,4,1,17,19,8,19,8,45,10,370,0,23,64,37,14,20,7,9,0,192,1,2,168,16,5,1,8,7,26,140,29,2,46,66,39,1,6,8,8,326,3,6,11,15,41,3,5,13,0,41,3,4,54,5,4,21,13,8,5,53,13,8,189,1,4,2,8
Gene272,4,1,0,0,1,1,8,2,0,3,0,24,0,1,1,0,25,4,0,0,1,10,0,3,0,1,26,1,0,8,0,27,0,5,2,0,17,0,1,1,15,3,0,0,2,0,104,1,0,1,1,4,0,1,1,2,14,0,0,0,0,35,0,4,0,0,65,19,0,2,2,37,0,0,4,0,36,2,0,0,0,2,0,0,0,0,19,5,0,0,0,6,0,0,0,1,6,0,1,1
Gene273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene274,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,1,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Gene275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene276,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,1,0,0,0,2,0,4,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,11,1,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0
Gene277,0,0,0,2,12,23,0,1,6,2,6,0,0,8,3,4,11,2,0,3,5,2,12,11,2,17,0,0,4,1,0,2,3,22,0,1,16,2,6,0,26,2,6,10,8,3,10,4,4,0,6,0,15,7,0,0,32,0,2,2,1,5,8,0,1,6,0,0,0,14,3,0,8,0,2,0,15,4,0,0,1,0,0,9,4,11,3,0,6,1,1,0,3,22,0,9,1,0,0,0
Gene278,2,0,0,6,1,0,0,0,8,10,3,2,2,10,9,0,0,0,0,5,0,0,1,0,2,16,0,1,0,3,0,0,3,1,0,1,0,0,0,2,3,0,2,9,9,0,0,1,1,2,0,0,2,0,1,0,0,0,6,0,3,1,0,0,0,1,0,0,0,0,3,1,0,4,1,0,0,3,0,0,0,0,4,0,0,1,0,2,0,0,2,1,0,1,0,0,0,0,0,1
