,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene256,0,0,0,4,1,1,0,0,0,0,0,5,0,0,0,0,0,20,1,1,4,0,0,20,0,0,0,23,5,1,0,3,1,20,0,0,1,2,9,0,0,0,0,33,0,0,0,0,0,0,8,0,3,4,2,1,1,1,21,0,0,0,1,7,0,0,0,1,5,0,1,0,0,2,0,0,0,14,5,0,2,2,1,4,0,0,2,7,2,0,34,1,0,6,0,5,0,3,3,2
Gene257,2,0,0,0,1,0,0,6,0,1,4,0,0,1,0,0,1,34,0,2,3,0,1,5,0,0,0,60,0,1,2,0,4,0,1,0,0,29,0,0,1,0,0,4,7,2,0,11,0,0,6,0,0,2,1,0,0,0,5,0,0,0,2,0,2,0,0,1,0,1,0,0,3,0,0,0,0,39,0,1,5,0,2,0,8,0,1,9,0,1,16,0,0,1,2,1,0,19,3,1
Gene258,0,2,0,0,0,5,0,1,0,34,1,1,0,3,0,12,0,6,0,4,1,0,0,2,0,1,0,6,1,7,0,7,2,3,0,0,0,6,0,7,0,0,0,0,0,8,1,0,0,2,3,2,0,1,0,5,0,0,2,5,1,0,0,0,1,0,1,4,0,5,1,0,0,3,0,1,4,0,2,0,1,0,2,1,0,8,0,4,0,0,3,0,0,1,1,2,2,2,0,2
Gene259,8,10,0,1,0,3,0,0,0,15,5,14,0,0,2,0,4,10,0,8,22,3,7,0,0,0,1,0,2,7,13,24,0,1,7,0,1,1,7,2,1,0,0,3,0,0,8,0,3,1,17,6,5,0,2,0,4,0,4,1,7,4,13,1,0,0,3,0,3,0,3,0,0,1,0,1,2,0,4,0,13,23,3,0,0,3,0,0,2,1,49,3,0,0,2,0,2,1,1,3
Gene260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene261,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0
Gene263,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene264,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Gene265,0,52,2,1,21,14,9,0,0,10,3,66,4,6,4,67,21,1,2,6,34,5,12,61,6,1,24,27,3,21,2,32,15,44,33,0,15,1,10,3,3,31,3,116,24,10,50,1,4,9,11,18,15,1,17,1,9,1,30,3,1,52,31,3,4,4,31,0,13,2,6,21,32,7,13,4,3,16,0,5,13,25,23,84,57,9,1,14,13,0,10,26,0,5,28,4,4,2,2,1
Gene266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene267,1,3,0,0,1,0,0,0,0,12,2,0,0,0,0,0,0,0,1,1,6,2,0,0,0,0,0,0,0,2,0,2,1,0,2,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,2,3,0,4,2,0,0,0,1,0,14,0,0,0,5,0,0,0,0,5
Gene268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene269,2,2,0,1,3,4,10,3,0,2,9,5,2,2,0,1,109,0,0,6,16,4,6,0,0,0,11,2,1,1,7,8,0,6,3,1,132,0,2,0,1,0,1,22,3,0,69,0,0,0,3,1,1,1,0,1,27,3,11,0,4,13,3,0,1,0,119,0,0,0,13,1,2,2,0,4,34,0,2,3,9,7,0,12,13,2,44,6,0,2,63,7,0,3,7,8,42,1,4,0
Gene270,4,1,4,1,97,10,2,4,4,47,2,14,2,9,23,4,19,24,21,8,25,6,21,5,6,1,5,80,12,35,1,0,16,6,80,2,20,56,14,4,1,5,12,31,33,10,1,12,8,0,4,4,14,7,42,0,8,17,47,0,5,4,41,2,26,0,26,13,13,15,24,0,12,1,29,0,1,59,2,5,6,12,6,3,73,0,8,52,10,8,12,13,1,12,121,1,3,78,5,9
Gene271,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,1,1,0,0,0,2,0,5,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,0,2,4,0,2,1,0,0,1,0,0
Gene272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene273,0,48,1,19,0,4,6,0,0,42,4,9,3,12,0,2,4,3,0,3,8,6,0,43,4,2,2,0,1,7,0,18,2,30,3,4,10,1,0,0,0,13,0,32,1,6,7,2,0,5,12,11,7,16,1,0,0,0,7,5,2,14,1,4,0,0,1,1,1,1,1,7,7,27,0,0,2,10,2,0,3,29,0,41,12,10,17,12,1,3,22,3,0,3,1,4,3,8,0,1
Gene274,3,1,0,0,0,1,5,1,0,21,3,7,1,2,0,3,2,1,0,28,7,1,2,0,0,1,2,1,0,25,2,3,0,8,1,3,10,12,5,1,2,0,0,2,0,3,38,0,0,4,5,2,0,0,2,2,1,0,7,10,2,0,2,1,1,0,31,1,0,8,1,1,0,0,1,1,5,10,0,3,1,0,0,2,11,20,3,8,1,2,32,2,0,1,3,5,1,6,0,2
Gene275,5,2,0,1,5,0,0,8,0,27,13,10,0,0,0,2,1,30,1,1,7,4,0,9,0,0,0,31,4,1,2,0,0,1,1,2,0,36,2,3,3,0,0,2,3,0,0,9,4,0,50,0,0,11,0,0,5,2,14,0,6,0,0,2,0,3,1,29,6,1,25,1,0,1,1,0,1,3,2,0,6,0,2,2,0,2,0,19,6,2,24,0,0,0,3,0,0,42,3,2
Gene276,4,0,0,0,31,1,5,0,0,3,1,0,2,3,11,9,7,0,0,11,12,0,5,12,0,0,17,2,0,5,1,4,5,5,13,1,37,1,0,0,0,1,4,8,1,3,11,5,0,0,3,0,1,5,9,8,5,2,1,3,0,0,0,6,3,0,28,0,2,0,14,1,0,2,13,5,8,3,3,1,3,0,8,14,34,1,22,3,3,0,4,1,0,2,49,1,9,1,1,0
Gene277,3,0,0,1,3,6,9,0,1,0,1,5,2,4,1,0,14,2,17,1,2,1,8,17,0,2,5,3,9,3,1,3,10,3,6,0,1,1,4,1,2,0,0,26,17,0,25,0,0,0,6,0,2,3,1,0,11,0,24,0,0,3,1,0,6,0,27,0,3,1,1,0,0,0,2,0,4,24,8,0,1,5,0,26,50,0,4,0,4,8,3,5,1,1,50,0,12,18,7,0
Gene278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Gene279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene280,0,0,0,2,0,9,0,0,0,168,0,1,0,0,0,10,5,0,0,43,3,0,0,4,0,1,0,0,1,33,6,0,2,0,2,1,0,0,0,7,0,0,0,2,0,19,5,0,0,21,0,0,0,9,0,4,0,0,0,6,3,1,14,0,0,0,16,0,1,5,0,0,0,0,0,0,3,1,0,10,5,4,1,1,0,4,0,0,0,8,6,0,0,0,0,0,0,1,0,27
Gene281,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,3,8,0,4,6,0,0,2,0,0,1,9,0,0,2,5,2,2,0,2,6,29,0,0,0,0,2,0,1,1,4,0,0,0,12,0,1,0,1,0,0,4,0,0,0,0,2,0,0,0,3,3,0,0,4,3,1,0,0,0,5,8,1,0,0,0,1,0,0,2,2,3,0,0,4,0,0,0,2,0,0,4,0,0
Gene282,1,12,0,1,2,7,0,1,1,4,0,5,1,1,0,5,1,27,14,1,1,11,8,2,0,3,0,30,12,0,0,12,2,4,1,0,0,28,10,0,0,12,0,2,2,1,0,0,0,1,4,0,2,1,2,1,1,1,37,0,0,1,5,0,0,0,3,4,8,0,4,4,0,0,0,0,0,7,3,0,0,9,3,1,2,2,0,8,11,0,29,7,2,2,1,1,0,4,6,0
Gene283,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Gene285,1,0,0,0,0,2,0,0,0,1,2,15,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,2,0,0,2,2,0,1,0,0,1,0,0,0,2,0,0,0,0,2,1,0,0,0,2,0,6,1,0,2,2,0,0,0,0,0,2,1,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,3,0
Gene286,1,6,5,0,2,0,1,1,0,31,0,38,7,0,0,5,9,6,0,10,15,7,23,2,0,0,5,11,0,13,6,28,1,2,6,1,14,40,1,8,0,0,1,5,0,0,15,1,0,0,18,7,0,0,1,7,0,2,2,6,1,27,12,0,0,0,12,2,1,4,9,8,24,2,0,1,9,2,1,10,0,15,0,4,9,2,11,6,1,1,16,11,0,0,7,2,10,6,2,12
Gene287,0,1,0,1,10,0,6,0,0,11,0,12,6,1,1,5,19,4,23,5,2,0,5,36,6,4,0,1,0,13,0,4,14,19,33,2,13,6,11,0,0,0,2,31,12,9,19,2,4,2,1,7,13,10,0,0,0,0,7,0,1,1,30,3,5,0,30,3,15,0,5,0,0,4,3,21,5,0,16,1,2,6,11,6,29,1,1,14,13,0,9,4,0,1,18,9,1,3,7,1
Gene288,0,4,0,2,0,2,0,0,0,0,0,8,0,0,0,6,11,2,0,0,1,9,2,7,1,2,0,2,0,0,0,34,0,4,0,0,8,1,0,0,0,11,0,8,0,2,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,11,2,2,0,0,2,1,0,0,0,0,0,0,1,2,0,5,0,0,0,26,1,0,3,5,1,0,2,0,0,5,0,0,0,0,0,1,0,0
Gene289,0,0,0,0,2,0,0,4,0,1,3,0,0,0,0,3,2,8,0,0,1,0,1,1,0,0,0,8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,1,0,0,1,4,0,0,0,1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,7,1,0,0,3,0,0,0,0,0,6,0,0
Gene290,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,4,0,0,0,1,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gene291,4,7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,7,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,2,3,0,0,0,0,0,11,0,2,1,1,0,0,2,0,4,0,4,0,2,2,9,0,1,0,0,2,0,0,5,0,2,4,2,0,1,0,0,0,2,1,9,4,1,0,0,1,8,0,5,1,3,0,7,1,0,0,9,0,2,0,15,1
Gene292,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gene293,2,1,0,3,5,6,3,1,0,13,6,4,3,6,1,0,39,2,20,4,39,0,1,12,0,0,17,6,11,5,2,0,1,18,1,2,41,2,3,1,3,0,3,101,1,0,27,1,0,1,17,0,7,6,4,2,10,0,140,0,5,1,2,5,0,0,33,0,6,3,6,2,16,4,4,0,11,0,11,0,10,4,2,25,18,1,12,4,27,4,17,0,0,35,3,0,5,9,4,0
Gene294,0,0,3,5,0,2,2,0,1,21,2,11,0,16,5,1,2,10,2,0,22,0,9,7,0,0,0,4,2,39,7,0,11,0,5,0,8,14,2,1,1,1,0,38,0,34,0,5,1,1,10,0,3,3,0,1,2,0,6,7,2,0,10,0,0,0,9,0,3,4,14,0,0,6,2,3,0,5,5,8,8,2,2,10,7,9,0,2,1,0,50,0,2,1,5,0,0,2,1,2
Gene295,5,29,7,1,45,6,0,4,4,125,5,163,4,5,14,15,2,48,5,26,37,18,24,17,6,5,0,75,5,54,7,59,15,13,40,2,2,3,3,7,5,34,3,3,44,17,14,5,0,2,54,3,5,1,30,7,7,0,24,5,2,44,27,1,27,1,6,9,12,2,29,53,11,4,30,9,4,55,7,1,6,33,8,10,103,31,4,11,4,3,94,35,6,0,75,17,2,30,8,15
Gene296,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,6,0,2,0,1,0,0,0,7,0,0,0,0,0,4,0,4,0,6,1,0,3,5,1,1,0,5,0,10,0,1,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,11,2,0,3,0,0,0,2,4,0,0,2,0,0,1,1,0,1,2,0,11,3,0,0,3,4,0,0,0,2,0,1,0,0
Gene297,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0
Gene298,1,0,0,1,0,0,0,0,1,16,0,4,0,2,1,0,2,9,0,0,1,0,0,2,0,2,2,16,8,2,0,9,6,23,8,0,2,6,9,0,0,1,0,16,6,8,5,2,3,0,0,0,0,2,0,0,2,8,3,0,0,1,3,0,2,0,1,0,3,1,2,1,0,0,1,1,0,5,2,0,0,8,0,18,7,3,5,5,12,0,0,1,0,0,24,0,0,9,4,0
Gene299,0,0,0,1,0,16,0,0,0,2,0,1,0,0,0,9,4,7,0,5,0,0,0,0,0,12,0,4,0,3,0,0,0,1,0,0,2,1,0,0,2,0,0,0,0,44,3,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,11,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,2,0,0,0,1
Gene300,0,0,0,5,1,2,1,0,0,1,0,3,0,2,4,3,5,0,0,1,0,0,4,8,0,0,0,1,0,0,0,4,0,9,5,2,0,1,0,0,0,0,0,12,3,0,1,0,0,0,2,0,0,4,1,0,0,2,3,0,0,0,2,0,2,0,6,2,1,0,0,1,0,2,2,0,2,4,0,0,1,0,0,13,6,3,2,1,2,0,0,1,0,6,3,2,0,0,0,0
Gene301,0,0,0,1,7,9,0,0,3,69,12,4,1,18,24,2,7,0,0,10,2,0,0,68,0,0,0,4,2,2,6,1,0,18,45,3,7,17,7,3,3,2,0,10,6,4,0,0,2,5,38,1,0,1,0,1,9,0,1,2,10,1,0,3,1,0,0,13,0,2,0,9,1,7,8,2,1,9,0,0,5,0,0,10,60,3,0,18,2,0,44,8,0,2,9,3,0,0,0,1
Gene302,0,0,0,0,0,2,0,1,3,2,5,1,0,0,0,1,0,3,7,0,1,1,0,0,0,6,0,1,2,2,2,4,0,0,0,0,0,0,8,0,0,1,0,7,0,0,0,0,3,0,4,0,1,0,0,0,0,0,26,0,0,2,2,0,0,3,0,0,15,0,8,0,2,2,0,0,0,2,21,0,0,0,0,3,4,0,2,0,18,1,7,5,0,0,1,0,0,0,11,1
Gene303,0,0,0,0,1,0,0,0,0,3,0,4,1,1,0,2,2,0,0,0,0,0,0,2,0,1,0,8,0,1,0,0,2,1,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,2,3,0,1,0,0,1,0,1,0,1,0,0,0,4,0,1
Gene304,3,5,4,7,6,2,3,0,0,1,2,3,0,0,3,3,23,1,0,5,2,1,7,6,0,4,8,0,0,6,0,12,0,3,9,0,48,0,0,0,3,16,1,20,0,1,52,0,3,0,4,0,0,0,2,12,9,0,4,0,0,2,0,1,0,0,120,1,1,0,2,2,2,2,0,0,8,4,0,0,8,8,0,16,5,3,41,0,0,1,9,3,0,0,4,8,5,1,0,2
Gene305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene306,0,13,1,0,1,10,0,0,0,9,0,39,1,2,0,27,33,2,0,1,8,1,4,8,0,10,1,26,0,10,4,8,3,6,10,7,6,35,3,6,1,6,8,17,3,18,35,1,0,0,4,3,0,3,1,8,0,2,5,2,0,27,2,1,0,2,12,0,0,0,11,9,6,0,0,5,1,18,0,0,0,24,0,2,5,37,16,13,1,0,11,9,0,10,0,7,2,15,0,1
Gene307,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,4,6,0,3,0,0,0,0,0,0,0,5,0,0,0,14,0,0,1,0,0,0,0,0,6,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0
Gene308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,0,1,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0
Gene309,14,1,1,6,22,2,3,2,2,142,5,8,4,3,4,27,2,22,1,44,5,1,12,16,1,2,0,1,0,171,29,4,11,10,28,0,1,14,5,10,3,1,0,16,11,0,9,0,3,17,45,0,3,13,5,0,0,1,11,8,5,4,8,2,4,1,6,4,13,18,7,7,9,4,25,3,9,3,0,5,10,1,1,7,60,7,25,13,5,9,88,0,4,14,72,1,7,0,17,65
Gene310,1,5,0,0,0,0,0,0,4,10,0,28,0,13,3,1,2,0,6,1,0,0,0,6,0,0,0,3,17,10,0,5,0,31,4,0,0,4,2,0,0,0,0,46,0,2,0,0,0,1,22,5,22,3,3,0,0,3,18,0,7,2,3,0,2,0,0,0,2,0,2,1,0,0,2,0,0,0,6,0,0,1,3,6,2,3,1,5,1,0,15,0,0,0,2,0,0,0,1,0
Gene311,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gene312,6,4,5,6,14,2,0,15,1,9,1,9,1,8,0,3,9,9,0,2,15,4,8,45,0,1,10,30,10,12,3,21,4,66,9,2,15,4,0,3,0,2,0,29,1,7,12,13,0,2,26,2,8,28,3,2,0,7,22,0,3,3,7,3,0,0,8,5,11,12,26,1,7,18,3,0,14,17,4,0,0,1,0,16,6,2,31,17,2,3,8,3,0,15,5,17,4,32,2,0
Gene313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene314,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,1,0,3,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,0,0,0,2,0,0,0,0,5,0,2,0
Gene315,0,1,0,0,0,0,0,1,0,13,0,4,0,0,1,0,16,0,3,0,1,1,0,1,1,0,8,0,0,6,1,1,1,8,1,0,9,2,0,0,0,2,0,8,0,2,22,0,0,2,0,0,3,5,0,0,6,1,6,0,0,0,0,1,0,0,14,0,0,0,0,0,0,1,0,1,2,4,0,2,0,2,0,3,5,1,0,5,0,1,9,0,2,0,0,1,2,1,3,0
Gene316,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,1,0,0,0,0,0,0,0,0
Gene317,13,0,0,0,0,0,1,0,0,12,5,5,0,0,3,0,0,0,0,11,2,0,0,7,0,0,0,0,2,6,4,3,0,2,0,0,0,0,1,4,3,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0,0,0,6,1,1,6,2,0,0,1,0,7,1,1,0,0,0,0,0,0,1,1,39,1,0,2,0,0,0,1,1,3
Gene318,114,25,24,4,3,6,29,7,4,63,61,100,6,24,6,8,52,16,14,4,124,16,71,26,0,8,5,17,1,7,31,54,30,32,11,4,21,42,6,27,43,20,6,111,4,2,44,2,3,6,1288,17,10,27,1,3,2,1,20,4,72,1,183,7,21,0,30,7,4,10,80,6,24,29,1,22,29,4,7,8,126,33,16,32,7,3,16,18,43,3,525,1,1,16,7,11,4,23,8,2
Gene319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene320,6,95,0,5,15,26,4,1,1,6,1,172,3,2,24,51,32,5,2,1,5,14,0,4,2,13,1,25,12,7,8,42,12,1,35,12,13,10,1,5,4,17,1,2,39,11,39,7,1,1,3,16,1,6,16,27,2,0,9,1,0,21,41,0,53,4,35,4,5,0,1,12,0,2,7,5,17,0,5,1,5,11,0,2,39,10,13,4,18,3,20,73,5,13,51,5,8,1,2,2
