,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene232,0,0,0,0,20,6,0,0,0,0,1,7,3,0,10,5,0,0,0,3,1,0,0,6,10,9,0,0,0,0,2,0,0,0,1,2,0,0,0,1,0,1,0,4,23,19,2,0,2,3,3,0,0,0,9,5,2,4,3,0,0,1,0,1,3,2,11,0,6,0,0,2,0,0,3,7,2,0,0,0,5,0,0,8,4,8,0,0,0,0,0,0,1,0,3,1,1,0,0,0
Gene233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene234,2,5,0,0,4,0,0,3,0,5,4,2,2,5,1,1,1,2,1,5,0,0,7,1,4,1,5,0,9,5,0,9,0,1,1,1,1,0,1,2,2,13,0,0,0,3,0,0,7,6,1,1,0,1,2,5,3,21,14,0,1,9,4,0,1,5,2,12,3,16,0,0,1,2,0,0,1,7,2,0,28,1,3,5,0,0,13,2,0,0,5,3,1,0,1,0,1,3,2,0
Gene235,3,0,3,0,3,0,0,1,0,9,0,3,3,8,1,1,0,11,1,0,1,0,6,3,5,2,4,0,1,2,5,9,1,8,2,1,0,1,2,15,2,11,0,5,1,11,4,0,12,5,0,0,0,0,8,0,2,9,5,0,0,0,2,0,3,0,7,4,7,4,1,1,0,0,2,0,1,13,3,0,1,0,0,7,0,1,8,3,0,0,3,0,0,1,0,2,7,0,3,0
Gene236,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,1,0,0,4,0,0,1,0,0,0,4,0,0,2,0,0,0,4,0,0,0,0,2,2,1,0,0,0,0,4,0,0,0,10,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,5,0,0,0,0,2
Gene237,0,0,0,0,0,0,3,1,0,0,0,5,9,0,0,0,1,2,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0
Gene238,0,0,0,0,2,0,1,1,0,1,1,1,0,4,0,3,1,0,0,1,0,0,0,0,1,0,1,1,10,0,2,5,0,0,1,0,1,0,0,0,1,27,0,0,0,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,2,4,0,0,0,1,1,0,0,6,1,0,0,0,0,0,0,0
Gene239,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,2,0,4,1,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Gene240,0,0,1,0,1,2,1,0,0,1,1,0,3,0,1,1,0,12,1,3,0,0,1,0,5,1,2,0,0,0,1,0,0,5,0,0,6,0,0,0,0,4,0,0,0,7,0,7,5,0,0,0,0,1,0,0,0,11,3,0,0,2,1,3,5,0,0,5,1,5,0,0,0,15,0,0,0,0,1,0,6,0,1,2,1,1,1,0,1,0,3,0,0,0,0,2,5,0,2,0
Gene241,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1
Gene242,0,14,1,0,26,32,34,20,4,34,2,7,7,3,6,64,16,14,1,7,23,1,12,13,10,48,25,5,17,0,0,26,1,5,3,29,5,11,8,20,5,28,1,10,3,89,26,6,3,7,3,2,1,6,7,94,16,28,5,1,6,16,10,15,11,116,92,28,40,29,1,7,5,10,4,27,14,11,9,2,7,4,0,18,6,30,37,4,0,0,2,7,3,2,9,6,120,1,7,3
Gene243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene244,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gene245,0,0,0,0,4,0,0,0,2,19,0,0,13,2,0,2,0,2,0,15,0,0,1,0,0,5,0,0,11,0,0,0,1,2,0,0,0,0,10,10,2,4,0,2,0,0,0,0,1,13,0,0,0,0,1,0,6,2,28,0,0,0,0,3,0,1,0,0,11,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,17,5,0,0,0,0,6,0,0,0,1,1
Gene246,2,2,0,0,1,1,1,2,1,0,0,16,1,1,0,1,0,4,0,10,70,0,11,0,2,9,0,1,0,0,3,60,0,4,0,0,1,0,3,6,34,98,0,0,0,5,0,1,1,0,0,3,2,0,0,1,0,9,0,0,19,6,1,8,2,2,2,3,1,3,15,16,1,18,1,4,2,0,6,10,18,0,0,0,1,0,2,6,7,0,12,2,2,0,1,0,10,0,0,4
Gene247,0,0,0,0,0,1,1,1,2,5,1,2,2,0,0,3,0,0,0,2,0,0,4,2,1,2,3,0,0,1,2,0,0,5,1,2,1,0,0,9,2,1,0,0,0,17,1,0,0,3,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,3,1,1,2,5,2,0,0,0,0,1,0,0,0,4,0,0,0,2,1,0,1,0,0,1,0,1,0,0,1,0,1,3,0,1
Gene248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene249,1,7,2,0,2,2,56,4,1,12,1,4,3,2,2,16,50,11,0,14,3,5,6,13,2,1,67,0,5,12,2,24,0,8,0,1,9,0,0,18,19,16,0,0,6,6,91,2,1,15,2,4,0,7,10,10,112,7,8,1,1,4,14,15,6,5,148,2,5,3,0,2,2,1,0,3,53,5,1,8,11,0,4,8,5,0,119,2,2,1,6,6,8,0,0,1,225,3,9,7
Gene250,2,7,1,2,2,2,2,2,0,11,5,6,1,7,2,8,2,5,2,4,3,1,3,15,9,4,6,0,1,0,3,12,4,46,2,4,0,0,2,7,7,7,0,5,2,4,2,1,18,5,0,0,4,9,0,0,4,15,4,0,0,5,0,9,15,5,1,0,13,21,0,3,0,16,1,0,0,2,4,0,4,0,2,38,2,0,4,0,6,0,0,7,0,8,1,0,9,0,0,4
Gene251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene252,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Gene253,8,11,0,0,13,2,3,1,18,13,6,9,1,8,5,12,9,0,3,2,63,0,17,8,7,11,4,3,1,0,47,36,0,6,1,0,1,3,1,12,98,10,2,3,12,12,2,0,30,15,11,11,2,1,6,2,4,33,8,1,9,2,16,8,14,2,34,2,20,5,5,5,1,0,1,2,3,9,3,12,36,0,5,25,6,3,3,8,11,0,10,7,14,0,5,0,4,0,9,0
Gene254,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,1,2,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Gene255,0,0,1,0,1,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,3,1,1,0,0,0,0,0,1,1,3,0,4,0,1,2,1,1,1,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,1,0,2,0,0,0,2,0,0,1,0,0,1,1,0,0,5,0,1,0,2,0,0,2,3,0,3,0,0,0,0,0,0
Gene256,0,1,0,0,6,0,3,1,0,0,0,1,7,1,0,1,0,2,0,0,0,0,1,9,2,0,0,1,0,0,0,11,0,3,2,3,2,0,2,0,6,0,0,1,0,3,0,1,0,1,0,2,0,0,0,0,2,11,5,0,0,0,2,2,4,13,2,0,3,0,0,4,5,13,0,1,3,7,1,0,6,1,3,6,0,0,0,6,2,0,1,2,0,5,1,0,2,0,0,2
Gene257,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,0,0,1,0,0,0,0,2,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Gene258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene259,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,15,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,6,0,0,1,1,0,0,0,6,0,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,5
Gene260,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,1,0,0,0,0,9,2,0,0,1,0,0,0
Gene261,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,4,0,0,2,3,1,0,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,5,5,0,0,0,4,0,0,0,0,2,3,0,0,0,1,0,8,2,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,1
Gene262,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene263,0,4,0,0,11,0,0,1,0,6,0,7,2,0,1,3,0,7,0,0,8,0,1,2,2,3,4,0,1,1,0,4,1,2,0,2,0,0,2,1,5,0,0,0,0,1,2,1,5,0,0,0,0,0,0,1,1,4,9,0,0,8,0,4,0,7,7,5,7,0,0,0,0,21,0,0,0,0,0,0,1,0,0,3,12,0,0,9,1,0,0,5,2,5,0,4,20,3,5,0
Gene264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene265,4,9,4,10,10,7,6,1,1,19,0,6,8,37,7,28,12,15,6,0,33,5,12,10,35,40,15,0,2,0,4,5,1,11,6,1,1,1,20,4,8,11,0,2,0,15,0,7,20,6,0,4,1,3,6,4,4,38,5,4,0,2,3,0,0,16,4,14,11,13,3,2,8,21,10,7,5,2,3,1,9,1,8,33,16,1,29,5,3,1,12,21,0,13,0,5,15,2,6,4
Gene266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
Gene267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene269,0,0,0,0,11,0,0,13,8,7,0,2,1,2,0,15,0,13,0,0,0,0,3,3,2,4,4,3,0,0,0,3,1,9,0,1,0,5,0,3,11,6,0,1,6,6,0,0,21,4,0,0,0,0,1,5,0,31,2,4,0,0,2,1,0,2,2,14,12,21,0,5,0,1,0,11,0,43,15,0,6,0,4,13,5,2,0,9,9,0,6,6,0,1,0,2,2,2,0,0
Gene270,4,6,0,0,11,1,15,1,0,20,0,4,15,8,2,2,14,18,1,2,11,2,19,11,3,14,12,0,22,0,7,19,2,9,7,1,1,0,15,12,23,8,3,3,11,16,0,1,8,3,5,2,9,1,4,3,6,51,32,2,0,6,24,6,2,8,9,0,58,51,4,4,8,2,3,9,13,8,7,4,19,0,4,16,5,7,20,12,6,3,2,0,10,13,6,10,2,0,10,0
Gene271,0,6,0,11,246,2,5,28,4,70,0,9,9,74,23,1,1,44,0,9,0,2,7,127,42,4,11,1,12,2,2,29,0,73,81,2,0,3,6,27,31,18,0,12,23,8,5,6,5,11,1,16,0,38,74,4,0,58,13,1,3,1,2,33,153,4,32,20,65,10,0,5,5,28,82,7,6,56,2,15,1,4,4,124,45,0,3,44,1,8,1,13,2,30,54,0,4,19,5,1
Gene272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene273,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,2,0,6,0,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Gene274,1,26,5,0,0,1,12,1,0,8,4,9,6,0,1,6,3,1,0,2,15,4,5,14,4,5,7,1,3,0,1,24,0,1,1,1,1,0,1,16,8,67,2,1,1,18,5,9,9,4,4,36,7,1,0,2,3,11,7,2,0,4,13,1,4,3,6,0,40,6,4,14,2,3,4,0,2,5,1,1,5,8,1,5,7,0,5,3,9,0,3,31,8,0,1,2,3,4,9,0
Gene275,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Gene276,0,7,1,3,1,0,2,2,0,14,0,12,7,1,1,2,6,3,0,0,4,8,2,5,2,2,0,1,4,0,2,8,0,6,10,1,2,1,3,1,5,64,0,0,0,11,4,6,3,17,0,3,1,8,1,6,3,15,2,0,0,9,12,7,4,4,2,0,16,7,0,7,1,7,2,6,7,4,3,1,1,6,1,54,1,2,0,3,5,0,1,15,1,1,3,1,12,0,1,0
Gene277,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Gene278,3,2,4,1,16,2,76,3,0,12,0,26,4,5,4,9,48,4,0,0,11,1,24,4,1,16,53,4,2,0,0,26,0,9,11,0,11,0,25,36,22,32,3,11,10,33,52,0,4,12,0,2,0,5,17,13,43,16,75,12,4,10,0,5,20,50,413,3,34,5,5,3,0,18,3,21,58,17,3,1,28,3,3,25,6,9,74,6,6,0,10,8,4,2,1,3,137,0,1,5
Gene279,5,4,1,0,1,8,0,5,0,10,21,16,7,3,0,25,2,1,0,0,69,3,0,1,2,7,2,0,0,0,8,20,0,2,0,9,1,2,3,4,88,15,0,2,0,41,0,0,9,3,12,3,0,5,1,20,1,7,1,0,12,4,2,0,0,19,6,1,9,1,3,19,0,3,1,5,2,4,2,0,72,2,0,3,1,11,5,0,2,1,17,13,3,1,1,6,11,0,0,1
Gene280,2,0,7,0,7,3,0,0,6,21,0,36,3,0,0,2,1,1,0,7,0,0,0,2,14,7,0,1,5,1,9,28,2,13,0,3,0,0,0,2,4,4,0,1,0,13,2,0,27,3,0,2,2,0,0,1,0,29,26,2,1,29,6,1,2,1,4,5,27,0,1,21,9,0,11,0,4,0,19,1,5,0,1,13,1,0,1,0,0,0,0,8,2,0,2,0,17,3,9,0
Gene281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
Gene282,1,2,0,0,2,0,0,1,0,8,0,0,0,3,0,2,0,0,0,5,0,0,0,0,0,1,2,0,0,0,1,2,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,8,2,0,1,0,1,0,0,0,1,2,2,0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,3,0,0,0,0,3,0,0,0,1,1,0,0
Gene283,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,1,0,0,0,6,0,2,1,0,0,0,0,0,0,24,9,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Gene284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene286,6,14,2,13,55,1,93,5,40,37,19,19,18,302,24,24,202,10,7,11,84,1,23,118,45,45,207,7,85,0,17,8,3,191,22,22,30,0,34,36,52,27,2,86,7,23,67,13,167,30,2,3,1,144,33,7,88,37,61,9,17,27,4,188,14,21,324,13,301,22,30,22,9,456,6,21,65,12,24,16,93,14,1,855,20,19,250,8,75,0,91,22,10,34,18,1,316,2,33,0
Gene287,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gene288,0,25,0,0,4,3,7,13,0,19,2,16,1,0,2,15,8,10,2,5,19,11,15,1,6,6,14,0,14,0,5,178,0,4,11,5,2,3,4,0,33,115,0,1,0,9,2,0,12,8,6,13,1,0,4,10,1,13,9,6,1,26,1,8,7,13,11,0,34,17,5,30,2,8,2,4,11,7,5,5,12,12,2,1,20,2,12,2,0,0,15,8,3,0,1,8,10,1,0,0
Gene289,0,1,1,1,45,1,0,2,0,12,0,0,2,1,3,7,0,2,0,1,7,0,3,0,4,0,0,0,5,1,3,1,0,0,5,6,2,2,11,2,1,2,0,1,21,2,0,0,2,6,1,1,1,1,11,2,0,8,13,0,6,2,1,1,12,2,5,0,9,8,0,1,0,2,2,3,1,2,0,8,5,0,0,2,13,1,1,2,10,1,0,3,4,0,7,3,14,1,0,1
Gene290,1,2,0,0,2,1,3,27,1,11,1,2,4,2,1,10,15,43,0,5,8,0,2,6,13,0,8,5,4,0,0,16,4,5,5,0,1,3,3,12,19,16,1,2,1,5,0,39,5,7,0,1,0,8,10,7,14,101,8,3,1,8,7,7,10,5,99,7,19,8,5,5,2,25,0,2,3,35,8,2,20,1,0,21,2,1,27,14,2,0,8,0,7,1,8,11,19,4,0,4
Gene291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene292,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,1,0,3,3,0,2,0,0,2,0,0,0,0,0,1,0,5,0,2,0,0,0,1,2,0,0,1,0,3,0,3,4,3,0,3,2,1,1,0,0,2,1,0,0,3,0,2,0,1,2,1,1,1,0,0,0,1,1,0,0,0,3,0,1,0,1,3,0,0,3,1,0,0,0,5,1,3,1,0,1,0,0,0
Gene293,0,0,0,0,3,1,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8,1,0,0,0,0,0,0,1,2,0,0,0,2,0,0,4,0,0,0,7,0,0,0,7,0,0,0,0,0,3,0,5,0,0,0,0,11,0,0,38,1,0,1,0,2,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Gene294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
