,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene246,3,4,39,0,13,0,6,4,19,6,5,0,13,0,12,3,15,0,45,1,1,0,1,0,4,2,0,2,39,8,8,4,0,1,12,0,1,0,36,0,9,10,0,6,11,0,8,1,34,0,0,0,6,0,40,2,4,1,39,11,27,0,6,0,14,3,28,0,6,8,0,1,18,0,4,0,3,5,7,4,0,3,1,4,1,0,14,0,8,0,3,1,15,2,11,0,1,3,63,1
Gene247,29,184,36,1,11,12,2,0,1,404,9,95,28,8,9,11,5,0,15,62,17,52,39,29,13,24,0,4,17,126,1,44,0,29,1,3,0,0,22,74,42,102,8,55,3,9,32,2,4,16,10,41,1,0,12,48,4,0,65,1290,24,46,18,13,3,67,28,0,5,389,4,134,19,32,1,35,11,27,7,1197,4,92,1,4,9,0,12,2,9,238,19,184,7,51,16,1,22,0,39,68
Gene248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gene249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene250,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene251,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
Gene252,6,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,2,0,5,0,1,0,1,0,0,1,2,0,27,2,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,25,0,1,0,3,12,0,0,0,0,8,0,4,0,0,0,0,1,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0
Gene253,9,35,5,0,0,0,0,7,0,3,5,0,15,0,0,0,4,4,7,3,0,10,5,2,4,0,0,0,4,0,0,10,1,0,0,2,14,4,1,0,22,11,0,1,1,0,1,1,0,0,0,4,0,1,0,0,8,10,6,1,4,9,7,0,3,0,6,0,1,8,0,1,5,1,0,0,0,31,1,0,1,7,0,0,0,2,1,5,5,1,3,14,30,0,0,0,0,0,0,0
Gene254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene255,1,2,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene256,23,25,12,0,0,1,6,9,0,14,72,10,40,11,4,1,8,1,37,4,3,10,0,0,12,3,0,11,5,0,10,0,3,1,3,0,2,1,7,2,31,113,14,10,2,9,3,43,24,0,3,10,17,4,49,2,0,2,16,4,40,22,7,0,16,11,0,8,16,3,7,31,22,11,16,10,7,39,20,0,5,44,2,1,1,0,0,4,13,0,0,33,16,3,4,8,2,7,2,4
Gene257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene258,3,1,6,0,1,1,0,0,0,9,0,0,3,0,1,1,2,0,1,0,0,0,2,0,1,0,0,0,0,4,1,0,0,0,1,0,0,1,0,1,4,0,4,0,0,0,1,2,0,0,0,0,4,0,8,0,0,5,0,3,1,0,2,0,3,1,0,0,0,3,0,0,9,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0
Gene259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene260,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene263,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,2,7,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
Gene264,1,2,1,0,0,2,0,0,0,0,2,5,7,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,7,1,3,0,0,0,0,1,0,0,0,2,0,4,2,0,0,0,0,0,0,4,0,1,1,0,0,1,0,0,1,6,2,0,5,0,1,0,0,0,5,0,7,0,0,1,0,0,0,1,0,2,6,0,0,0,0,0,0
Gene265,0,1,4,0,0,0,0,0,0,0,0,0,8,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,15,1,0,3,4,0,0,0,0,1,26,4,1,0,0,0,1,1,0,0,0,0,0,0,14,0,0,1,0,0,9,6,0,0,0,0,0,0
Gene266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene269,12,5,2,0,1,0,2,0,0,10,9,0,0,0,1,0,1,0,0,3,0,0,1,0,0,1,4,3,0,0,0,1,0,0,0,0,8,0,0,0,19,0,1,8,1,0,2,1,0,0,2,0,0,2,2,4,4,0,0,11,8,0,1,0,4,0,16,0,2,6,0,2,2,0,1,0,0,1,0,2,1,0,0,0,0,0,12,0,0,1,0,0,0,0,1,0,4,0,1,0
Gene270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene272,4,5,2,0,0,3,2,0,0,2,0,0,3,5,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,6,11,1,0,3,1,0,0,3,0,0,0,0,1,2,0,0,0,0,0,1,0,11,0,0,1,0,0,0
Gene273,0,24,6,3,2,5,0,0,5,4,8,9,5,10,2,0,0,0,58,3,2,2,0,0,0,7,2,0,15,0,0,6,0,1,0,7,0,3,3,3,1,81,3,1,1,6,6,2,10,0,5,6,24,3,0,31,1,2,3,0,2,5,6,0,10,10,0,0,13,0,0,10,14,1,1,12,0,4,1,3,0,5,0,1,0,1,2,0,13,0,6,14,0,1,1,0,0,0,0,0
Gene274,6,88,4,4,10,0,5,1,0,12,18,2,7,3,6,1,17,0,0,3,3,12,0,0,2,0,6,0,0,6,0,21,1,0,4,0,1,0,0,2,10,160,1,6,8,0,6,0,0,0,0,50,0,0,20,0,1,0,6,37,0,8,0,1,7,1,8,1,3,11,0,52,13,7,0,2,27,5,4,19,0,76,4,1,3,0,18,0,7,0,0,162,0,2,3,0,25,0,3,6
Gene275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene276,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene277,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,1,4,6,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,2,0,1,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Gene278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene280,0,1,36,2,0,0,3,1,0,0,2,0,8,7,5,0,0,0,4,0,0,1,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,23,7,20,1,0,0,0,0,0,0,2,4,0,4,0,0,7,0,0,3,0,38,0,0,1,0,0,0,0,0,2,3,2,0,0,0,7,0,0,1,5,1,0,0,0,3,1,1,1,1,3,18,0,0,0,7,0,2,0
Gene281,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene282,1,0,5,1,0,0,1,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,1,4,0,0,1,0,0,3,0,0,15,0,4,3,2,0,1,8,0,2,4,0,0,0,9,0,0,0,0,0,26,0,1,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
Gene283,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene284,4,1,6,1,6,1,0,0,16,1,21,6,7,1,6,3,4,0,5,0,3,0,5,3,0,14,0,0,1,0,0,6,0,6,0,1,0,1,3,0,22,18,1,1,0,9,0,0,5,4,4,0,1,0,3,12,0,0,16,11,13,0,1,1,7,15,1,0,2,6,6,1,11,0,2,36,0,1,11,0,2,3,0,0,0,3,3,0,2,4,9,11,6,6,0,8,0,0,0,0
Gene285,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,3,1,0,0,0,0,0,0,0
Gene286,0,0,1,1,2,0,0,0,0,3,0,0,15,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,1,1,11,1,0,5,3,0,0,3,0,0,0,0,1,0,6,1,0,1,3,4,0,0,3,0,5,0,1,0,0,2,0,1,0,2,3,3,0,2,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,11,7,2,0,0,0,0
Gene287,0,29,12,0,0,0,0,0,0,2,1,3,10,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,2,2,1,5,0,4,0,1,0,7,22,1,0,1,0,4,2,0,0,0,4,0,0,5,1,0,0,3,0,1,14,8,0,11,6,7,0,0,8,0,11,1,3,0,0,3,0,0,2,0,17,4,0,0,0,4,1,1,1,2,18,0,4,0,0,6,0,0,0
Gene288,0,2,2,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,1,0,0,5,0,0,1,0,11,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,4,0,0,17,0,0,0,0,0,0,1,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,5,0,0,0,0,0,0
Gene289,8,2,5,0,0,0,0,5,0,4,2,8,7,0,6,1,3,0,1,2,1,0,0,1,1,1,1,15,0,1,1,0,0,3,3,0,0,6,1,1,8,37,2,0,7,3,1,4,0,0,0,5,0,0,2,0,1,3,8,1,2,3,0,0,2,0,0,8,1,1,0,15,0,3,2,1,1,8,3,1,0,0,6,0,0,0,1,4,4,1,0,6,0,0,4,0,2,1,0,0
Gene290,1,3,72,1,2,0,11,0,3,0,2,2,107,10,4,0,9,0,0,0,0,0,2,0,27,3,0,0,0,0,0,0,3,6,10,0,6,0,0,0,10,7,8,32,9,3,1,1,1,0,0,0,28,0,20,0,1,0,3,6,2,0,13,0,21,5,26,0,0,1,0,1,26,10,7,3,6,1,1,10,3,1,5,4,1,0,9,0,0,2,1,1,9,5,17,0,4,0,3,0
Gene291,979,639,685,73,343,28,28,548,140,342,976,100,534,273,135,56,338,84,745,107,179,117,279,57,569,136,49,299,89,155,43,335,59,444,322,33,102,512,147,69,1090,2540,128,473,236,195,66,2400,384,49,177,100,398,76,866,111,23,424,439,722,756,98,870,83,1519,549,294,219,275,421,28,198,677,165,506,477,268,1989,410,213,249,939,215,75,12,46,234,915,338,255,292,868,255,323,106,65,121,510,80,52
Gene292,1,0,10,2,8,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,2,2,4,0,0,0,0,4,0,0,1,0,1,1,0,0,0,0,0,13,0,1,9,0,0,0,0,1,0,2,0,1,3,0,0,0,0,11,1,7,0,1,1,0,0,0,0,1,1,0,0,5,4,1,0,0,0,9,1,0,1,0,0,1,0,0,0,2,0,0,9,4,5,0,0,0,0,1,0
Gene293,0,1,3,0,2,0,0,0,0,0,0,2,6,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,2,1,0,3,0,0,0,0,1,1,1,1,0,3,0,0,3,2,0,0,0,2,0,8,2,1,0,2,1,1,0,3,0,1,1,4,0,3,0,0,6,1,0,3,5,6,1,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,4,0,0,0
Gene294,1,7,17,0,0,0,0,0,1,0,3,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,22,0,0,0,1,0,0,0,3,1,1,0,1,0,0,2,0,0,0,0,5,0,0,0,5,0,0,0,0,1,0,0,1,0,1,0,0,0,3,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
Gene295,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene296,13,0,28,0,0,0,2,0,0,1,15,1,19,0,9,1,2,0,2,0,0,0,7,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,23,6,0,1,1,2,2,3,7,0,1,0,1,0,2,1,1,0,0,1,4,0,18,0,2,0,2,0,0,0,0,2,35,1,2,6,12,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,7,2,3,0,1,0,0,0
Gene297,9,0,0,0,0,0,0,0,0,0,17,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,7,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Gene298,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,7,0,0,1,1,0,8,0,0,0,5,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,1,0,2,0
Gene299,6,0,0,0,0,0,0,2,0,18,28,0,2,3,0,0,1,0,7,1,6,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,14,7,1,5,0,0,0,0,0,6,0,7,0,0,1,0,1,0,1,11,22,0,2,1,1,0,0,1,1,3,5,1,2,14,0,0,5,0,0,2,0,0,0,0,0,0,1,0,0,6,0,0,0,4,0,0,0,0,0,0
Gene300,0,3,2,0,0,0,1,0,0,4,0,0,2,0,2,0,0,2,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,6,0,0,4,0,0,2,3,0,0,1,0,2,4,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0
Gene301,32,9,21,0,4,1,14,64,3,115,20,10,15,10,2,1,46,25,0,4,10,1,1,9,2,1,4,74,0,50,3,14,2,8,1,1,0,79,1,16,15,53,16,11,3,1,6,196,4,23,4,1,7,0,4,5,10,19,0,23,39,0,8,0,9,2,12,31,1,72,0,4,12,7,0,10,8,351,8,78,1,20,3,6,0,0,24,76,3,18,3,21,2,19,2,1,8,29,0,10
Gene302,0,6,2,0,0,0,0,0,15,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,5,7,1,3,3,0,0,0,5,0,0,1,0,0,0,0,0,0,51,0,3,0,0,0,5,0,12,0,21,0,0,1,0,0,0,0,0,0,3,6,0,2,0,0,0,0,0,0,24,0,0,2,0,0,0,0,0,0,8,0
Gene303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0
Gene304,8,11,10,2,17,0,3,3,0,0,0,7,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,17,0,0,0,0,0,0,2,1,0,0,0,3,2,2,2,0,0,4,0,7,0,17,0,2,0,0,0,0,0,0,0,5,12,22,1,0,14,0,0,5,4,0,0,0,0,3,0,5,0,3,8,5,6,4,6,12,0,0,0
Gene305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene306,11,9,1,0,5,0,7,0,0,3,8,1,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,4,0,2,0,0,0,0,0,2,0,1,1,0,3,2,0,0,2,7,2,0,7,0,6,0,0,0,0,4,0,1,0,1,9,0,0,1,1,0,1,0,0,6,0,0,5,0,0,0,0,1,6,11,0,2,1,0,1,0
Gene307,2,0,0,0,5,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,3,0,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,2,3,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0
Gene308,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
