,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene209,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene210,0,0,0,1,0,0,0,0,1,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,3,4,1,0,2,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Gene211,0,0,2,0,1,0,0,0,8,0,2,0,24,0,0,0,0,0,6,0,0,0,22,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0
Gene212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene213,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
Gene214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene215,1,0,0,0,0,5,1,0,5,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,26,5,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,9,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,5,0,0,0,1,10,0,0,1,0,1,0,0,0,1,0,3,0,0,2,3,6,0,0,0,0,0,0,1,0,6
Gene216,6,15,0,46,537,93,51,0,3,12,26,0,32,3,61,22,51,0,2,4,34,3,25,2,24,21,14,1,1,27,5,9,2,13,73,41,18,0,13,9,6,23,1,4,145,8,2,0,3,3,5,1,0,12,109,21,7,7,1,20,1,1,1,16,151,7,6,0,10,11,6,4,1,23,33,57,23,2,0,10,5,77,0,11,137,11,2,1,9,17,14,19,25,5,124,2,22,2,0,9
Gene217,8,20,5,4,30,56,3,0,4,10,31,27,10,13,2,14,5,1,0,2,28,20,32,6,4,21,4,1,0,25,6,40,0,0,0,8,14,0,4,1,26,130,1,0,7,7,1,0,5,2,3,7,2,4,2,16,3,10,0,0,23,150,4,0,4,9,0,0,0,2,1,60,0,0,5,30,6,2,0,1,1,461,5,2,6,17,0,4,2,3,22,102,2,0,0,14,0,4,0,0
Gene218,0,0,2,2,13,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,1,0,2,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,3,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,1
Gene219,8,1,1,0,9,0,0,0,0,0,2,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
Gene220,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,3,0,0,4,2,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,1,0,0
Gene221,0,2,1,8,1,0,0,0,4,1,0,0,18,0,2,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,11,2,1,0,0,0,0,2,0,1,7,0,0,0,1,0,0,0,2,1,3,0,4,3,0,0,0,2,0,0,0,3,6,0,0,0,0,0,1,0,16,6,1,0,0,0,0,0,0,0,4,9,0,1,0,0,0,0,1
Gene222,0,0,0,5,0,1,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,2,0,0,0,0,0,0,0,0,0
Gene223,3,3,0,4,30,8,12,0,0,0,5,0,4,2,4,3,10,1,0,2,0,1,4,12,2,1,14,0,0,0,5,1,0,1,0,11,38,0,1,0,1,1,0,5,0,0,0,0,4,0,5,1,0,21,2,16,3,0,1,1,1,15,0,3,2,0,2,1,1,1,1,0,0,9,1,2,4,0,0,0,1,11,0,0,10,4,0,3,0,0,0,1,11,1,4,0,26,3,0,0
Gene224,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene225,0,0,0,0,3,0,1,0,1,3,0,0,29,0,1,1,4,0,1,1,1,0,10,0,0,0,0,0,1,4,2,0,1,0,0,1,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,2,3,0,0,3,2,2,1,3,0,0,0,0,0,3,0,2,0,0,0,5,0,3,1,0,0,0,0,0,0,0,1,1,10,1,0,0,0,0,0,0
Gene226,0,0,0,1,9,1,0,0,1,1,0,0,4,0,4,8,3,1,0,12,0,0,1,0,0,5,5,0,0,13,0,0,0,2,0,11,1,0,0,2,3,2,1,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,1,0,0,4,3,0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,7,0,2,0,0,3,0,0
Gene227,0,0,0,3,7,3,0,0,1,0,1,0,6,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,24,1,1,0,0,0,0,7,3,0,5,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,2,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,7,0,5,0,0,3,0,0,1,0,2
Gene228,0,0,0,1,2,7,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,1,0,0,1,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0
Gene229,0,0,0,0,6,2,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,0,1,0,1,1,0,0,1,4,0,0,0,0,2,0,0
Gene230,0,0,0,1,2,10,2,0,0,2,0,0,0,0,1,0,3,0,1,0,2,0,3,4,0,0,1,0,0,1,0,4,0,0,2,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,6,1,0,0,0,0,0,16,0,5,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,3,0,0,0,0,0
Gene231,14,12,19,7,13,27,16,2,0,6,11,0,66,9,1,0,19,21,1,8,7,0,24,1,10,0,21,6,1,3,0,13,0,5,2,5,3,2,18,1,4,5,0,8,7,4,5,7,3,0,12,8,0,9,32,0,5,9,6,8,3,0,2,9,3,7,3,2,0,3,0,0,2,16,0,1,5,0,1,1,0,16,0,0,6,1,3,11,3,1,4,3,1,4,43,0,7,11,0,4
Gene232,3,0,0,0,0,0,1,0,0,2,0,0,2,1,0,8,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gene233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene234,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Gene235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene238,2,0,1,17,1,1,1,0,0,1,0,0,9,17,1,1,1,0,0,0,1,0,0,11,0,0,0,0,2,0,0,1,0,0,0,3,3,1,0,4,0,2,1,0,0,0,1,0,3,0,2,1,1,0,1,1,0,1,0,0,0,6,0,4,1,0,8,0,1,2,0,0,0,1,0,1,0,0,0,0,0,14,1,1,2,0,1,1,10,1,4,2,1,0,1,0,2,5,0,0
Gene239,0,1,5,0,9,2,2,0,0,1,13,2,6,1,0,1,1,0,0,0,3,0,1,0,0,0,3,0,0,3,3,4,0,0,0,0,1,0,0,0,2,1,2,0,2,0,0,0,7,0,2,3,0,0,1,0,0,3,0,0,2,2,0,0,2,0,1,0,0,0,2,1,0,1,0,5,0,0,0,0,0,3,0,0,0,0,0,16,1,3,0,3,3,0,0,0,1,6,0,2
Gene240,19,0,3,2,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,10,0,1,0,1,0,0,0,0,0,0,0,0,1,8,1,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,4,1,5,1,0,0,0,8,0,0
Gene241,0,0,4,0,7,1,0,0,0,0,0,0,7,0,0,0,1,0,1,1,1,0,3,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,8,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,2,5,2,0,1,0,0,0
Gene242,3,1,12,4,6,5,8,0,6,5,1,0,30,16,3,2,14,0,1,26,3,0,3,2,2,0,6,0,1,48,2,0,1,6,1,2,15,0,0,21,7,1,8,4,2,0,2,0,0,0,4,0,0,5,1,8,1,5,0,11,0,5,5,2,2,0,1,0,0,25,0,0,4,7,4,0,0,0,0,5,1,14,1,2,12,6,1,0,0,27,4,0,13,1,16,1,1,1,0,6
Gene243,2,0,1,18,0,0,0,0,17,0,0,2,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,1,0,0,2,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Gene244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene245,3,2,13,10,71,74,10,1,9,0,11,1,89,3,4,33,5,31,2,0,5,4,17,0,16,15,25,6,3,0,0,1,1,0,10,38,26,2,1,0,4,3,9,1,3,0,0,2,1,0,1,3,0,1,13,28,6,15,5,4,2,13,1,7,10,13,1,13,10,0,2,2,28,3,1,33,10,10,2,2,0,0,1,6,6,78,2,2,2,0,0,1,26,3,9,4,5,2,0,8
Gene246,34,2,2,2,18,6,15,2,3,0,81,1,8,0,0,31,4,0,3,3,12,0,0,1,0,28,2,0,5,0,11,0,0,0,4,0,1,0,3,1,18,2,5,0,0,1,3,0,0,0,11,3,0,0,0,3,1,3,0,0,27,5,0,0,1,7,1,0,0,0,12,0,2,2,0,21,7,0,0,0,12,51,0,0,1,4,0,0,1,7,22,6,2,0,6,2,7,0,2,0
Gene247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene248,11,0,1,2,14,6,1,0,1,1,4,1,28,2,0,8,12,1,0,1,6,2,19,0,0,4,0,2,0,6,6,4,0,0,3,5,8,0,1,0,19,6,4,5,0,0,0,0,1,0,1,1,1,5,3,6,1,1,2,7,9,3,0,8,1,4,2,2,0,2,1,1,4,1,0,7,1,1,1,0,1,12,2,2,0,3,1,6,4,0,1,1,36,0,1,1,1,3,0,0
Gene249,7,7,4,7,107,71,8,0,25,3,18,2,14,3,27,39,20,5,6,16,18,0,34,5,4,9,21,5,9,6,27,9,0,1,7,33,13,8,10,0,14,10,4,4,30,16,4,2,15,3,13,1,0,6,10,36,7,2,2,6,25,7,6,7,27,25,4,0,17,0,7,0,6,3,16,72,1,0,15,3,14,41,2,2,19,15,2,2,23,1,13,0,9,1,39,0,5,3,7,2
Gene250,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gene251,20,1,25,28,20,24,10,2,44,2,24,1,413,7,2,9,10,82,8,7,4,1,79,5,1,2,0,22,16,17,11,0,2,7,2,5,23,28,39,4,9,14,43,9,9,0,4,0,57,1,12,1,17,7,2,2,14,46,15,6,4,5,57,11,0,8,1,1,91,1,6,6,28,12,4,20,5,8,53,3,1,51,3,2,3,1,0,25,67,7,3,6,110,12,21,10,0,10,20,7
Gene252,1,0,0,8,3,3,1,0,3,0,0,1,6,8,0,0,9,5,0,1,0,0,0,0,3,0,5,4,0,0,2,0,0,0,0,1,4,5,4,0,7,4,0,0,0,0,4,0,5,0,0,9,1,2,0,0,1,0,0,1,0,0,0,0,2,0,0,1,1,5,0,1,0,1,0,1,0,0,1,3,0,13,0,0,1,1,0,0,0,0,6,2,2,0,0,0,0,0,0,4
Gene253,0,2,0,12,8,39,2,1,0,0,12,0,8,1,1,13,4,1,0,6,1,0,8,2,5,6,0,0,0,3,1,0,0,3,0,13,8,0,0,1,3,6,1,9,1,0,0,0,0,0,0,0,1,4,3,2,1,2,0,2,11,4,0,0,12,16,2,0,6,0,0,2,0,3,7,44,0,1,0,0,0,4,0,3,11,6,0,4,0,0,2,1,1,0,0,2,0,1,0,0
Gene254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene255,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene256,2,0,2,0,7,0,2,0,0,2,11,0,18,3,0,0,2,2,0,1,0,0,0,1,0,0,2,0,0,2,4,3,0,0,0,0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,2,0,0,3,1,2,0,4,0,0,1,0,0
Gene257,9,1,14,2,62,86,72,0,6,0,5,0,78,0,2,60,17,10,6,2,2,0,68,0,2,3,52,1,9,6,12,16,18,4,2,31,12,0,25,0,4,10,74,3,10,6,5,3,33,0,5,6,9,12,1,17,23,8,4,1,16,25,51,4,4,2,33,0,22,0,1,3,15,1,1,33,20,0,6,2,1,41,0,0,0,12,7,9,7,5,3,8,63,0,2,8,13,1,0,8
Gene258,0,0,0,0,0,0,0,0,2,0,0,0,4,0,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5,0,1
Gene259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Gene260,1,0,0,2,12,3,0,0,3,1,5,0,4,0,0,21,5,1,0,1,2,0,0,0,1,4,1,0,0,14,1,2,0,0,0,3,0,0,0,9,0,0,3,3,1,0,0,5,0,1,2,0,0,5,1,23,0,0,0,7,3,0,0,3,10,2,0,0,0,3,5,0,1,1,1,14,0,0,0,1,1,0,0,0,0,2,0,8,0,0,3,1,1,3,5,4,0,0,0,0
Gene261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Gene264,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
Gene265,0,0,0,0,5,8,1,0,5,1,3,0,5,5,1,0,3,2,0,0,2,0,23,1,1,0,5,0,0,1,0,6,0,2,4,5,5,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,0,1,1,0,3,3,0,0,2,0,8,2,0,0,4,9,0,13,1,0,0,1,0,19,2,3,1,1,4,0,1,0,0,0,3,1,6,0,0,1,0,0
Gene266,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
Gene267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Gene268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene269,22,2,2,4,4,7,0,0,1,0,6,0,3,1,0,1,2,1,0,3,9,0,6,0,0,0,7,0,0,7,0,4,7,0,0,1,10,0,0,0,13,0,2,5,1,0,0,0,0,0,1,1,0,0,0,3,0,1,0,2,9,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,3,2,0,0,0,15,0,1,1,0,0,0,0
Gene270,3,0,2,3,4,0,1,0,2,3,12,0,17,0,1,0,5,0,0,1,1,0,1,0,3,0,2,1,0,2,0,0,0,0,0,9,6,0,3,0,5,2,0,1,0,1,0,0,0,0,0,0,0,6,3,9,1,2,0,5,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,6,1,4,1,0,0,1,1,2,1,0,8,0,5,0,0,1,0,4
Gene271,3,0,0,0,4,2,0,0,0,0,1,0,2,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,2,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,14,0,0,0,0,2,0,2,2,0,0,0,0,0,7,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,1,3,2,2,0,0,0,1
Gene272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene273,0,0,3,4,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,10,0,0,0,1,4,0,0,10,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,33,0,12,0,3,0,0,0,0,0,1,0,10,0,0,0,4,0,0,0,4,1,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0
