# normalize enrichment scores by using the entire data set
# as indicated by Barbie et al., 2009, online methods, pg. 2
Term|NES	SUB134264	SUB134282	SUB134283	SUB134259	SUB134285	SUB134266	SUB134240	SUB134244	SUB134242	SUB134286	SUB134257	SUB134274	SUB134288	SUB134275	SUB134237	SUB134256	SUB134315	SUB134293	SUB134287	SUB134304	SUB134297	SUB134325	SUB134312	SUB134290	SUB134322	SUB134276	SUB134300	SUB134323	SUB134289	SUB134260	SUB134238	SUB134295	SUB134254	SUB134262	SUB134318	SUB134308	SUB134296	SUB134294	SUB134272	SUB134281	SUB134301	SUB134280	SUB134321	SUB134273	SUB134248	SUB116449	SUB134251	SUB134258	SUB134309	SUB134267	SUB134261	SUB134310	SUB134279	SUB134307	SUB134249	SUB134241	SUB134252	SUB134243	SUB134292	SUB134326	SUB134298	SUB134242.1	SUB134283.1	SUB134278	SUB134281.1	SUB134259.1	SUB134297.1	SUB134320	SUB134309.1	SUB134308.1	SUB134296.1	SUB134295.1	SUB134315.1 
Keratinocytes%ENCODE%1.txt	-0.2608010478405992	-0.15916330441860332	-0.19635584383618698	-0.24001869171971194	-0.2536081842764223	-0.22852903344280612	-0.2641765767284833	-0.28447149898850826	-0.30458598666718834	-0.1408433528522332	-0.25987015333591806	-0.3123732195554854	-0.2550050739784177	-0.2438038267832275	-0.2497192085551234	-0.27141963630968163	-0.22965640162896236	-0.2101758338657478	-0.18033104662937188	-0.2727077553741878	-0.2610660343020244	-0.2761720391743058	-0.277329902324158	-0.1800889950293326	-0.22536369495944805	-0.2137440550696373	-0.2308628722149749	-0.15460781441117516	-0.2285009423062736	-0.2299544317861049	-0.25196951452538896	-0.2107860285352769	-0.21164834936810004	-0.31801344314080093	-0.20832448616653002	-0.1865670022022672	-0.24876209139473396	-0.23876466014277786	-0.19345578204860797	-0.22498883792504595	-0.23323596700803614	-0.20304022076626646	-0.09816952494099375	-0.16258296660306154	-0.24346995057935686	-0.10691749804761157	-0.22931450734399186	-0.2318800215543684	-0.22552751230641793	-0.23946228236535586	-0.23549999072259897	-0.2098929104122567	-0.2884222748364698	-0.25449408622104847	-0.277425092011941	-0.25226294404167116	-0.198061356941497	-0.2758083807759906	-0.31496400212290443	-0.263727548732393	-0.2081986193523356	-0.2564216734827278	-0.21806616576112103	-0.26409400234754365	-0.2768160509547485	-0.24656976937547417	-0.1571332363584253	-0.1640933145849011	-0.21600016350295417	-0.2724398455485295	-0.1945532228515736	-0.27956481005587414	-0.2881722603600133	-0.2698423300790075	-0.14617859900810112	-0.3023840423887916	-0.29351475090774354	-0.1874634783570629	-0.2633705665163238	-0.2750547785765476	-0.2040128406281035	-0.27133391470973617	-0.2660478074406366	-0.25094132910893857	-0.24237635945718206	-0.27700520236046006	-0.31499186448935235	-0.27916125083716686	-0.2835386053240673	-0.28103584365559914	-0.2896134900064565	-0.22303674660208983	-0.26478063646580524	-0.2759889513005698	-0.2838503617014862	-0.25419049682167144	-0.2761570161052422	-0.22402749698906022	-0.25794333962020694	-0.2774566553488175	-0.2445490908952211	-0.2649903808751195	-0.24641625149057061	-0.22092099416448957
Keratinocytes%ENCODE%2.txt	-0.19966556743205024	-0.1952661048742841	-0.1855388125886813	-0.19378250962152987	-0.21122745271865107	-0.1974838939696536	-0.23847601102136354	-0.2582691587958548	-0.27642512838176536	-0.14409989886498695	-0.22374420940728493	-0.29603173656529175	-0.23691666695467425	-0.223289677560405	-0.19041579257199093	-0.24606356550734515	-0.2487548773172392	-0.2008701836916959	-0.1874721077215781	-0.2486007684779028	-0.2038442983118081	-0.24643476464841976	-0.23227967594422083	-0.17109354457806003	-0.19182494770050243	-0.1832330832636502	-0.1790739978272329	-0.17051789281572016	-0.20672226460329818	-0.20141831447814426	-0.22730602980577924	-0.18210155930282368	-0.1971108082042022	-0.2919739627618286	-0.17766282548501078	-0.13429014789467078	-0.17962159244201636	-0.18768974529625335	-0.15730496484444728	-0.20556061332835981	-0.17662212042811423	-0.1540641411522452	-0.12932330207482148	-0.1247185506080474	-0.2029058497278161	-0.14167543627402043	-0.19081586962673233	-0.17584989853327343	-0.19675428819615726	-0.19231891554136074	-0.2452634708243777	-0.1690924570658191	-0.248765712638828	-0.21730117179115688	-0.3229902358558527	-0.2052341082337604	-0.19517063326141906	-0.23673807614802328	-0.33572104834439725	-0.21812706032481044	-0.19452747465763592	-0.2121402367690899	-0.1694387126502299	-0.23439729270853557	-0.22881038647862575	-0.21851278901525184	-0.16969679020771264	-0.15975929085828897	-0.2505964460040075	-0.24428806265025804	-0.20431027679872346	-0.22937306409186464	-0.29122396417964214	-0.22046907900535917	-0.11466337295922	-0.3048476497839095	-0.2520311477197242	-0.21040388857722683	-0.283576289358021	-0.24392542774784987	-0.2135032775358731	-0.2163214218769826	-0.21443775215544295	-0.21038859106278562	-0.28032337934811025	-0.2524778780169265	-0.27895492096994096	-0.2203132488484815	-0.25238439911890215	-0.25129698631264463	-0.2744911799271612	-0.18037523840884556	-0.216190630745072	-0.23282827427936237	-0.2588380500577568	-0.22246123384725866	-0.22266037051624973	-0.26992752231379197	-0.2583515489634118	-0.23625211345378844	-0.23814316812264505	-0.2312294635084057	-0.1897509305316361	-0.263240618076233
Keratinocytes%FANTOM%1.txt	-0.04793580479332147	-0.025090179702436977	-0.0625849649628983	-0.061295306695062626	-0.0700429666301655	-0.06295263071942302	-0.0783553062086389	-0.09321607329315965	-0.0830241260884909	-0.046011917174065727	-0.07773558791513621	-0.10253992188075584	-0.09056679231879884	-0.05337639905835211	-0.06829323751771992	-0.028258186809432553	-0.07005888388076456	-0.029486983011133713	-0.041208244954176486	-0.05866829716527045	-0.06189187474488166	-0.111678233198116	-0.10021355833811373	-0.05839297578748606	-0.061104873247352816	-0.059180700067005806	-0.05552737396122151	-0.016401924885744015	-0.08502182867810185	-0.06308311465686431	-0.09667052845976169	-0.03924507268997184	-0.07056208494029406	-0.10284297955609505	-0.05333091184553946	-0.04709459067842152	-0.055467500885195885	-0.06569197909046343	-0.056042138287934376	-0.06422551165928292	-0.04425160557679645	-0.0648583542154719	-0.0052678628074237736	-0.03433283542581592	-0.07105299716063468	-0.01708145700103176	-0.06124275183491926	-0.06257293173838256	-0.05889837299711723	-0.05143194357752317	-0.07058248822302896	-0.05546287699218359	-0.08838218798879446	-0.06361176066223032	-0.09629810254095768	-0.05912389417796753	-0.04187678468341761	-0.07059422928147242	-0.11033843015969602	-0.0685625961052738	-0.02295928782035169	-0.06074579522621972	-0.07005793209875713	-0.06216952059594902	-0.07419791304526852	-0.06724721912348128	-0.023228805706568722	-0.005807583382146269	-0.057898225922219645	-0.06570458379873972	-0.03040024130458233	-0.07743936630131892	-0.0949555451985372	-0.07623979888667862	-0.0445635645801198	-0.10394482256377262	-0.08600444738904742	-0.0411662849756147	-0.06858288018950567	-0.06965723442692831	-0.028176888742204954	-0.08058098899039481	-0.05797948411988769	-0.06401359799748574	-0.07462116479176265	-0.07814259161319875	-0.08202913446707742	-0.0873698369887018	-0.05357065146933087	-0.05885559214128229	-0.07217997078131051	-0.07515169016500407	-0.06238923892153696	-0.1032990642915343	-0.06371375637956736	-0.0769425312124772	-0.08500959096203863	-0.04812919283841761	-0.07749123419133572	-0.07281789476864262	-0.06369897402761215	-0.06531591846221939	-0.07622049447631489	-0.042453042572802496
Keratinocytes%FANTOM%2.txt	-0.035251659591288516	-0.010086217451928486	-0.053985231274523975	-0.05686967059450776	-0.06410942458313781	-0.041862571371232865	-0.05940393087484914	-0.08341458756350448	-0.05564359488372172	-0.018489507836948593	-0.06214745432129621	-0.07904676337600623	-0.06734245649569133	-0.02161611384950851	-0.05073564104921556	-0.015547952021119443	-0.04432801354149503	0.005394017038441184	-0.02835203739218021	-0.027785642271661713	-0.03549654696823919	-0.10274788906441229	-0.0870099932344151	-0.04183519439259021	-0.03752918218235692	-0.04533744972222999	-0.04880767556518303	-0.008412896072409397	-0.07014798028542123	-0.040558930030052065	-0.08199084914565058	-0.023193954363155314	-0.05336815898624958	-0.08470854600279284	-0.04227290081199638	-0.026502230350930307	-0.04500556556956838	-0.05799270617395569	-0.04526880071498691	-0.05444940168185155	-0.025442468978580716	-0.046045568340408606	-0.010005566566380672	-0.005695896025218764	-0.05771975977767694	-0.014422574392369788	-0.05549667892891931	-0.05552347337684894	-0.05015394198222193	-0.03490317576346418	-0.07436678538453713	-0.041033216077465684	-0.08134692627695672	-0.04609882203149937	-0.08430147513512126	-0.04887900874666762	-0.027668562859951885	-0.058858431391250944	-0.08406219083407897	-0.05635823744875943	-0.02217450978262541	-0.056885694878801824	-0.06614865319340618	-0.05275565548117062	-0.0754290620894894	-0.046243019213506015	-0.006910105257388588	-0.006120164758162522	-0.04050077776266906	-0.06373713937224555	-0.014966465657816844	-0.08620030531271687	-0.08688389972882958	-0.07534747934724588	-0.04287243265073402	-0.09956643713620449	-0.09057592873883645	-0.02141075028005409	-0.04480088596234788	-0.05577275423165922	0.0030162195654420566	-0.06836377423450787	-0.05839460631419492	-0.06301778410564292	-0.06095996707862486	-0.06689831667501382	-0.06673449004542074	-0.09407057009266195	-0.04327127017949336	-0.03805977961013755	-0.05511417864499309	-0.08678653733737046	-0.055315719012611016	-0.1107284353946069	-0.04848383539118718	-0.05648185614270584	-0.08461869088906818	-0.03608283501178993	-0.05508694011993633	-0.0644956478234001	-0.04607200242081028	-0.043475019439023876	-0.08931372073032941	-0.030639004688389693
Keratinocytes%FANTOM%3.txt	-0.0333093491710541	-0.003801360480426075	-0.050637750583852524	-0.05561806907491473	-0.06010124052111868	-0.03906055113325227	-0.05660554315650849	-0.08197252328704333	-0.05469105622152659	-0.019908583543408534	-0.06076008735829517	-0.07836825070461866	-0.0671368457107288	-0.02120623491348138	-0.04762852810335403	-0.010707664712132253	-0.045459029554691	0.008283962793855962	-0.02604236002657174	-0.027101083203774384	-0.031670111246783525	-0.09942162136457378	-0.0847547223193404	-0.03949648242134127	-0.037569823892822964	-0.04237867833796234	-0.04829570879224362	-0.0012610741827646511	-0.06860188866958977	-0.04101648944482871	-0.0803597394248345	-0.022286439722433788	-0.0506880362492078	-0.0829403335185946	-0.04407693292653959	-0.026182922276049958	-0.04399804481565644	-0.057175721372519216	-0.04334216013714057	-0.05323510225162503	-0.028238333275214876	-0.046170445402857134	-0.0069526581505282604	-0.007327846861846174	-0.05624119771387731	-0.009359455541258483	-0.05165979435179293	-0.05160991386728195	-0.04719402844278637	-0.03216029357464991	-0.07071862344368608	-0.03933697473872201	-0.07860302636053554	-0.044420629123264076	-0.08526641979916316	-0.04780965419250713	-0.021886109637828926	-0.055581867151790997	-0.08329867547434547	-0.05462954572422427	-0.016156242958865804	-0.05440825544187289	-0.06355517347671386	-0.05233025684982916	-0.07200583623556699	-0.04547464669359754	-0.001903794216372031	-0.0009131992516904309	-0.03642292243307413	-0.05980299015188676	-0.010534940539443293	-0.0837360544523253	-0.08419387304926564	-0.07162312973538454	-0.04014969058042338	-0.09985595413576488	-0.08483644833137077	-0.017438398074945027	-0.04361222717971685	-0.053411597676541786	0.006148431547044337	-0.06658460504490984	-0.05630170724651011	-0.06046749441795084	-0.06130113225365131	-0.064319429162972	-0.06391210656276261	-0.08946420001379836	-0.04250871136189617	-0.03525137010591693	-0.0527526792600994	-0.08923571083355453	-0.053102140992099076	-0.11061575727720996	-0.04657188184994299	-0.060505691456937905	-0.0821324873953375	-0.03518989933048732	-0.053949756052652384	-0.06133656959851476	-0.04295795064268572	-0.04021337979180757	-0.08625743453472218	-0.02989518422166932
Keratinocytes%HPCA%2.txt	-0.3011489167516989	-0.21343723553575555	-0.230555769267336	-0.27076755342690945	-0.2922759864372041	-0.28752595866543207	-0.29829296548125356	-0.29754458096033126	-0.3063772794289643	-0.21825034737856405	-0.2822883779188612	-0.3196576954901057	-0.29417675898488777	-0.2811765247880651	-0.2878896834289655	-0.26555528927532507	-0.2679675451675572	-0.24826879285655237	-0.23993517411676227	-0.2948382490018769	-0.284896348135549	-0.31831776097525927	-0.3087507052191988	-0.23843880790172786	-0.26812325895589073	-0.27172730816553986	-0.26230274695819406	-0.19660300469809938	-0.28682994513689253	-0.28081562690590156	-0.291171707662111	-0.2546511303119418	-0.2532339994483227	-0.32531736709986736	-0.2506937148252992	-0.2462653180585917	-0.2678339146727329	-0.25728936788482965	-0.24717080867509533	-0.25563446565493364	-0.261610694109876	-0.255142491054932	-0.16928695240813063	-0.22979562641869083	-0.27502228140887464	-0.1727536889470876	-0.24827514398108552	-0.2665446112168612	-0.264388416252496	-0.2737559608877161	-0.24414595041859344	-0.24942755800490715	-0.28444034270747875	-0.27874233237203816	-0.25135882922151676	-0.2738789321541199	-0.23634167922385632	-0.2855192695772635	-0.3090583914068389	-0.28226130790879195	-0.23716141533143986	-0.2777038489523783	-0.2586169308541539	-0.2661764204557933	-0.2904597768586118	-0.26784254481287545	-0.2217804840683455	-0.19951533956027698	-0.2503175695828805	-0.3011738823054458	-0.22691500169026071	-0.28574612553740275	-0.2967691029498696	-0.2899952303940848	-0.1973595055415565	-0.29305119330692414	-0.28402075283783296	-0.2002414305582457	-0.2660306959535875	-0.27459279010285376	-0.27391169235801327	-0.28500567870591226	-0.2785832575958422	-0.26973887498386445	-0.2464192284212664	-0.31901139603738393	-0.32430840540680894	-0.2942176717181954	-0.2819274572309052	-0.2876209837240926	-0.2929825236889941	-0.23200995062057986	-0.27946871648817834	-0.2715349706058089	-0.30430615127822397	-0.26400132365909545	-0.28560057466729266	-0.24448986010504112	-0.2838215894204104	-0.28380361680520555	-0.2883640268270422	-0.27706954513712706	-0.2679662673404541	-0.24756878377433955
Keratinocytes%HPCA%3.txt	-0.32910770670246536	-0.23781621579252807	-0.24640592558287006	-0.30007762387174036	-0.31773051651793605	-0.2990052526388663	-0.320857569049081	-0.3226124531405672	-0.3383866719882728	-0.22209879193229184	-0.3162367115095651	-0.35407775354032817	-0.31913056065395723	-0.30633280351366404	-0.30712792329229355	-0.31455666244923636	-0.2877759645933254	-0.26484994487014685	-0.27200837720655263	-0.32330121062371114	-0.31532454787704056	-0.3494178674238709	-0.34280077977889406	-0.26433415175367964	-0.29122373904064425	-0.2971559747882771	-0.2936006320598996	-0.20967757131173928	-0.2994870711301448	-0.2950684881661802	-0.31125751373162747	-0.28671526485624665	-0.2847744023461209	-0.35829747251885896	-0.2872564516070325	-0.2689167643988953	-0.30877507007990934	-0.298117711381614	-0.27574907935893644	-0.2915706053407368	-0.2986355846092328	-0.28081432537570633	-0.1854428769154923	-0.2489252314051128	-0.3085808350901429	-0.18627940490676909	-0.2887833258811081	-0.30611449736946583	-0.30375991065588626	-0.3108108791754273	-0.2943841900303403	-0.28165294903639804	-0.3323142354107652	-0.31731401282411814	-0.30352502664643755	-0.3196384124099781	-0.25954204097726796	-0.3312597831524997	-0.34253202428190005	-0.33134587823773726	-0.2601683490631109	-0.3260494311406478	-0.29924776982416307	-0.3128775056788254	-0.3363130739179194	-0.29876327849602485	-0.22867830341476367	-0.22645914937492498	-0.26981292219930664	-0.3248875145147412	-0.25857445501795095	-0.33881654598937233	-0.3269445299488984	-0.33167399476195997	-0.22015198982214332	-0.32097458796886336	-0.3330839279823824	-0.2383770637844491	-0.29370030763528815	-0.3171037761166478	-0.28257595038709576	-0.3100148280676772	-0.3171962463884505	-0.3117801906420868	-0.2675063591267938	-0.32001862420942884	-0.370887723119481	-0.3325738273123388	-0.3295410488318775	-0.3345078443704838	-0.3491497745194233	-0.27204080380814816	-0.32747179440324653	-0.3235303110905529	-0.3433212313026311	-0.2843752945964583	-0.32822882375359425	-0.2796074533021558	-0.3324975230630827	-0.322572193049824	-0.30589317784977726	-0.3267554892613779	-0.3083784828844549	-0.276748748885118
MEP%HPCA%1.txt	0.030835929593330667	-0.03406995010159947	0.005699980100445486	0.0018604045980655777	-0.004239840379748198	0.04004632143809407	0.04064750218580375	0.04733803886472101	0.03634468349451188	0.044697937738837255	0.03353001312495189	0.0450492740177744	0.07029741311811225	0.0488148152178499	0.036487001594999624	0.02227981481603433	0.0594552378307296	0.05318457300565104	0.01739332285312903	0.03441234427116448	0.02282673371863181	0.0037959478601799334	0.017586038373073536	0.01669052953687748	0.009472550080670987	0.009653313344820485	0.008456787541237151	-0.07928061176028249	0.04451503848777895	0.012466799648537015	0.0397969522691692	-0.004542349484721925	0.02464759862032344	0.0017278179749568156	0.012731975160057089	0.025545580157637325	-0.0022560165636570815	0.03328402410414632	0.026427521270311123	0.05733696144769003	0.004708407374747258	0.03167415409828611	0.019203101893192027	0.005917221229415343	0.02755603145106628	0.042805505602212135	0.010065749303849122	0.04920152838883591	0.048715301491302106	0.03210450624900079	-0.07266496601608466	0.024520379413631364	0.07648845707641459	0.033124013593329386	0.018202631514990544	0.030464581408329815	-0.020084121860327035	0.006437230909866647	0.03442769945902173	0.039069305014145586	0.029132985133751947	0.025004071066828858	0.03743567896521198	0.02499904651629367	0.03119913242239837	0.04185896621268064	0.01774802335056225	0.03396779238953821	0.01592652455579149	0.04299856327533595	0.04062648716306118	0.02569222608374236	0.05164158129111813	0.014180182471039311	0.09096313737762736	-0.004294067167708764	0.009274318417914913	-0.12683258047413257	0.015596942383891095	0.02972862689580992	-0.005228905821891014	0.09071916967687493	-0.0025501097525506343	0.03151070040999795	0.015384952640051089	0.04777509481965272	0.04653070684248632	0.05777238859398056	0.010389368014309262	0.009945563068962866	0.023114324229896222	0.09081892200928289	0.032519705187710524	0.029394981007485516	0.021696536149340168	0.11480975297193578	0.06499167765631514	0.07933633338062283	0.024483131522090355	0.047535942842740216	0.031590762372307166	0.011762269194755242	0.028019076143151845	-0.026532866867268565
MEP%HPCA%2.txt	0.20445525264587056	0.1361367741832243	0.13206939162745132	0.17418060453278314	0.16021551699315062	0.2158317192732128	0.18312797725560848	0.17701472716031075	0.20816870039095076	0.18359863687353528	0.16178421921519906	0.1966860322448618	0.17627166706092998	0.17451579706896897	0.18704772578915582	0.1694097165868257	0.18412864651939015	0.19712881304973118	0.16698692718109961	0.1640978651619598	0.19659474602397187	0.1512168356180063	0.17356658213078704	0.16816317482622312	0.14173207290977458	0.19145233001702106	0.18159713248216497	0.14874875913012556	0.17144319070757796	0.14937825468856553	0.16661327398241751	0.14129888015205652	0.16994066951616704	0.17402003349602718	0.20066833256370753	0.17798074582146975	0.132089691559991	0.20606969709373657	0.1812602867081632	0.17291963011858869	0.20237538770134111	0.20230725109079753	0.20014685671640572	0.16968854098966135	0.16929799662488287	0.1879919927715037	0.15451940463136682	0.21167070381761924	0.19845461056479155	0.19464661320088852	0.09004175147356454	0.1933553635390814	0.19202755523283413	0.19631844848178484	0.1686615128336058	0.20844119327187885	0.1595202784847502	0.1848678421072835	0.18899803495729223	0.19683246726885517	0.16659897161774334	0.19407363545044334	0.20064897872814533	0.18846871046222355	0.2003003140220377	0.20748794513861088	0.1716868802825927	0.17519547333329005	0.1343440653596468	0.185319008360675	0.18207998025251693	0.19500255416972928	0.20140229472155463	0.18959244916459342	0.21288707103612767	0.1598831959766855	0.19297071912582092	0.10698957119081645	0.16056222363438633	0.1661358539376126	0.1802972805622449	0.1712317202184096	0.16838059339362577	0.19313941667337034	0.17229624020948456	0.20849290731522171	0.1695203741187953	0.19987815170771536	0.1497846174355187	0.1590157319670696	0.16918599377136953	0.21283885314066528	0.18924220285088447	0.19444815768082957	0.16655258543905962	0.20545252240903072	0.21940293036561506	0.20907361103196256	0.17675783977863457	0.17275162974165112	0.19494077349369499	0.1681042518581255	0.19163594726582084	0.12679786049078218
MEP%NOVERSHTERN%1.txt	0.23929206444025933	0.15132221958547318	0.14287153926458723	0.21559598553499273	0.24104625143953182	0.2480945319234797	0.2770153053194986	0.26465810589146993	0.2508542456858199	0.2858929062726986	0.2602128397315263	0.27039269516185865	0.28557803000951476	0.26478486940479257	0.2767386193091726	0.20230702747318313	0.2634435959742856	0.24131834863476337	0.24177090650723526	0.2760060571986656	0.2916305246783681	0.24781726964474693	0.2592529172204188	0.2815320546319465	0.26816320446515124	0.25689525800581087	0.24782107610503665	0.19645564295218157	0.27169659104795935	0.2678900220192646	0.26911500441000386	0.2567863671342056	0.26026178374139075	0.25854030535209516	0.27943247167967483	0.2862558175586994	0.260530989958716	0.23612093367029582	0.23535398573136984	0.23388548606264822	0.28309838228423767	0.27333793714454313	0.2507154458971372	0.25008665747153297	0.23404977482207417	0.2582461597300834	0.220775410157171	0.21492363079302157	0.23743146984630673	0.22016080785529898	0.16705635324738988	0.23292532464530838	0.24908785378318785	0.23639228833222184	0.21700740929485343	0.2314342457159582	0.1863614877190204	0.22484523150344043	0.22486629742858022	0.2257193901398494	0.23384841333978953	0.2262611673987547	0.23880108742717088	0.22728756736152345	0.22853123825454724	0.23631586048950579	0.21349977528495567	0.23136315744213332	0.23376595079946574	0.24930973502331724	0.2471875129275097	0.21133185692819292	0.25232730558608624	0.19953660661192907	0.33352290702493465	0.23002934098362196	0.21426821154424508	0.11733429609353044	0.20915796510484866	0.2306975738027066	0.23252169118458701	0.21943146120901055	0.21302598425702782	0.21829931830374794	0.24508209483712143	0.27949483066991304	0.23889039050324812	0.2159947925300607	0.20942122682589812	0.22467346154518777	0.24054804159503554	0.20850432545578093	0.23418635982076663	0.2225440369230656	0.24189603445025282	0.20679960246188026	0.23318701860959043	0.239676547183901	0.24118794659083437	0.24078446504859766	0.2742781476869411	0.22829416165653074	0.21006667512587412	0.20504968672566348
MEP%NOVERSHTERN%3.txt	0.20445525264587056	0.1361367741832243	0.13206939162745132	0.17418060453278314	0.16021551699315062	0.2158317192732128	0.18312797725560848	0.17701472716031075	0.20816870039095076	0.18359863687353528	0.16178421921519906	0.1966860322448618	0.17627166706092998	0.17451579706896897	0.18704772578915582	0.1694097165868257	0.18412864651939015	0.19712881304973118	0.16698692718109961	0.1640978651619598	0.19659474602397187	0.1512168356180063	0.17356658213078704	0.16816317482622312	0.14173207290977458	0.19145233001702106	0.18159713248216497	0.14874875913012556	0.17144319070757796	0.14937825468856553	0.16661327398241751	0.14129888015205652	0.16994066951616704	0.17402003349602718	0.20066833256370753	0.17798074582146975	0.132089691559991	0.20606969709373657	0.1812602867081632	0.17291963011858869	0.20237538770134111	0.20230725109079753	0.20014685671640572	0.16968854098966135	0.16929799662488287	0.1879919927715037	0.15451940463136682	0.21167070381761924	0.19845461056479155	0.19464661320088852	0.09004175147356454	0.1933553635390814	0.19202755523283413	0.19631844848178484	0.1686615128336058	0.20844119327187885	0.1595202784847502	0.1848678421072835	0.18899803495729223	0.19683246726885517	0.16659897161774334	0.19407363545044334	0.20064897872814533	0.18846871046222355	0.2003003140220377	0.20748794513861088	0.1716868802825927	0.17519547333329005	0.1343440653596468	0.185319008360675	0.18207998025251693	0.19500255416972928	0.20140229472155463	0.18959244916459342	0.21288707103612767	0.1598831959766855	0.19297071912582092	0.10698957119081645	0.16056222363438633	0.1661358539376126	0.1802972805622449	0.1712317202184096	0.16838059339362577	0.19313941667337034	0.17229624020948456	0.20849290731522171	0.1695203741187953	0.19987815170771536	0.1497846174355187	0.1590157319670696	0.16918599377136953	0.21283885314066528	0.18924220285088447	0.19444815768082957	0.16655258543905962	0.20545252240903072	0.21940293036561506	0.20907361103196256	0.17675783977863457	0.17275162974165112	0.19494077349369499	0.1681042518581255	0.19163594726582084	0.12679786049078218
MPP%BLUEPRINT%1.txt	0.24250797851203615	0.19976195123736976	0.2546877326839764	0.23058641784113457	0.24219630860063693	0.24364209337686618	0.2534445894059321	0.24939348904195116	0.2325107268343969	0.23904573730783163	0.22523483628828295	0.25545038392294195	0.25981638818281494	0.24012447148525692	0.255843474415478	0.2195277543293892	0.23555440248747453	0.2301118000914834	0.2165104568337829	0.24325787781374317	0.27381876075472267	0.2412116520839401	0.25422644816906764	0.25002579814462694	0.25585117050720535	0.2614280766799672	0.22825768953140008	0.1809614975684789	0.24812426194132264	0.262378089190254	0.24615793312370537	0.23465183269695727	0.24970860660096403	0.2534371034842684	0.23328096033142753	0.23223181738270374	0.21757350261610367	0.2271982665754964	0.22143273301553684	0.2124056355681915	0.2366557699384685	0.2554534453103979	0.1834608308332295	0.23488741884779857	0.22351222569966073	0.21163816656147266	0.2231405723888649	0.21389200861091096	0.21871316109179592	0.20379899823638425	0.1903545553974769	0.22900730782783196	0.23085166707362956	0.22251064047837912	0.21375568834023373	0.2145241884627259	0.19300371031390934	0.22544700279590438	0.19936505429436577	0.2241419852251942	0.2404025788266967	0.21696178605540742	0.21747503564355455	0.22890676320917347	0.2238771469550593	0.21830895615802196	0.2004139117155701	0.20666293409249534	0.24482897313343102	0.23272632961086498	0.2509256166204694	0.2161740423661229	0.260690990545502	0.20773077454130914	0.24520165066663202	0.25519094574429035	0.23483026243383384	0.17912750325671434	0.20542903591830186	0.23392474966922955	0.24157263737358192	0.25625986581885746	0.2285231284329192	0.22779711731346217	0.22996498890238568	0.26104757784987936	0.2409267922150235	0.22391419161855358	0.21418669318546749	0.2193725444768684	0.23236090445643362	0.2292531728882476	0.21698970176452512	0.22543861978540425	0.22214336375606009	0.2204997931727591	0.2441846189960589	0.19233251170252916	0.22291691420299217	0.22443254699267368	0.25038609616437046	0.23192391247414604	0.22385892814095742	0.20059265583425548
MPP%BLUEPRINT%2.txt	0.16159686808087567	0.18461767996940825	0.1571052956356141	0.18868942430108226	0.18274284816920655	0.18076871670969993	0.1958627824366408	0.19851670369016655	0.1745109951073983	0.19001232511333693	0.18300523529786397	0.19283185671447306	0.19412911936282712	0.17461876939172183	0.14573804312635483	0.1719073219780158	0.19446701292896235	0.22204700373627168	0.16796728461420146	0.18958424706802907	0.16948659063849575	0.187343835807488	0.19513378756612298	0.18637656964236016	0.17118149813528108	0.159348278952402	0.17225624811267135	0.17958749612065925	0.18961563842624193	0.18095956347413103	0.18660737116197315	0.1598848432179396	0.18659475206049658	0.18763876729587264	0.17163329896896498	0.16391090936393515	0.18127917716975248	0.1904037529480885	0.1883713788668063	0.19319461883296934	0.16145820788286924	0.1671111982186644	0.18226071556094753	0.18712839132945197	0.18942536563809548	0.2033864001590305	0.18024786046632044	0.16976439485651704	0.18135732056626436	0.16176687856668698	0.1691463879422242	0.18829177877985165	0.20103027650228367	0.18921750876921378	0.19642181201117337	0.16656622071168775	0.1694499064762597	0.18784935032234812	0.20503859742856273	0.18789676653150958	0.22299032869436455	0.17802741515895862	0.1799741994912809	0.18085507857714814	0.182584885396139	0.16797808147956303	0.19961561703652606	0.18912153481051963	0.20575916819127935	0.17167387169422066	0.21934189016197816	0.1687003501066653	0.2336068894918178	0.17053185238369553	0.19254244767334672	0.21658024117632796	0.177626225340399	0.15324876296488169	0.20007737939833187	0.18375950537444524	0.17595417186817083	0.1968832135870842	0.1752648565568244	0.1742077092117354	0.21685083264856247	0.16935010146477925	0.18418530929878282	0.17515911567947867	0.17517692441050275	0.1702778674539443	0.1776061384633774	0.1978514269323934	0.17879483185323683	0.19169065703334837	0.2073841473430092	0.19895790767456292	0.17526334250324382	0.1659692628997644	0.18449223057999534	0.17765649696720848	0.19138025446207155	0.17374542209135196	0.17401998878076372	0.18926448538310106
