,Cell377,Cell622,Cell124
Gene2683,0.0,0.0,0.0
Gene2684,64.8259478678057,0.0,29.8431709605524
Gene2685,46.4802494214571,31.4921054910533,34.2361187246143
Gene2686,210.486207257814,111.415835319203,136.264356403011
Gene2687,135.822221018999,189.959096716066,108.991849478442
Gene2688,5.97941509226897,0.0,1.05872080258414
Gene2689,8.24605926900824,8.72970816964638,26.0984818840846
Gene2690,61.3048056253053,23.871434578426,32.8447824980836
Gene2691,0.0,0.0,0.0
Gene2692,0.0,0.0,0.0
Gene2693,25.2109789858273,7.49183339836483,27.4880995160698
Gene2694,2.66892543304954,30.1382782047315,12.28662296491
Gene2695,15.5958077479069,22.0140466886735,7.17966141949521
Gene2696,52.7990547491236,55.895831518619,60.7662236056632
Gene2697,0.0,0.0,0.0
Gene2698,7.78098868116829,21.9662938758998,35.8204365831648
Gene2699,9.62040248050961,27.1590920833443,9.49035704875804
Gene2700,58.3199314218196,48.782632565828,39.7749207503147
Gene2701,93.0690365064281,49.2638666438423,200.836474842636
Gene2702,0.0,0.0,0.0
Gene2703,16.3941306307979,18.5127266486102,15.0943521616444
Gene2704,7.50126980904105,3.0252324666769,2.46662337156527
Gene2705,3.92662976204516,2.01548360846344,5.75163614677932
Gene2706,1.51864343015181,17.1489610106517,0.0
Gene2707,63.1026623107257,29.6905633604079,77.4662451829819
Gene2708,45.9719213348246,114.208212144246,33.8616977406131
Gene2709,22.8542935140747,0.0,18.7877972521681
Gene2710,1.88857622780901,0.0,2.17355492253935
Gene2711,0.0,0.0,0.0
Gene2712,60.667207044249,29.5289506516032,28.89171683195
Gene2713,4778.46684993595,4316.78641994592,8007.29912131624
Gene2714,856.053243714201,1211.83239130772,931.282079585142
Gene2715,1294.13100261342,1173.92348647509,1292.61130702559
Gene2716,48.2794921552156,22.1021349075078,55.5646768642272
Gene2717,0.0,8.51917678922305,0.0
Gene2718,0.0,0.0,0.0
Gene2719,121.177367215487,149.419700796536,99.3871070172163
Gene2720,38.9649667757056,19.1305947294518,54.5934582118417
Gene2721,8.6226821683139,6.0856138682631,4.96190542813671
Gene2722,89.4144487937577,39.8563352585021,111.933642684404
Gene2723,0.0,0.0,0.0
Gene2724,34.6263732979985,46.1610238931248,24.3536066204722
Gene2725,187.54552565884,133.648730150525,142.499878935159
Gene2726,0.0,23.2970739496698,0.0
Gene2727,0.0,0.0,0.0
Gene2728,4.25172159069765,0.0,39.146316708429
Gene2729,238.638555144688,810.537976832448,266.065415389817
Gene2730,51.390197450123,43.5234733959447,17.7434325911594
Gene2731,0.0,0.0,0.0
Gene2732,2812.13606604244,2095.8599711544,1605.29224142511
Gene2733,13.1356239904906,5.7050487193182,60.470951110678
Gene2734,6.03539391253828,0.0,0.0
Gene2735,29.8477459672404,33.7049383473033,22.9011019760156
Gene2736,551.718200087985,1105.70673682481,362.412292571738
Gene2737,80.8194318141626,68.4477305979033,83.7132884248315
Gene2738,34.4205236425162,53.0027061884898,32.4118184174653
Gene2739,2.48926841222664,10.5410771791705,2.86488918543355
Gene2740,10.3207551272913,0.0,3.95937210633927
Gene2741,1.86242771652055,0.0,0.0
Gene2742,7.10460432177977,0.0,0.0
Gene2743,7.36725742541471,0.0,0.0
Gene2744,23.0642227257778,37.2068394738143,0.0
Gene2745,14.8839659004921,12.6055537055475,20.5558770931606
Gene2746,25.5760127060149,117.329767556388,66.2294970514932
Gene2747,4.88475140538164,0.0,0.0
Gene2748,0.0,3.09614598760389,0.0
Gene2749,0.0,0.0,0.0
Gene2750,9.67725480760409,0.0,11.1375143422925
Gene2751,21.6870361669806,6.1224071806468,34.9433339945202
Gene2752,52.7913864123572,58.829172018531,86.3394605249134
Gene2753,153.991996093472,139.734817652466,97.0538558154932
Gene2754,1.83386287424263,0.0,0.0
Gene2755,0.0,0.0,0.0
Gene2756,0.0,0.0,0.0
Gene2757,16.3625555185845,15.3975592652658,31.3860008835003
Gene2758,3.62016578404224,0.929089988083962,0.757533546310431
Gene2759,0.0,0.0,0.0
Gene2760,12.0168702915195,4.24056175744967,0.0
Gene2761,2.72571108056123,0.0,0.0
Gene2762,1.27229928423454,8.97948227428748,0.0
Gene2763,4.23221316703818,0.0,16.2361247360111
Gene2764,16.9533002694852,23.9301964792197,4.87787158276063
Gene2765,5.10973758122305,0.0,35.2846608223055
Gene2766,7.56606583189938,15.2568222330099,17.4155105746092
Gene2767,112.696881443656,48.9463766332482,53.2112393066777
Gene2768,0.0,2.77437300733967,0.0
Gene2769,74.2145334210742,89.7912840306485,138.288059853331
Gene2770,254.099347014303,89.6676045760608,160.843064267912
Gene2771,15.2596530715481,43.0791044106202,28.0996391347232
Gene2772,99.3568149848898,107.881336755573,17.5922101543029
Gene2773,0.0,29.571107492248,0.0
Gene2774,12.200801979655,17.2218732598466,14.04185481704
Gene2775,4.82488746647246,2.27016772009934,0.0
Gene2776,0.0,0.0,6.3610251405389
Gene2777,265.819517066113,129.38409041895,84.3946572308636
Gene2778,0.0,0.792202577197491,0.645922392230585
Gene2779,28.0654811558831,11.3186976268142,18.4574008176293
Gene2780,22.0333893244385,20.7339506076777,30.429768915551
Gene2781,82.5069567526254,93.1692427837949,111.416132026106
Gene2782,2.23444919976241,0.0,0.0
Gene2783,0.0,4.77063197713087,0.0
Gene2784,2.75360986337148,0.0,12.6764748706543
Gene2785,14.9876146880999,3.52592669804659,14.3743221316495
Gene2786,20.5071126175431,50.6564294932315,0.0
Gene2787,0.0,0.967619583079673,0.0
Gene2788,0.556704984276035,0.0,0.0
Gene2789,25.2399040953294,20.9570808708398,23.9222990177717
Gene2790,3.72485543304111,0.0,0.0
Gene2791,0.0,0.0,22.6415282424666
Gene2792,228.095480912332,132.314392118334,194.188577591748
Gene2793,0.0,0.0,0.0
Gene2794,44.4149477726358,44.7809322381624,29.2097074260124
Gene2795,3.31825696763976,0.0,3.81896884015703
Gene2796,35.2181694961825,55.2352444188535,18.0144231980062
Gene2797,61.3168509746766,8.65509527930752,105.853982466917
Gene2798,5.63851576948166,2.65298964547807,1.08155758873716
Gene2799,0.0,9.27331637068663,0.0
Gene2800,34.2710425033623,8.79542108580469,7.1713468144929
Gene2801,0.0,0.0,0.0
Gene2802,59.3641829521631,15.2353984104159,24.8443649922352
Gene2803,17.2177717536892,6.62822933026241,5.40432695940185
Gene2804,285.123357032246,389.479287568838,232.878761427216
Gene2805,28.2992761215736,24.3146228004329,25.489193582818
Gene2806,160.191615484192,26.6019128111816,97.6044164077611
Gene2807,4.14526477120792,11.70238229213,19.0830754216167
Gene2808,553.141031806604,212.939610493243,361.708993826788
Gene2809,11.5256415702132,10.8459066156263,13.2648153680427
Gene2810,4.71254974646628,6.65193440559873,10.8473097864062
Gene2811,54.4039805159543,30.7172744493118,62.6133263328071
Gene2812,33.3868451298268,9.92141882115265,16.178858195466
Gene2813,0.0,0.0,0.0
Gene2814,88.2379428885767,38.7492148346548,40.621080006437
Gene2815,1.59140895386805,13.4779877685756,0.0
Gene2816,37.3001987731569,39.48793470152,21.4643257341928
Gene2817,2.94502116750294,0.0,0.0
Gene2818,67.8399202273018,95.7585009625513,73.1969027696763
Gene2819,8.16968368209517,0.0,7.52196534991147
Gene2820,0.0,9.42873508080987,7.68771939703863
Gene2821,80.5931719925716,43.3372103143643,150.1737311888
Gene2822,0.0,0.0,0.0
Gene2823,51.9860258263563,12.2300259381519,29.9152559145634
Gene2824,121.594433288766,171.634940284573,221.575709062105
Gene2825,5.6916999362072,2.6780134370918,0.0
Gene2826,3.98117178914382,5.61956796714195,13.7457446710646
Gene2827,30.7977819668262,46.0293703490445,79.2301020282679
Gene2828,15.1907218323768,25.7307039218261,27.9727068292021
Gene2829,16.38008221578,13.7013798310382,6.98213775432926
Gene2830,118.253926879734,208.649618340449,102.073483093098
Gene2831,6.42837953766771,6.04926014145149,9.8645288320424
Gene2832,8.15544323308507,11.5117030808524,9.3860674108596
Gene2833,61.1137189553568,89.8585672928579,90.8500696657611
Gene2834,0.0,0.0,0.0
Gene2835,3.96942358762661,22.4119398232161,4.56839393162274
Gene2836,2.82740602891638,0.0,0.0
Gene2837,152.900625960145,174.845378016515,144.787686449802
Gene2838,716.34590321377,1359.43251334123,833.600111926968
Gene2839,35.7511871961985,70.6497312334172,148.125240581612
Gene2840,25.7442759475018,43.6067719096212,0.0
Gene2841,116.814652111789,89.9389670635936,105.923623244855
Gene2842,9.01869539562165,0.0,0.0
Gene2843,2.69162264783786,7.5986454303075,12.3911115043814
Gene2844,6.71059325645782,0.0,9.26783433421993
Gene2845,0.0,0.0,3.0467197905607
Gene2846,7.83195585593577,11.0550889484605,0.0
Gene2847,16.7527730444891,28.7878287549189,31.8550701264323
Gene2848,20.4725321353534,42.0330466003036,12.8518671206806
Gene2849,132.546356841333,70.1602411786822,133.478693826643
Gene2850,2.86047510527798,16.1506562628227,29.6289855230365
Gene2851,0.0,0.0,0.0
Gene2852,73.4353782145537,23.9207751420231,32.5063410725177
Gene2853,53.37556688592,83.7128256554682,44.3659154952274
Gene2854,0.0,7.16157105855007,0.0
Gene2855,24.3764787493026,131.377074348797,5.10087147801863
Gene2856,53.5886303692603,75.6422899025086,38.1797266616505
Gene2857,2.05051588148928,0.0,0.0
Gene2858,9.11089626081554,6.43017979264883,7.86427089552073
Gene2859,1.96155802881075,11.0752404048011,13.5452963346291
Gene2860,8.71874202637695,18.4602295505587,2.50859144189371
Gene2861,15.4772450015184,3.1209558691565,10.1786858012157
Gene2862,0.0,0.0,5.86545865433542
Gene2863,42.8674283895822,101.498842866821,35.012612550738
Gene2864,0.0,33.5313293933437,5.46795406120496
Gene2865,8.3258083915325,41.1326288225504,14.3732099984092
Gene2866,0.0,0.0,0.0
Gene2867,122.477281411153,226.533871341059,116.655409249255
Gene2868,46.3507854101468,43.6172066480537,0.0
Gene2869,55.1145062538067,129.660198166323,42.2873783990755
Gene2870,0.0,0.0,0.0
Gene2871,94.4829203211919,140.385325463814,80.1242251759747
Gene2872,98.7257554684014,97.5484821158651,79.5361574682612
Gene2873,27.9428638530011,17.529939082729,42.8791088815784
Gene2874,87.9076374748216,145.478742342614,104.661261537712
Gene2875,21.8644407207847,32.2042944491548,22.9755507880931
Gene2876,75.8209289965843,84.8478427660438,135.216804821901
Gene2877,5.57474046592424,0.0,2.13864892913646
Gene2878,217.357589909702,188.390938175572,164.576310444223
Gene2879,0.0,0.0,0.0
Gene2880,4.32520391722498,0.0,14.9335803239099
Gene2881,67.5948953897974,103.590865789128,71.1265811838004
Gene2882,20.6830728781961,8.34140154595535,0.0
Gene2883,29.6597797059918,3.80598652347399,52.754590610548
Gene2884,4.50632635931983,12.721685272349,20.7452528452751
Gene2885,186.029781248304,169.672093893021,164.693031231772
Gene2886,7711.79904872734,6414.65978374345,7788.68571540851
Gene2887,129.604577525489,121.961032384695,117.521100242467
Gene2888,498.484915266193,246.633015910353,165.605370850821
Gene2889,13.80134690773,11.1320573214985,9.07652323094851
Gene2890,26.8468374537773,63.1588033895414,56.6461852120256
Gene2891,0.0,49.2851791537466,0.0
Gene2892,51.7559991634078,26.2999672829285,14.2957860122692
Gene2893,58.6334390522398,7.04367828202397,40.2014429123138
Gene2894,23.6555117519211,0.0,34.6500446204655
Gene2895,79.3341247207902,143.978125262414,52.1744747704233
Gene2896,39.0602807479338,82.7024984492815,52.4467100062944
Gene2897,169.209136200049,205.322736150083,162.285105533762
Gene2898,184.658055050661,143.807736948494,212.522226337425
Gene2899,7.78098868116829,0.0,0.0
Gene2900,159.0204121988,307.483648080662,185.523032428859
Gene2901,11.7515992858643,0.0,7.72849669181232
Gene2902,7.57291157357899,0.0,0.0
Gene2903,2.53142962739491,3.57320447310861,8.7402370844243
Gene2904,10.0383464049028,38.9660947684309,11.5530932356616
Gene2905,12.5917547703623,32.8130164864476,11.1475391076771
Gene2906,3.30703974986348,9.33601242482157,15.2242359540618
Gene2907,9.44619675742253,37.3342154165354,21.7431810895878
Gene2908,42.5580516510679,51.4904820853719,13.9942553091856
Gene2909,0.0,3.92955431772984,1.60198110834682
Gene2910,62.190094053573,122.269968295604,94.580369473536
Gene2911,633.006314473868,473.035397704714,479.969060984939
Gene2912,216.957809396285,281.744291088103,339.58640504306
Gene2913,0.0,0.0,0.0
Gene2914,36.9585827569173,95.6420231064864,155.963452129275
Gene2915,0.0,0.0,6.0680626891863
Gene2916,26.7342265024068,22.9699385410008,50.8346085599385
Gene2917,0.0,0.0,64.6169527754569
Gene2918,15.1499237057315,23.0296394858767,26.824595946782
Gene2919,77.0070008605098,49.0894946935794,85.7681159877371
Gene2920,5.4884940561318,36.153636690341,29.4778686298554
Gene2921,165.874487029761,424.374830674717,167.04125556918
Gene2922,3.09227222587809,0.0,0.0
Gene2923,2.12083313875754,5.98726535876417,0.0
Gene2924,0.0,0.0,0.0
Gene2925,0.0,0.0,0.0
Gene2926,384.839066185817,263.991977001873,413.934356571833
Gene2927,6.71310501937352,0.0,15.4521721130745
Gene2928,0.0,0.0,0.0
Gene2929,19.6007709961947,25.6623278013785,14.3850985095741
Gene2930,35.5584416652277,92.4589960924286,28.0006795360313
Gene2931,0.0,0.0,0.0
Gene2932,6.44635024723787,24.2646840498158,0.0
Gene2933,5.08751292835465,8.61745019772203,0.0
Gene2934,3.32955054024002,2.34989050358674,3.831966568264
Gene2935,14.4057661928457,12.2005559961323,0.0
Gene2936,1.84792913784586,0.0,1.41784956481159
Gene2937,31.6296427545727,19.8428376423053,8.08942909773301
Gene2938,32.6094162001689,0.0,25.020032219453
Gene2939,0.0,0.0,0.0
Gene2940,125.472445050033,41.6726809744436,67.955643065181
Gene2941,917.167114277844,1748.74635944563,1442.41992976003
Gene2942,60.3788576477826,35.3772209119271,55.0673798266386
Gene2943,0.0,27.6931489793705,0.0
Gene2944,75.63027251244,91.5041699709922,248.693091337936
Gene2945,0.672065160258291,7.58915424191092,0.0
Gene2946,53.5661983970155,80.4368365557334,28.8570377960012
Gene2947,2.91470946534554,0.0,0.0
Gene2948,108.918090547123,20.4989098720441,317.56194740075
Gene2949,102.813127510087,87.9542108580469,71.713468144929
Gene2950,8.08376453279429,0.0,29.7714325688203
Gene2951,274.902618646665,444.362648239849,387.825962956663
Gene2952,0.0,0.0,0.0
Gene2953,6.55099879021251,24.6585912584167,0.0
Gene2954,27.488711962229,18.3795684238589,13.3206947551807
Gene2955,92.7681667763427,90.0251154994783,180.168497097516
Gene2956,60.1696324725698,39.1992057166057,111.863756955361
Gene2957,76.1174701754607,26.8606405219889,21.9008239586724
Gene2958,34.152389153668,0.0,14.2930362938595
Gene2959,26.3429800393042,14.8736276280878,36.3816380375889
Gene2960,0.0,0.0,0.0
Gene2961,8.93655973374872,10.5118977267714,0.0
Gene2962,0.0,4.65798595988491,0.0
Gene2963,4.54246827608938,0.0,0.0
Gene2964,2.6248432442118,1.05858890620843,0.0
Gene2965,0.0,0.0,0.0
Gene2966,13.2853177111799,43.7563150231658,35.67671260922
Gene2967,6.59482601259737,6.98162657354897,3.79497960736303
Gene2968,9.4230362049525,0.0,0.0
Gene2969,23.4730892182505,14.7258286138485,24.0134094980693
Gene2970,2102.60010669319,2219.98627920245,1708.43115664952
Gene2971,528.34317655725,520.946122903446,451.579967802005
Gene2972,92.8767310440739,53.3283518379802,90.5859855809628
Gene2973,34.0375658147749,7.39157772028453,18.0801692680719
Gene2974,76.3973138158116,83.6291370873687,122.018876341175
Gene2975,31.5574995485506,103.937287884939,60.5323360148057
Gene2976,40.5162174173786,76.2534749758268,118.12921838552
Gene2977,7.33045459540582,12.9340022268262,2.10914781141506
Gene2978,1.76759319087644,14.9701303040585,0.0
Gene2979,0.0,0.0,0.0
Gene2980,42.8729376336883,94.1370920817113,98.6845892321055
Gene2981,37.5387465560084,35.3248656167086,9.60071003769708
Gene2982,42.8539673073017,94.0954385011442,0.0
Gene2983,21.3796834689849,0.0,0.0
Gene2984,0.0,0.0,0.0
Gene2985,243.696113915446,144.836159381976,191.899770360167
Gene2986,0.0,22.3377826693893,18.2131116891606
Gene2987,28.865631293068,10.865302013723,39.8656092767036
Gene2988,79.2228761672816,167.738932437622,121.569727103109
Gene2989,8.35922372816345,0.0,19.2411951558196
Gene2990,198.096394137606,90.2000725367263,88.2535578287119
Gene2991,36.9864398652423,21.9821884445509,31.3655613749655
Gene2992,14.5028400890239,143.29898316212,50.0737841588783
Gene2993,0.0,0.0,0.0
Gene2994,0.0,0.0,0.0
Gene2995,33.0771742194337,15.5632092368696,88.8262414348408
Gene2996,21.5050106835647,36.4261204201072,113.850146610101
Gene2997,98.9928706076557,60.2765564094631,138.503749786258
Gene2998,0.0,0.0,2.51317287918613
Gene2999,2.76280034558556,15.5991704392141,12.718784029401
Gene3000,54.4406779733006,0.0,55.6938322591534
Gene3001,3.7652579937214,21.2591913438554,17.3336822234139
Gene3002,57.4593628828278,74.8670481580845,71.2166579740454
Gene3003,3.2106734995691,1.51066058828291,3.69515145160494
Gene3004,0.0,0.0,0.0
Gene3005,5.55603167337875,0.0,0.0
Gene3006,72.1012217491173,152.660223268188,62.2357585358253
Gene3007,20.3124928931421,57.3436367183986,36.365105553861
Gene3008,1.96263128689691,0.0,2.25878459759789
Gene3009,40.341545814642,0.0,11.6072314420143
Gene3010,28.7935444507378,27.0954195775681,13.255350640702
Gene3011,23.8407252197303,12.6195172100676,61.7359421421563
Gene3012,155.141083480672,143.361022725356,187.666489826835
Gene3013,232.746596543191,328.530238750814,78.7844525994226
Gene3014,15.76141683787,11.1239049543645,0.0
Gene3015,15.8019197445753,13.3829887358456,14.5490936254088
Gene3016,47.0657249215175,37.203584851747,34.6673644468278
Gene3017,77.0852961751845,60.9328627543226,0.0
Gene3018,0.0,0.0,0.0
Gene3019,9.82128583956226,12.7967078476703,8.69483006783855
Gene3020,36.9022541872744,43.4073886888494,21.2353293079945
Gene3021,20.5103697828254,0.0,0.0
Gene3022,24.5473880368424,42.8994131647624,16.1437096875463
Gene3023,5.40940382677065,5.0903794286812,4.15044100155135
Gene3024,59.1269634398668,47.6913413349598,87.4915569369412
Gene3025,128.406694175869,114.939463793598,93.7158948382888
Gene3026,1622.52965684053,2077.76100767293,1995.70407255114
Gene3027,0.0,8.73975386374264,0.0
Gene3028,0.0,0.0,0.0
Gene3029,22.3091181316648,11.4509553073386,0.0
Gene3030,20.2428655870123,57.1470737967822,102.508709883312
Gene3031,38.8487629821507,54.8364339898365,52.1627025513867
Gene3032,393.91740701036,379.110454621914,432.750806857261
Gene3033,65.7501467172449,216.553656835627,327.910198232546
Gene3034,0.0,0.0,8.37951011409285
Gene3035,0.0,0.0,0.0
Gene3036,0.0,24.8400526822317,0.0
Gene3037,196.286292792862,195.575436247013,212.616582809086
Gene3038,17.4787883260245,0.0,0.0
Gene3039,14.8195458238029,2.98833212968418,4.87307336164833
Gene3040,30.6099766480726,19.2031507145192,7.82864472100458
Gene3041,227.875965225396,181.640564606095,209.809238790929
Gene3042,259.339706123781,260.875600371593,178.397681254493
Gene3043,1.51479551605515,0.0,0.0
Gene3044,0.0,0.0,0.0
Gene3045,65.9997822041971,124.214772787725,28.9367195061431
Gene3046,99.5428625000289,73.9517634624377,108.533830124307
Gene3047,0.0,0.0,0.0
Gene3048,3.81762003194826,2.15548349867812,3.51494705509557
Gene3049,22.5373765215154,13.8314443773308,9.02197483054397
Gene3050,8.62663209143269,13.91634650956,5.67334674696713
Gene3051,28.7537938438363,15.220132480145,12.4097354194682
Gene3052,0.0,0.0,0.0
Gene3053,6.95161973259416,19.6249253426159,16.0011833961618
Gene3054,3.47580986629708,0.0,0.0
Gene3055,23.3068537816802,18.7991240286939,84.3032645018079
Gene3056,107.124145526347,61.8584750844626,50.4363092930602
Gene3057,5.94208025734719,0.0,0.0
Gene3058,17.3940312705643,32.7364056361739,40.037443799448
Gene3059,2.67689237464073,0.0,0.0
Gene3060,3.42492277086434,9.66880472004118,7.88346018372326
Gene3061,28.8918619369527,43.9189779042928,30.6937198231208
Gene3062,4.09790835721849,0.0,0.0
Gene3063,14.8298898529959,19.02993261737,9.30963363715553
Gene3064,23.3864487495779,9.43166235031649,34.6054776583866
Gene3065,14.9128427744675,0.0,0.0
Gene3066,2.0873062449919,3.68288532033379,4.20397690041726
Gene3067,179.896931317041,164.890275892148,112.932364273215
Gene3068,0.0,0.0,0.0
Gene3069,67.4716032869433,38.0954433121367,19.7661677246705
Gene3070,7.07037276350575,0.0,0.0
Gene3071,69.3475454446352,11.5160668803523,0.0
Gene3072,0.0,0.0,0.0
Gene3073,6.68807168803962,4.72022753734764,3.84863764718124
Gene3074,2.48869272572982,14.0515191629831,17.1853597807066
Gene3075,53.433823177738,52.4687123149731,50.801684590664
Gene3076,21.9752427739122,4.77213076191791,31.127655541638
Gene3077,11.4306147833673,23.049608824256,37.5869983266441
Gene3078,0.0,0.0,0.0
Gene3079,22.2336928637516,22.1531728952621,48.1669069465405
Gene3080,0.0,0.0,0.0
Gene3081,7.92423221359039,4.47413614585705,0.0
Gene3082,66.2778168010153,34.0194674472222,34.6722171014256
Gene3083,14.0967510673729,12.4362962298876,16.2238951349327
Gene3084,12.732024782366,21.5660561502859,5.86129481714588
Gene3085,5.85001758415643,28.9012898902672,0.0
Gene3086,6.12819324946227,5.76677760637232,11.7548556839685
Gene3087,18.4304985588623,6.50382882260103,26.514485010981
Gene3088,191.47015322937,88.9486481069374,167.36372903553
Gene3089,0.0,0.0,0.0
Gene3090,36.2733955485025,22.7560932062692,9.27709059822415
Gene3091,1910.85083715009,1715.34686230668,1176.75992658315
Gene3092,104.193525813863,52.9462548166779,33.5764568707996
Gene3093,11.1571875023906,19.6859671010688,0.0
Gene3094,0.0,0.0,0.0
Gene3095,258.875695589077,57.3195932648479,128.522712674454
Gene3096,4.34967960632811,0.0,10.012058163807
Gene3097,8.09801670849175,0.0,5.32570025741958
Gene3098,3.37444570274561,19.0526086110815,19.4181811674965
Gene3099,1.93197618421109,10.9082170306533,4.44700752194946
Gene3100,11.1908354264307,9.47776136554786,3.86384648979698
Gene3101,53.4814069909397,59.4777104811449,26.1127745904833
Gene3102,4.88475140538164,6.89500327516328,5.62184110241908
Gene3103,0.0,0.0,5.971512029233
Gene3104,0.0,0.0,0.0
Gene3105,421.792147232336,228.990334902282,373.414551214952
Gene3106,0.0,0.0,10.7228709511941
Gene3107,4.91823918923937,0.0,0.0
Gene3108,2.73078345780471,10.2789323059954,12.5713915905558
Gene3109,42.7028069287927,17.2218732598466,28.0837096340799
Gene3110,106.434690044279,150.236414413592,90.2596685480527
Gene3111,22.9447917826349,8.09685086097265,19.8053026897056
Gene3112,2.16782984408859,0.0,2.49494680673433
Gene3113,204.50712568789,192.446136202376,249.731531440954
Gene3114,6.66900554415949,0.0,3.07013285786545
Gene3115,0.0,13.3126136855256,10.8544399199205
Gene3116,23.2170600777902,27.3097666580092,0.0
Gene3117,0.0,0.0,0.0
Gene3118,12.5555910517613,10.9062589949271,11.1155231992723
Gene3119,146.707731169669,96.8181515132169,61.3983085271988
Gene3120,0.555039578401885,0.0,1.27758571782848
Gene3121,0.0,0.0,0.0
Gene3122,0.0,0.0,0.0
Gene3123,83.0099444646657,159.779371127469,95.5358172755411
Gene3124,0.0,0.0,0.0
Gene3125,813.649910467799,633.029443379398,641.488998331461
Gene3126,57.9366734455249,28.4451165078365,28.9909081194505
Gene3127,25.7962452151223,72.8246661843324,18.7508189986817
Gene3128,10.2878655316021,0.0,4.73610552528843
Gene3129,0.0,0.0,0.0
Gene3130,6.75609451660959,0.0,3.11022499965576
Gene3131,0.0,0.0,0.0
Gene3132,55.1060392567378,31.1136669708822,30.4422350232591
Gene3133,70.5112880537927,183.746276796589,174.787120242751
Gene3134,4.16290419576625,0.0,9.58213999893945
Gene3135,437.652691107531,654.101578644317,651.837681506802
Gene3136,8.28032267317309,18.7007598832683,0.0
Gene3137,44.5251074678601,27.1112468549459,82.391944490313
Gene3138,279.975441291644,202.664339095193,264.387798769937
Gene3139,48.7392227830892,72.4180796909878,44.2845623908078
Gene3140,3.24032139297072,0.0,0.0
Gene3141,2.85743689486345,4.03337552182281,9.86583851457454
Gene3142,1.53994094820489,0.0,0.0
Gene3143,73.5471365377911,32.7835083780965,17.820022947668
Gene3144,72.0150587212144,58.086777113517,165.763693385095
Gene3145,19.9963401227451,39.0815408623963,21.2434235825544
Gene3146,5.62231313796016,31.7443933441687,6.47069798778957
Gene3147,2.17983268319833,0.0,8.36253608955384
Gene3148,49.514297604551,46.5941478993396,50.6540529596288
Gene3149,85.8202042161173,231.742877069392,94.4757804680455
Gene3150,6.6768083161133,0.0,0.0
Gene3151,0.0,13.8088111047134,0.0
Gene3152,100.526358659773,297.307143001836,132.223301942661
Gene3153,0.0,0.0,20.538832418954
Gene3154,0.0,0.0,0.0
Gene3155,15.9445286646839,4.09205070452174,40.037443799448
Gene3156,40.0537494270065,18.8457719791373,30.7318013613629
Gene3157,944.577355308765,946.813052614386,1347.95652034022
Gene3158,240.093356119093,156.415594893206,297.578071992236
Gene3159,103.311098029077,47.2953571827235,51.416360969919
Gene3160,5.05826963620671,10.1999007622782,3.32659574231245
Gene3161,12.8968208845347,14.5634632935616,5.93716009042629
Gene3162,36.6349125161756,53.959830249324,43.9961490182211
Gene3163,0.0,0.0,0.0
Gene3164,0.0,0.0,0.0
Gene3165,31.2715939970851,62.3166860110142,25.40495579206
Gene3166,7.09898012977554,0.0,4.35743370520863
Gene3167,0.0,41.830477701025,4.26331013722177
Gene3168,12.60082827407,0.0,14.5022434995659
Gene3169,186.049573756151,63.0277685277374,34.2597951552676
Gene3170,14.4057661928457,4.06685199871076,13.2636315380233
Gene3171,4.819125546823,0.0,5.54631256096249
Gene3172,2.74098506012627,23.2139972723149,0.0
Gene3173,0.0,0.0,0.0
Gene3174,4.51767730732819,25.507459639269,135.183801286465
Gene3175,54.6968935134611,80.0661487246181,55.9559455510357
Gene3176,6.72569209128485,0.0,0.0
Gene3177,545.1235770946,360.813275581137,287.502997547808
Gene3178,21.1832821772751,29.9009689275289,24.3797558043883
Gene3179,21.6708145634034,52.4385231824558,32.0668134458179
Gene3180,187.597848369937,122.215914375049,109.139106060717
Gene3181,148.795558365215,60.0086606031988,42.812055131064
Gene3182,91.1958249665742,69.5817325477998,113.466934939343
Gene3183,63.9907275285773,30.108408751605,98.1955674816986
Gene3184,0.0,9.05091149422595,0.0
Gene3185,0.617177526155985,0.0,1.4206143551995
Gene3186,15.9423812534159,15.0021651507997,14.270685043688
Gene3187,17.3379817605624,0.0,0.0
Gene3188,10.7476727551119,41.7195042114936,21.6465447291897
Gene3189,5.1362165159137,4.14283164194319,1.68892894431055
Gene3190,108.22434474746,61.10503070138,95.4921444245633
Gene3191,8.67131937635435,12.2398809147338,4.98989361346867
Gene3192,1531.25265186498,886.480398132091,1429.34111931721
Gene3193,220.417707161347,144.452083977616,81.5393149507411
Gene3194,4.59483661232099,0.0,37.0172551837765
Gene3195,0.0,0.0,0.0
Gene3196,0.0,0.0,0.0
Gene3197,1.67932386798623,0.0,7.73090883185346
Gene3198,2.49619748226763,0.0,0.0
Gene3199,0.0,0.0,0.0
Gene3200,117.207431951594,149.932292117208,54.800513047032
Gene3201,2564.14516287322,2091.39975900466,2851.83821250335
Gene3202,13.0437664800676,36.8234962792356,15.0120193316718
Gene3203,85.1704986095259,188.172374310616,110.807919705561
Gene3204,46.6714692827697,18.8224191018398,51.1561997052013
Gene3205,3.07284618676635,0.0,2.35768436105639
Gene3206,0.0,0.0,0.0
Gene3207,1.57050603415875,4.43365213519694,14.4599135418905
Gene3208,188.04640796377,68.4991757167292,167.552414186641
Gene3209,123.191127867305,143.202485530361,116.760150357447
Gene3210,0.0,9.4639826885886,0.0
Gene3211,37.0315955064371,15.4878330004432,9.47100378432009
Gene3212,77.4609055917634,50.4640937381551,13.715300053853
